date;region;vac_statut;nb_PCR;nb_PCR_sympt;nb_PCR+;nb_PCR+_sympt;HC;HC_PCR+;SC;SC_PCR+;effectif;PCR+_pourcent_omicron;PCR+_sympt_pourcent_omicron;HC_pourcent_omicron;SC_pourcent_omicron
2021-11-15;COR;Complet de moins de 3 mois - avec rappel;1.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;287.6;NA;NA;NA;NA
2021-11-15;COR;Complet de 6 mois et plus - avec rappel;97.34;8.43;4.19;3.19;0.5;0.0;0.0;0.0;22534.75;0;0;NA;NA
2021-11-15;CVL;Complet de moins de 3 mois - sans rappel;759.22;133.02;48.55;23.06;3.09;3.09;0.0;0.0;432296.3;4.97;5.54;0;NA
2021-11-15;CVL;Complet entre 3 mois et 6 mois - avec rappel;37.87;0.02;0.11;0.0;0.0;0.0;0.0;0.0;8424.54;0;NA;NA;NA
2021-11-15;GES;Primo dose récente;93.39;15.2;7.06;3.41;0.0;0.0;0.0;0.0;19321.63;0;0;NA;NA
2021-11-15;GES;Primo dose efficace;532.68;64.53;21.28;13.58;5.1;3.0;1.0;1.0;132123.67;0;0;0;0
2021-11-15;GES;Complet entre 3 mois et 6 mois - sans rappel;7767.47;1625.25;656.79;377.19;5.0;3.4;1.0;1.0;2373423.14;1.51;1.42;0;0
2021-11-15;GES;Complet de moins de 3 mois - avec rappel;20.31;1.08;1.02;0.0;0.0;0.0;0.0;0.0;2763.55;0;NA;NA;NA
2021-11-15;GUA;Primo dose efficace;20.59;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13843.83;NA;NA;NA;NA
2021-11-15;GUA;Complet de moins de 3 mois - avec rappel;0.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;414.41;NA;NA;NA;NA
2021-11-15;GUA;Complet entre 3 mois et 6 mois - avec rappel;1.45;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2080.67;NA;NA;NA;NA
2021-11-15;GUY;Complet de 6 mois et plus - sans rappel;48.96;8.77;4.32;4.0;0.42;0.22;0.0;0.0;13967.15;0;0;NA;NA
2021-11-15;GUY;Complet de 6 mois et plus - avec rappel;5.86;0.16;0.0;0.0;0.05;0.05;0.0;0.0;1521.34;NA;NA;NA;NA
2021-11-15;GUY;Complet entre 3 mois et 6 mois - avec rappel;0.39;0.0;0.0;0.0;0.0;0.0;0.0;0.0;65.96;NA;NA;NA;NA
2021-11-15;HDF;Primo dose récente;98.68;9.81;12.13;5.46;0.0;0.0;0.0;0.0;20714.59;0;0;NA;NA
2021-11-15;HDF;Complet de 6 mois et plus - sans rappel;2292.26;276.06;159.67;79.41;4.12;3.0;3.0;1.0;529307.22;2.01;0;0;NA
2021-11-15;IDF;Non-vaccinés;7883.34;935.15;913.43;328.48;35.21;26.22;12.41;9.91;2741924.82;1.91;1.92;0;11.76
2021-11-15;IDF;Complet de moins de 3 mois - sans rappel;4397.96;331.05;223.58;90.06;5.82;4.57;0.31;0.31;1974822.59;1.93;1.59;0;0
2021-11-15;IDF;Complet entre 3 mois et 6 mois - sans rappel;17144.48;1803.8;1317.21;528.67;16.89;11.9;4.91;3.41;5618061.83;1.91;2.46;0;0
2021-11-15;LRE;Complet de moins de 3 mois - sans rappel;630.82;106.09;27.54;8.94;0.0;0.0;0.0;0.0;177653.55;0.99;0;NA;NA
2021-11-15;LRE;Complet entre 3 mois et 6 mois - avec rappel;3.47;0.12;0.0;0.0;0.0;0.0;0.0;0.0;1414.71;NA;NA;NA;NA
2021-11-15;MAR;Complet de moins de 3 mois - sans rappel;166.65;13.76;4.19;1.56;0.0;0.0;0.14;0.1;56316.22;0;0;NA;NA
2021-11-15;MAR;Complet entre 3 mois et 6 mois - sans rappel;135.17;4.37;9.0;2.62;0.0;0.0;0.43;0.22;41976.27;0;0;NA;NA
2021-11-15;MAR;Complet de moins de 3 mois - avec rappel;1.34;0.0;0.0;0.0;0.0;0.0;0.0;0.0;154.49;NA;NA;NA;NA
2021-11-15;MAR;Complet entre 3 mois et 6 mois - avec rappel;1.21;0.0;0.0;0.0;0.0;0.0;0.0;0.0;556.59;NA;NA;NA;NA
2021-11-15;MAR;Complet de 6 mois et plus - avec rappel;21.41;2.09;0.0;0.0;0.0;0.0;0.01;0.01;5403.09;NA;NA;NA;NA
2021-11-15;MAY;Complet entre 3 mois et 6 mois - sans rappel;91.19;3.5;1.0;0.0;0.0;0.0;0.0;0.0;40853.92;0;NA;NA;NA
2021-11-15;MAY;Complet entre 3 mois et 6 mois - avec rappel;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;18.99;NA;NA;NA;NA
2021-11-15;NAQ;Complet de 6 mois et plus - avec rappel;1425.03;109.97;38.12;10.57;0.0;0.0;0.14;0.14;340726.13;4.39;13.21;NA;0
2021-11-15;NOR;Primo dose récente;32.85;2.28;0.16;0.16;0.0;0.0;0.0;0.0;10338.69;0;0;NA;NA
2021-11-15;OCC;Primo dose récente;75.94;9.12;4.59;3.25;0.0;0.0;0.0;0.0;19269.41;0;0;NA;NA
2021-11-15;OCC;Complet entre 3 mois et 6 mois - sans rappel;7582.55;1253.4;582.3;362.56;9.52;8.92;2.2;1.0;2470058.34;7.94;5.46;0;0
2021-11-15;PAC;Complet entre 3 mois et 6 mois - sans rappel;7351.59;886.79;509.72;261.52;5.71;4.0;0.33;0.33;1905290.5;3.34;1.1;0;NA
2021-11-15;PAC;Complet de 6 mois et plus - avec rappel;1509.32;73.78;23.07;7.66;0.0;0.0;0.0;0.0;280151.34;6.26;15.17;NA;NA
2021-11-15;PDL;Complet de moins de 3 mois - avec rappel;5.46;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1748.24;NA;NA;NA;NA
2021-11-15;PDL;Complet entre 3 mois et 6 mois - avec rappel;65.18;6.65;2.08;2.0;0.0;0.0;0.0;0.0;10742.39;0;NA;NA;NA
2021-11-16;ARA;Non-vaccinés;5262.62;988.31;593.21;288.94;14.66;10.17;4.29;4.29;1932625.44;2.71;1.9;0;0
2021-11-16;ARA;Primo dose efficace;483.1;93.63;28.77;13.29;2.99;2.0;0.0;0.0;182348.55;7.5;5.6;50;NA
2021-11-16;ARA;Complet de 6 mois et plus - sans rappel;2675.15;512.14;226.67;114.29;7.5;7.0;0.43;0.43;757690.4;1.55;0.98;0;NA
2021-11-16;ARA;Complet de moins de 3 mois - avec rappel;14.59;1.27;0.07;0.0;0.0;0.0;0.0;0.0;5045.58;0;NA;NA;NA
2021-11-16;ARA;Complet entre 3 mois et 6 mois - avec rappel;76.41;6.23;1.27;0.09;0.0;0.0;0.0;0.0;20847.98;0;0;NA;NA
2021-11-16;ARA;Complet de 6 mois et plus - avec rappel;1285.02;153.54;21.2;6.79;3.0;1.0;1.0;0.0;401139.05;0;0;0;NA
2021-11-16;BFC;Complet de moins de 3 mois - avec rappel;9.85;1.02;0.0;0.0;0.0;0.0;0.0;0.0;1741.51;NA;NA;NA;NA
2021-11-16;BFC;Complet entre 3 mois et 6 mois - avec rappel;36.89;4.44;1.17;1.0;0.0;0.0;0.0;0.0;8977.57;0;0;NA;NA
2021-11-16;BFC;Complet de 6 mois et plus - avec rappel;700.04;59.17;8.91;3.08;1.0;1.0;1.0;1.0;169828.8;0;0;0;NA
2021-11-16;BRE;Primo dose récente;35.12;5.61;0.48;0.21;0.0;0.0;0.0;0.0;9655.75;0;0;NA;NA
2021-11-16;BRE;Complet de 6 mois et plus - sans rappel;1076.21;186.71;74.69;39.03;2.0;2.0;1.0;1.0;309306.11;0;0;NA;0
2021-11-16;BRE;Complet de 6 mois et plus - avec rappel;537.67;62.69;10.86;1.04;0.0;0.0;0.0;0.0;180665.82;0;0;NA;NA
2021-11-16;COR;Complet entre 3 mois et 6 mois - sans rappel;384.4;70.86;39.01;21.3;0.0;0.0;0.0;0.0;107923.59;0;0;NA;NA
2021-11-16;COR;Complet de moins de 3 mois - sans rappel;173.03;32.9;14.54;8.67;0.0;0.0;0.0;0.0;49299.7;0;0;NA;NA
2021-11-16;COR;Complet de 6 mois et plus - avec rappel;89.77;6.61;0.56;0.06;0.0;0.0;0.0;0.0;23225.31;0;0;NA;NA
2021-11-16;CVL;Non-vaccinés;2039.8;307.28;181.69;83.77;5.8;4.4;6.0;5.0;543314.42;7.68;5.71;0;0
2021-11-16;CVL;Primo dose récente;27.96;2.16;2.17;1.1;0.0;0.0;0.0;0.0;7811.84;0;0;NA;NA
2021-11-16;CVL;Complet de moins de 3 mois - sans rappel;701.4;133.76;38.17;16.25;1.09;1.09;0.0;0.0;420960.37;7.43;14.29;0;NA
2021-11-16;CVL;Complet de moins de 3 mois - avec rappel;5.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1278.96;NA;NA;NA;NA
2021-11-16;CVL;Complet de 6 mois et plus - avec rappel;385.15;33.2;6.08;3.58;1.2;0.0;0.0;0.0;138967.96;0;0;NA;NA
2021-11-16;GES;Complet entre 3 mois et 6 mois - sans rappel;6785.98;1656.55;500.82;268.56;9.33;8.33;2.0;2.0;2385744.12;1.49;0.79;15.8;0
2021-11-16;GES;Complet de moins de 3 mois - avec rappel;6.68;0.16;0.04;0.0;0.0;0.0;0.0;0.0;2723.42;0;NA;NA;NA
2021-11-16;GUA;Complet entre 3 mois et 6 mois - sans rappel;73.93;0.0;1.0;0.0;0.0;0.0;0.23;0.23;66619.17;NA;NA;NA;0
2021-11-16;GUA;Complet de moins de 3 mois - avec rappel;1.84;0.0;0.0;0.0;0.0;0.0;0.0;0.0;423.39;NA;NA;NA;NA
2021-11-16;GUY;Complet entre 3 mois et 6 mois - sans rappel;63.16;15.81;4.03;2.5;0.19;0.0;0.0;0.0;37410.71;0;0;NA;NA
2021-11-16;GUY;Complet de 6 mois et plus - avec rappel;4.65;1.09;0.0;0.0;0.03;0.0;0.0;0.0;1589.23;NA;NA;NA;NA
2021-11-16;HDF;Primo dose récente;75.68;11.67;7.81;4.26;0.0;0.0;0.0;0.0;21739.54;0;0;NA;NA
2021-11-16;HDF;Complet de moins de 3 mois - sans rappel;1779.19;384.92;103.78;51.06;3.52;1.02;0.0;0.0;968607.72;4;2.17;0;NA
2021-11-16;HDF;Complet de moins de 3 mois - avec rappel;15.7;1.08;0.0;0.0;0.0;0.0;0.0;0.0;2951.61;NA;NA;NA;NA
2021-11-16;HDF;Complet de 6 mois et plus - avec rappel;1025.54;93.52;18.42;3.37;2.0;1.0;0.0;0.0;298918.74;3.64;0;NA;NA
2021-11-16;IDF;Non-vaccinés;7359.38;1123.36;863.02;329.44;25.95;19.95;8.0;7.0;2738292.64;2.52;1.99;0;0
2021-11-16;IDF;Primo dose efficace;895.73;75.04;39.86;13.77;3.5;2.25;0.0;0.0;394584.6;3.47;8.93;76.34;NA
2021-11-16;IDF;Complet de 6 mois et plus - sans rappel;3559.93;357.99;202.55;71.52;11.05;8.05;1.0;1.0;936844.31;3.28;0.16;15.7;0
2021-11-16;IDF;Complet de 6 mois et plus - avec rappel;2091.46;106.76;33.62;6.47;3.44;3.44;0.0;0.0;512917.92;1.39;0;0;NA
2021-11-16;LRE;Complet de moins de 3 mois - sans rappel;585.81;98.84;30.48;12.55;0.0;0.0;0.0;0.0;174397.79;9.77;3.28;NA;NA
2021-11-16;LRE;Complet entre 3 mois et 6 mois - sans rappel;925.37;162.52;67.84;32.76;1.25;1.25;0.0;0.0;257954.8;0;0;0;NA
2021-11-16;LRE;Primo dose récente;32.28;6.36;3.87;1.99;0.0;0.0;0.0;0.0;7652.94;0;0;NA;NA
2021-11-16;LRE;Complet de 6 mois et plus - avec rappel;35.28;1.47;0.29;0.0;0.0;0.0;0.0;0.0;11061.4;0;NA;NA;NA
2021-11-16;MAR;Non-vaccinés;339.15;29.45;46.34;22.5;5.0;4.0;0.57;0.0;215092.48;0;0;0;NA
2021-11-16;MAR;Complet de moins de 3 mois - sans rappel;133.91;13.5;3.68;1.68;0.0;0.0;0.04;0.0;55718.88;0;0;NA;NA
2021-11-16;MAR;Complet de 6 mois et plus - avec rappel;21.39;2.18;0.0;0.0;0.0;0.0;0.0;0.0;5657.41;NA;NA;NA;NA
2021-11-16;MAY;Non-vaccinés;55.88;1.0;4.0;0.0;0.22;0.22;0.0;0.0;139461.95;0;NA;NA;NA
2021-11-16;MAY;Primo dose efficace;26.71;1.0;0.0;0.0;0.05;0.05;0.0;0.0;25239.95;NA;NA;NA;NA
2021-11-16;NAQ;Primo dose récente;56.73;10.14;3.71;3.21;0.0;0.0;0.0;0.0;17839.49;0;0;NA;NA
2021-11-16;NAQ;Complet de moins de 3 mois - sans rappel;2007.22;387.95;126.13;50.92;3.5;2.0;1.0;0.0;1022404.56;5.75;6.84;0;NA
2021-11-16;NAQ;Complet de 6 mois et plus - avec rappel;1194.79;113.65;26.48;3.88;1.0;1.0;0.0;0.0;354252.37;12.33;1.48;0;NA
2021-11-16;NOR;Non-vaccinés;2101.43;372.31;159.16;90.62;6.0;6.0;0.0;0.0;586015.44;1.66;2.57;0;NA
2021-11-16;OCC;Non-vaccinés;4048.17;863.76;507.75;319.18;11.95;11.68;7.6;5.0;1415664.77;3.84;3.15;0;0
2021-11-16;OCC;Complet de 6 mois et plus - sans rappel;2419.57;374.81;203.08;103.85;7.26;5.99;4.2;4.0;604815.67;3.62;4.05;0;0
2021-11-16;OCC;Complet de 6 mois et plus - avec rappel;1205.72;110.68;21.57;10.66;2.23;2.05;0.0;0.0;310161.18;18.84;10.7;0;NA
2021-11-16;OCC;Complet de moins de 3 mois - avec rappel;15.98;0.35;0.0;0.0;0.0;0.0;0.0;0.0;3542.31;NA;NA;NA;NA
2021-11-16;PAC;Complet de 6 mois et plus - sans rappel;2486.92;288.15;149.46;72.44;9.03;7.17;1.05;1.05;562591.85;2.8;2.57;0;0
2021-11-16;PAC;Complet de moins de 3 mois - avec rappel;45.72;3.35;0.09;0.0;0.0;0.0;0.0;0.0;5724.75;0;NA;NA;NA
2021-11-16;PDL;Non-vaccinés;2950.06;399.89;235.56;97.04;10.01;9.34;2.0;2.0;784379.12;5.86;3.78;0;0
2021-11-16;PDL;Primo dose récente;37.39;5.0;5.08;2.79;0.0;0.0;0.0;0.0;10587.77;0;0;NA;NA
2021-11-16;PDL;Primo dose efficace;219.12;31.09;4.61;1.99;0.23;0.23;0.0;0.0;63723.61;0.88;1.51;0;NA
2021-11-17;ARA;Primo dose récente;107.01;19.57;11.03;8.26;0.0;0.0;0.0;0.0;26360.41;0;0;NA;NA
2021-11-17;ARA;Complet de moins de 3 mois - avec rappel;17.59;3.4;1.02;0.0;0.0;0.0;0.0;0.0;5046.82;0;NA;NA;NA
2021-11-17;BFC;Complet de moins de 3 mois - sans rappel;761.81;170.66;47.25;23.17;2.23;2.07;0.04;0.0;428845.95;9.19;0;0;NA
2021-11-17;BFC;Complet de 6 mois et plus - sans rappel;928.37;163.7;55.51;32.63;2.51;2.15;2.18;2.0;264322.42;6.25;0.64;0;0
2021-11-17;BFC;Complet entre 3 mois et 6 mois - avec rappel;38.63;5.02;1.03;0.03;0.0;0.0;0.0;0.0;9449.9;0;0;NA;NA
2021-11-17;BRE;Complet de moins de 3 mois - avec rappel;8.95;0.06;0.0;0.0;0.0;0.0;0.0;0.0;1910.51;NA;NA;NA;NA
2021-11-17;BRE;Complet entre 3 mois et 6 mois - avec rappel;18.73;3.55;1.08;1.0;0.0;0.0;0.0;0.0;12101.94;0;NA;NA;NA
2021-11-17;BRE;Complet de 6 mois et plus - avec rappel;573.54;57.38;10.58;1.39;0.0;0.0;0.0;0.0;189175.31;0;0;NA;NA
2021-11-17;COR;Primo dose efficace;35.4;3.86;2.69;0.16;0.0;0.0;0.0;0.0;8839.48;0;0;NA;NA
2021-11-17;COR;Complet entre 3 mois et 6 mois - sans rappel;425.43;80.86;40.58;20.76;0.33;0.33;0.0;0.0;109321.79;0;0;0;NA
2021-11-17;COR;Complet de moins de 3 mois - sans rappel;141.31;27.86;7.11;5.17;0.0;0.0;0.0;0.0;47193.18;0;0;NA;NA
2021-11-17;COR;Complet de moins de 3 mois - avec rappel;1.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;288.61;NA;NA;NA;NA
2021-11-17;CVL;Non-vaccinés;1751.7;312.17;214.94;120.86;2.0;2.0;0.0;0.0;542440.82;2.52;3.92;0;NA
2021-11-17;CVL;Complet de 6 mois et plus - sans rappel;757.45;118.06;52.86;28.57;1.0;1.0;2.0;2.0;225135.21;12.44;17.72;0;NA
2021-11-17;CVL;Complet entre 3 mois et 6 mois - avec rappel;18.84;4.11;1.0;1.0;0.0;0.0;0.0;0.0;9033.75;0;0;NA;NA
2021-11-17;CVL;Complet de 6 mois et plus - avec rappel;347.92;39.06;5.2;2.14;1.5;0.5;0.0;0.0;146048.7;0;0;NA;NA
2021-11-17;GUA;Complet entre 3 mois et 6 mois - avec rappel;4.51;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2261.47;NA;NA;NA;NA
2021-11-17;GUY;Primo dose efficace;13.86;0.26;0.58;0.0;0.0;0.0;0.0;0.0;10911.13;0;NA;NA;NA
2021-11-17;GUY;Complet de moins de 3 mois - sans rappel;43.34;6.61;0.17;0.0;0.0;0.0;0.0;0.0;22028.82;0;NA;NA;NA
2021-11-17;GUY;Complet de 6 mois et plus - avec rappel;9.45;0.33;0.0;0.0;0.0;0.0;0.0;0.0;1676.1;NA;NA;NA;NA
2021-11-17;HDF;Primo dose récente;78.94;13.97;10.23;7.63;1.0;1.0;0.0;0.0;21479.58;0;0;NA;NA
2021-11-17;HDF;Complet de 6 mois et plus - sans rappel;1795.99;293.36;150.47;72.24;5.13;5.13;0.2;0.0;528603.44;1.61;0;0;NA
2021-11-17;HDF;Complet de moins de 3 mois - avec rappel;13.93;1.09;0.0;0.0;0.0;0.0;0.0;0.0;2991.83;NA;NA;NA;NA
2021-11-17;HDF;Complet entre 3 mois et 6 mois - avec rappel;53.39;2.72;0.4;0.02;0.0;0.0;0.0;0.0;19632.09;0;0;NA;NA
2021-11-17;HDF;Complet de 6 mois et plus - avec rappel;933.89;89.89;27.29;4.17;1.0;1.0;0.0;0.0;312889.03;5.65;0;NA;NA
2021-11-17;IDF;Primo dose récente;159.62;16.31;13.16;6.8;0.0;0.0;0.0;0.0;45344.8;0;0;NA;NA
2021-11-17;IDF;Primo dose efficace;966.59;81.65;32.19;9.03;3.89;2.89;0.0;0.0;391372.32;0.6;1.49;0;NA
2021-11-17;LRE;Primo dose efficace;92.63;13.35;1.91;1.43;0.12;0.12;0.0;0.0;27025.94;0;0;0;NA
2021-11-17;LRE;Complet de moins de 3 mois - sans rappel;599.2;100.17;30.58;14.73;0.0;0.0;0.0;0.0;170416.14;0.46;0;NA;NA
2021-11-17;LRE;Complet entre 3 mois et 6 mois - sans rappel;996.9;173.47;57.49;27.64;0.25;0.25;0.0;0.0;260717.17;0.22;0;0;NA
2021-11-17;LRE;Primo dose récente;44.46;6.56;4.16;1.84;0.0;0.0;0.0;0.0;7782.94;28.91;0;NA;NA
2021-11-17;MAR;Non-vaccinés;277.81;26.03;36.64;13.79;11.0;5.0;1.01;0.0;214861.34;0;0;0;NA
2021-11-17;MAR;Primo dose récente;5.08;0.0;0.02;0.0;0.0;0.0;0.0;0.0;2896.94;NA;NA;NA;NA
2021-11-17;MAY;Complet de moins de 3 mois - sans rappel;78.07;2.2;0.0;0.0;0.08;0.0;0.0;0.0;64966.76;NA;NA;NA;NA
2021-11-17;MAY;Complet entre 3 mois et 6 mois - sans rappel;50.61;2.2;1.33;0.0;0.19;0.0;0.0;0.0;41982.56;0;NA;NA;NA
2021-11-17;MAY;Complet de moins de 3 mois - avec rappel;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;35.97;NA;NA;NA;NA
2021-11-17;NAQ;Non-vaccinés;4565.69;869.67;550.7;250.46;9.63;9.43;3.33;3.33;1129367.56;3.69;3.19;0;0
2021-11-17;NAQ;Primo dose efficace;339.18;50.27;13.45;6.58;2.4;2.2;0.0;0.0;134708.81;0.8;0;0;NA
2021-11-17;NAQ;Complet entre 3 mois et 6 mois - sans rappel;6179.32;1339.24;551.94;290.34;9.83;8.63;0.83;0.33;2699902.52;3.71;3.25;0;0
2021-11-17;NAQ;Complet de 6 mois et plus - sans rappel;1920.39;356.45;154.3;83.39;6.93;6.73;2.72;1.22;606268.43;2.36;2.66;0;0
2021-11-17;NAQ;Complet de moins de 3 mois - avec rappel;14.5;0.1;0.0;0.0;0.0;0.0;0.0;0.0;3842.29;NA;NA;NA;NA
2021-11-17;NAQ;Complet entre 3 mois et 6 mois - avec rappel;73.36;6.54;1.01;0.0;0.0;0.0;0.0;0.0;22371.72;0;NA;NA;NA
2021-11-17;NAQ;Complet de 6 mois et plus - avec rappel;1025.2;141.8;16.19;7.18;0.0;0.0;0.0;0.0;372937.7;0;0;NA;NA
2021-11-17;NOR;Non-vaccinés;1562.82;365.99;179.49;87.94;6.37;6.37;1.0;1.0;585064.87;1.53;0;0;0
2021-11-17;NOR;Primo dose efficace;134.06;20.56;4.4;3.08;1.0;1.0;0.0;0.0;63741.77;0;0;NA;NA
2021-11-17;OCC;Non-vaccinés;4145.19;930.44;551.26;323.29;9.93;8.43;3.67;1.0;1413497.29;4.7;3.6;31.1;0
2021-11-17;OCC;Complet de 6 mois et plus - sans rappel;2105.73;374.3;173.11;103.06;3.68;3.18;1.67;1.0;607497.3;2.89;1.09;0;0
2021-11-17;OCC;Complet de 6 mois et plus - avec rappel;1048.42;101.31;18.54;9.7;1.02;0.02;0.0;0.0;326343.54;20.98;23.5;0;NA
2021-11-17;PAC;Complet de moins de 3 mois - sans rappel;2204.37;334.27;151.08;69.17;1.0;1.0;0.0;0.0;842529.77;1.58;0.93;0;NA
2021-11-17;PAC;Complet entre 3 mois et 6 mois - avec rappel;61.81;3.57;2.44;1.23;0.0;0.0;0.0;0.0;19268.5;0;0;NA;NA
2021-11-17;PDL;Primo dose récente;38.25;5.01;8.04;3.65;0.0;0.0;0.0;0.0;10468.81;0;0;NA;NA
2021-11-17;PDL;Complet entre 3 mois et 6 mois - sans rappel;4993.46;1256.37;479.78;278.39;11.33;5.33;1.0;1.0;1777588.11;2.14;2.02;0;NA
2021-11-17;PDL;Complet entre 3 mois et 6 mois - avec rappel;34.59;2.62;1.11;0.11;0.0;0.0;0.0;0.0;11766.52;0;NA;NA;NA
2021-11-17;PDL;Complet de 6 mois et plus - avec rappel;669.93;74.61;15.35;2.35;1.0;1.0;0.0;0.0;191271.79;27.4;0;NA;NA
2021-11-18;ARA;Non-vaccinés;5257.92;1163.98;727.61;378.4;15.11;13.94;8.0;6.0;1926505.7;2.31;1.98;0;0
2021-11-18;ARA;Complet de moins de 3 mois - avec rappel;18.45;2.38;0.12;0.0;0.0;0.0;0.0;0.0;5265.71;0;NA;NA;NA
2021-11-18;BFC;Non-vaccinés;1952.01;450.7;274.23;147.6;5.01;4.54;1.52;1.0;609266.8;1.65;2.28;0;NA
2021-11-18;BFC;Primo dose récente;25.18;4.6;4.54;2.38;0.0;0.0;0.0;0.0;9398.85;0;0;NA;NA
2021-11-18;BFC;Complet entre 3 mois et 6 mois - avec rappel;36.43;5.8;2.2;0.03;0.0;0.0;0.0;0.0;10032.08;0;0;NA;NA
2021-11-18;BRE;Complet de moins de 3 mois - sans rappel;1103.57;331.44;46.29;27.57;1.0;1.0;0.04;0.0;573982.5;0;0;NA;NA
2021-11-18;COR;Complet de 6 mois et plus - sans rappel;197.91;37.85;18.54;9.49;1.0;1.0;0.18;0.0;51663.12;0;0;0;NA
2021-11-18;COR;Complet de 6 mois et plus - avec rappel;72.04;6.73;2.04;2.04;0.0;0.0;0.0;0.0;25363.32;0;0;NA;NA
2021-11-18;CVL;Primo dose efficace;98.54;14.36;8.59;2.22;1.1;1.0;0.0;0.0;44810.9;0;0;0;NA
2021-11-18;CVL;Complet de moins de 3 mois - sans rappel;612.66;146.85;39.53;24.1;0.24;0.14;0.0;0.0;393285.85;3.16;0;0;NA
2021-11-18;CVL;Complet entre 3 mois et 6 mois - sans rappel;2222.97;582.77;230.84;129.38;4.03;3.43;0.0;0.0;1160964.13;4.04;4.77;0;NA
2021-11-18;CVL;Complet de 6 mois et plus - sans rappel;606.83;123.51;60.55;32.77;3.39;2.29;0.33;0.33;225064.29;3.79;6.5;0;NA
2021-11-18;CVL;Complet entre 3 mois et 6 mois - avec rappel;20.34;1.09;0.0;0.0;0.0;0.0;0.0;0.0;9512.9;NA;NA;NA;NA
2021-11-18;CVL;Complet de 6 mois et plus - avec rappel;331.32;49.22;13.98;5.47;2.0;1.0;0.0;0.0;153659.27;21.67;22.37;0;NA
2021-11-18;GES;Non-vaccinés;7166.06;1266.83;677.11;342.44;22.9;18.0;3.07;3.07;1259778.86;3.08;1.23;12.9;0
2021-11-18;GES;Primo dose efficace;404.55;92.85;27.01;20.11;2.93;0.03;0.0;0.0;127910.4;4.19;0;0;NA
2021-11-18;GES;Complet de 6 mois et plus - avec rappel;928.75;115.41;15.88;5.22;1.03;1.03;0.0;0.0;314650.09;19.44;0;0;NA
2021-11-18;GES;Complet de moins de 3 mois - avec rappel;9.26;1.1;0.0;0.0;0.0;0.0;0.0;0.0;2817.4;NA;NA;NA;NA
2021-11-18;GES;Complet entre 3 mois et 6 mois - avec rappel;43.45;9.1;3.28;3.08;0.0;0.0;0.0;0.0;18484.04;0;0;NA;NA
2021-11-18;GUA;Complet entre 3 mois et 6 mois - sans rappel;70.05;0.0;2.0;0.0;0.0;0.0;0.0;0.0;67363.15;NA;NA;NA;NA
2021-11-18;GUA;Complet de moins de 3 mois - sans rappel;39.24;3.0;0.0;0.0;0.0;0.0;0.0;0.0;57531.17;NA;NA;NA;NA
2021-11-18;GUA;Complet de moins de 3 mois - avec rappel;1.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;459.32;NA;NA;NA;NA
2021-11-18;GUA;Complet entre 3 mois et 6 mois - avec rappel;2.43;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2367.26;NA;NA;NA;NA
2021-11-18;GUY;Primo dose efficace;23.02;3.12;4.25;1.5;0.0;0.0;0.0;0.0;10897.09;NA;NA;NA;NA
2021-11-18;GUY;Complet de 6 mois et plus - sans rappel;34.57;6.4;3.25;1.5;0.0;0.0;0.22;0.22;15381.3;NA;NA;NA;NA
2021-11-18;HDF;Primo dose récente;73.46;9.09;8.25;3.77;0.02;0.02;0.0;0.0;21670.59;0;0;NA;NA
2021-11-18;HDF;Complet entre 3 mois et 6 mois - avec rappel;45.72;5.54;1.55;0.03;0.0;0.0;0.0;0.0;20609.57;0;0;NA;NA
2021-11-18;HDF;Complet de 6 mois et plus - avec rappel;888.74;93.68;21.05;6.77;2.33;0.0;0.0;0.0;327612.87;0;0;NA;NA
2021-11-18;IDF;Non-vaccinés;6915.56;1051.74;825.35;293.36;33.28;25.61;8.13;5.13;2728741.13;2.16;1.32;5.46;0
2021-11-18;IDF;Primo dose récente;155.74;9.74;9.49;4.15;0.0;0.0;0.0;0.0;45028.84;0;0;NA;NA
2021-11-18;IDF;Primo dose efficace;947.52;84.84;34.71;12.71;1.52;1.44;0.11;0.11;387165.19;0;0;0;0
2021-11-18;IDF;Complet de moins de 3 mois - sans rappel;3666.51;344.67;177.66;62.32;5.85;5.77;2.56;2.56;1806764.86;0.95;0;0;66.67
2021-11-18;IDF;Complet entre 3 mois et 6 mois - sans rappel;15371.35;1827.67;1209.69;457.98;9.77;5.6;7.51;4.51;5738948.0;2.25;1.04;0;0
2021-11-18;LRE;Non-vaccinés;946.95;234.19;111.24;57.24;5.12;3.12;0.0;0.0;330883.39;2.71;1.26;0;NA
2021-11-18;LRE;Complet de 6 mois et plus - avec rappel;27.75;4.05;0.0;0.0;0.0;0.0;0.0;0.0;12195.93;NA;NA;NA;NA
