date;vac_statut;age;nb_PCR;nb_PCR_sympt;nb_PCR+_sympt;nb_PCR+;HC;HC_PCR+;SC;SC_PCR+;DC;DC_PCR+;effectif;PCR+_pourcent_omicron;PCR+_sympt_pourcent_omicron;HC_pourcent_omicron;SC_pourcent_omicron;DC_pourcent_omicron;HC_PCR+_pour_covid;SC_PCR+_pour_covid;DC_PCR+_pour_covid
2021-12-27;Complet entre 3 mois et 6 mois - avec rappel;[60,79];3674.8;645.21;191.8;501.92;6.27;5.9;0.37;0.37;1.1;1.1;738407.71;68.12;70.66;27.78;89.19;0;2.65;0.04;1.1
2021-12-27;Complet entre 3 mois et 6 mois - sans rappel;"[80;+]";3970.36;453.7;121.06;412.11;54.1;41.66;2.5;2.5;7.8;6.38;389330.61;43.43;40.24;35.96;0;0;39.66;1.33;5.38
2021-12-27;Complet de 6 mois et plus - sans rappel;"[80;+]";3554.81;410.32;150.15;489.45;45.83;36.83;2.17;2.17;14.91;12.14;368541.5;39.26;36.35;39.88;0;0;29.42;2.0;8.14
2021-12-28;Complet de moins de 3 mois - avec rappel;[0,19];38.84;8.17;5.79;14.0;0.12;0.07;0.0;0.0;0.0;0.0;6819.76;86.57;99.55;0;NA;NA;0.07;0.0;0.0
2021-12-28;Complet de moins de 3 mois - sans rappel;[20,39];8492.49;2593.11;1535.04;2904.71;13.16;13.04;0.69;0.57;0.0;0.0;1117022.05;75.93;74.62;84.13;9.09;NA;11.04;0.57;0.0
2021-12-28;Complet de 6 mois et plus - avec rappel;[20,39];22578.9;4935.19;1708.16;3980.46;5.08;2.0;1.06;0.88;0.0;0.0;1536011.77;88.63;89.25;0;100;NA;1.0;0.55;0.0
2021-12-28;Non-vaccinés;[40,59];13299.05;4962.49;3419.18;6024.61;137.72;112.59;61.47;55.04;3.97;3.5;1471528.36;50;48.35;5.61;7.49;0;102.34;51.89;3.5
2021-12-28;Complet de moins de 3 mois - sans rappel;[40,59];5116.65;1418.48;758.53;1523.19;11.99;9.35;2.63;2.3;0.07;0.04;773905.59;75.16;72.18;21.08;0;0;9.31;2.01;0.04
2021-12-28;Complet de 6 mois et plus - sans rappel;[40,59];18133.23;5659.1;3362.1;6478.91;27.76;24.19;4.01;3.3;0.39;0.19;1962891.69;77.79;76.16;36.37;21.74;0;23.02;3.15;0.19
2021-12-28;Complet de moins de 3 mois - avec rappel;[40,59];364.45;64.17;34.97;85.35;2.45;1.25;0.04;0.0;0.0;0.0;50484.63;79.7;76.72;100;NA;NA;1.25;0.0;0.0
2021-12-28;Complet de 6 mois et plus - avec rappel;[40,59];38294.52;8545.21;3008.97;6712.42;11.73;9.56;7.06;6.98;0.23;0.1;4054250.89;87.79;87.99;59.64;70.28;0;8.18;6.98;0.1
2021-12-28;Non-vaccinés;[60,79];5867.11;1613.05;1063.31;2153.56;211.84;158.49;90.43;73.95;25.3;23.57;1131954.53;37.99;36.38;13.39;10.32;5.15;147.32;71.95;22.17
2021-12-28;Primo dose efficace;[60,79];873.48;150.98;55.6;131.13;11.99;9.14;2.09;1.05;4.0;4.0;157941.16;68.37;74.83;35.35;0;0;7.64;1.05;4.0
2021-12-28;Complet entre 3 mois et 6 mois - sans rappel;[60,79];12374.79;3403.43;1695.28;3364.43;83.46;72.99;19.49;17.83;9.45;7.25;2362742.82;66.19;66.16;38.9;7.92;0;61.32;15.83;6.25
2021-12-28;Non-vaccinés;"[80;+]";2841.59;436.68;198.16;523.29;139.97;112.96;12.93;10.5;51.04;36.2;386456.32;31.51;24.19;13.68;26.67;3.26;99.63;10.5;34.2
2021-12-28;Complet de moins de 3 mois - sans rappel;"[80;+]";2154.06;229.92;39.69;160.58;19.26;18.68;1.0;1.0;3.04;1.92;176437.13;63.31;56.05;61.44;NA;0;13.68;1.0;1.92
2021-12-28;Complet entre 3 mois et 6 mois - sans rappel;"[80;+]";4001.55;487.49;142.16;436.21;64.91;46.92;0.64;0.5;8.63;4.91;382253.19;58.96;59.97;49.6;0;0;40.92;0.5;4.41
2021-12-28;Complet de moins de 3 mois - avec rappel;"[80;+]";179.23;20.07;1.29;6.78;0.63;0.63;0.14;0.0;0.0;0.0;16571.36;43.89;16.28;100;NA;NA;0.13;0.0;0.0
2021-12-29;Complet de moins de 3 mois - sans rappel;[0,19];3887.35;929.22;531.32;1228.82;1.87;1.06;0.23;0.23;0.0;0.0;762779.8;82.71;86.07;59.32;31.58;NA;0.97;0.23;0.0
2021-12-29;Complet entre 3 mois et 6 mois - sans rappel;[0,19];26872.5;7145.48;4416.57;9617.43;13.57;9.42;0.7;0.7;0.0;0.0;3903736.66;86.76;86.86;80.81;43.18;NA;7.52;0.7;0.0
2021-12-29;Complet de moins de 3 mois - avec rappel;[0,19];46.18;5.2;3.72;14.05;0.06;0.02;0.03;0.03;0.0;0.0;7316.8;60.54;26.57;0;100;NA;0.02;0.03;0.0
2021-12-29;Complet entre 3 mois et 6 mois - avec rappel;[0,19];997.03;191.54;89.14;240.63;0.64;0.36;0.15;0.15;0.0;0.0;116621.4;93;89.64;46.67;14.29;NA;0.32;0.15;0.0
2021-12-29;Non-vaccinés;[20,39];22621.86;8330.14;5599.69;10290.66;120.33;96.18;12.84;11.64;2.0;2.0;1326529.66;62.44;59.34;45.72;0;0;70.56;11.64;1.0
2021-12-29;Complet de 6 mois et plus - sans rappel;[20,39];17249.93;5115.77;2966.5;6055.6;17.57;12.27;3.21;1.08;0.0;0.0;1228053.37;86;85.05;63.36;0;NA;5.33;1.08;0.0
2021-12-29;Complet de 6 mois et plus - avec rappel;[20,39];26998.47;5800.65;1945.8;4618.39;10.87;7.45;0.2;0.1;0.0;0.0;1672154.76;90.95;91.61;92.51;0;NA;6.45;0.1;0.0
2021-12-29;Non-vaccinés;[40,59];13492.76;4847.01;3293.84;6028.63;131.89;109.74;48.77;43.2;7.31;6.5;1463508.73;53.43;51.48;16.93;6.74;0;105.99;43.2;6.5
2021-12-29;Complet de moins de 3 mois - avec rappel;[40,59];399.98;75.4;41.12;83.95;1.79;0.5;0.0;0.0;0.0;0.0;52959.51;75.52;64.48;NA;NA;NA;0.5;0.0;0.0
2021-12-29;Complet entre 3 mois et 6 mois - avec rappel;[40,59];10692.61;2601.06;1119.03;2371.32;3.28;3.2;1.08;1.08;0.03;0.03;1396840.22;89.3;90;90.91;92.59;0;2.2;0.08;0.03
2021-12-29;Complet entre 3 mois et 6 mois - sans rappel;[60,79];12869.53;3644.12;1864.49;3818.79;69.68;58.22;13.53;10.7;12.65;9.12;2254634.36;72.77;73.23;56.65;48.39;0;46.64;8.7;5.12
2021-12-29;Primo dose efficace;"[80;+]";638.01;61.78;13.48;50.03;10.4;8.82;1.04;1.0;2.84;2.76;65312.0;54.21;41.06;4.44;0;0;7.82;1.0;2.09
2021-12-29;Complet entre 3 mois et 6 mois - sans rappel;"[80;+]";4062.67;528.97;162.96;494.27;69.09;47.54;1.51;1.0;16.15;13.43;373901.65;67.18;73.27;52.13;0;0;38.6;1.0;10.1
2021-12-29;Complet entre 3 mois et 6 mois - avec rappel;"[80;+]";1265.56;140.19;21.15;107.11;5.88;5.88;0.04;0.0;3.04;3.0;111700.1;77.47;98.18;0;NA;0;5.38;0.0;3.0
2021-12-30;Complet de 6 mois et plus - sans rappel;[0,19];1400.85;292.67;169.73;436.3;2.36;1.73;0.67;0.67;0.0;0.0;117319.57;93.5;96.81;38.2;62.5;NA;1.42;0.51;0.0
2021-12-30;Complet entre 3 mois et 6 mois - avec rappel;[0,19];1621.05;254.88;106.33;312.42;0.49;0.33;0.04;0.04;0.0;0.0;130645.91;94.33;94.85;39.29;0;NA;0.25;0.04;0.0
2021-12-30;Complet de 6 mois et plus - avec rappel;[0,19];1167.11;162.59;53.52;168.17;2.4;1.25;1.15;1.15;0.0;0.0;81639.06;96.94;96.58;35.21;0;NA;0.94;1.15;0.0
2021-12-30;Complet entre 3 mois et 6 mois - sans rappel;[20,39];106126.87;31630.6;18988.64;37283.92;80.93;63.32;4.31;3.31;0.0;0.0;8666392.8;83.58;82.44;69.62;0;NA;44.78;3.31;0.0
2021-12-30;Non-vaccinés;[40,59];14759.58;5339.83;3610.0;6538.8;119.83;90.52;51.09;42.31;7.31;5.25;1456054.24;57.49;55.51;11.52;11.27;11.11;78.81;41.81;5.25
2021-12-30;Primo dose récente;[40,59];502.41;153.84;104.88;187.28;1.0;0.0;1.04;1.0;0.0;0.0;70201.28;62.34;55.56;NA;NA;NA;0.0;1.0;0.0
2021-12-30;Complet de 6 mois et plus - avec rappel;[40,59];57039.63;11899.51;4111.07;9221.04;13.76;11.12;0.86;0.28;0.74;0.32;4576679.75;91.1;91.89;57.59;39.29;100;8.41;0.11;0.32
2021-12-30;Primo dose efficace;[60,79];837.44;160.52;61.14;152.2;15.26;7.21;1.79;0.79;2.0;2.0;151601.04;68.12;79.08;56.66;63.29;0;6.18;0.79;2.0
2021-12-30;Complet entre 3 mois et 6 mois - sans rappel;[60,79];13551.1;3818.27;1987.99;3874.52;78.37;67.11;19.66;16.26;9.34;5.75;2173167.68;73.35;72.42;48.47;28.15;14.29;54.35;13.88;5.75
2021-12-30;Complet entre 3 mois et 6 mois - sans rappel;"[80;+]";4478.01;577.58;186.47;560.82;85.79;68.05;4.0;3.0;10.01;8.81;367401.65;66.58;67.59;39.49;0;0;49.33;2.0;8.81
2021-12-31;Non-vaccinés;[0,19];44315.02;9819.7;5237.21;13892.01;64.96;53.82;6.53;4.6;0.0;0.0;10742882.24;70.05;69.03;59.1;41.67;NA;49.25;4.13;0.0
2021-12-31;Primo dose récente;[0,19];535.49;108.36;69.58;167.83;0.15;0.13;0.03;0.03;0.0;0.0;101162.99;74.44;70.21;0;0;NA;0.13;0.03;0.0
2021-12-31;Complet de moins de 3 mois - sans rappel;[0,19];3591.11;720.03;420.48;1055.41;1.94;0.61;0.47;0.47;0.0;0.0;719308.07;88.37;89.98;25.93;0;NA;0.53;0.19;0.0
2021-12-31;Complet entre 3 mois et 6 mois - sans rappel;[0,19];24935.52;5694.25;3739.18;8554.27;12.15;8.24;4.52;3.38;0.0;0.0;3897183.89;89.53;89.64;89.04;75.19;NA;4.18;2.63;0.0
2021-12-31;Complet de 6 mois et plus - sans rappel;[0,19];985.36;230.11;147.83;343.45;4.11;1.8;1.0;1.0;0.0;0.0;123021.87;90.25;89.36;36.54;0;NA;1.44;0.53;0.0
2021-12-31;Non-vaccinés;[20,39];18917.99;6058.01;4113.48;7827.92;94.2;72.05;12.66;11.73;0.49;0.49;1303433.18;68.38;65.35;38.58;20.2;0;46.73;11.73;0.49
2021-12-31;Complet de moins de 3 mois - sans rappel;[20,39];7324.49;1890.42;1076.85;2236.4;17.4;16.04;0.14;0.14;0.05;0.05;1066566.51;81.61;80.37;73.44;0;0;10.03;0.14;0.05
2021-12-31;Complet entre 3 mois et 6 mois - sans rappel;[20,39];70319.82;21170.43;13736.8;26859.48;73.06;61.03;5.64;5.5;0.05;0.05;8518269.64;84.65;83.72;70.29;42.92;0;34.6;4.5;0.05
2021-12-31;Complet de 6 mois et plus - sans rappel;[20,39];13928.53;3738.04;2262.39;4667.84;16.49;12.4;1.14;1.14;0.33;0.33;1275049.77;85.37;84.17;97.28;87.72;0;6.14;1.14;0.33
2021-12-31;Complet entre 3 mois et 6 mois - avec rappel;[20,39];9934.62;1838.05;850.43;2216.42;3.22;3.21;0.39;0.14;0.03;0.03;1055571.42;91.56;91.96;52.94;0;0;1.04;0.14;0.03
2021-12-31;Non-vaccinés;[40,59];11876.41;3709.56;2572.96;4887.1;111.56;84.98;57.91;43.42;4.28;2.55;1448725.8;60.23;58.84;10.54;7.06;0;81.65;42.42;2.55
2021-12-31;Complet entre 3 mois et 6 mois - avec rappel;[40,59];9287.45;1762.28;795.47;1895.71;5.79;5.44;1.33;1.0;0.0;0.0;1394181.42;89.89;89.04;0;0;NA;4.39;1.0;0.0
2021-12-31;Complet de 6 mois et plus - avec rappel;[40,59];42482.55;8030.63;3103.3;7202.59;15.47;11.25;8.04;6.79;0.63;0.43;4776810.64;91.29;92.1;29.41;63.64;0;10.25;5.79;0.43
2021-12-31;Non-vaccinés;[60,79];5287.82;1273.72;847.62;1848.15;175.02;136.2;62.95;51.95;37.51;30.02;1122756.25;51.93;47.26;19.28;9.89;4.08;129.86;48.95;30.02
2021-12-31;Complet de 6 mois et plus - sans rappel;[60,79];7816.55;1769.82;967.88;2061.79;58.84;40.74;16.47;14.95;13.77;11.41;1337285.32;74.41;72.42;51.74;12.58;11.22;31.06;10.95;11.41
2021-12-31;Complet de moins de 3 mois - sans rappel;"[80;+]";1858.58;192.66;48.52;166.91;18.71;15.53;2.55;2.55;3.39;3.37;164301.91;76.75;67.81;70.98;3.23;0;15.28;2.5;2.33
2021-12-31;Complet de moins de 3 mois - avec rappel;"[80;+]";145.0;15.96;2.66;8.23;2.0;1.0;0.05;0.05;0.0;0.0;16377.44;99.76;99.35;NA;100;NA;1.0;0.0;0.0
2021-12-31;Complet entre 3 mois et 6 mois - avec rappel;"[80;+]";1245.42;118.55;25.72;85.03;5.8;5.47;1.09;1.09;0.0;0.0;111260.85;80.91;86.86;37.11;4.76;NA;5.47;1.0;0.0
2022-01-01;Complet de moins de 3 mois - avec rappel;[0,19];12.9;3.11;1.06;2.2;0.12;0.02;0.0;0.0;0.0;0.0;8560.79;98.21;100;0;NA;NA;0.02;0.0;0.0
2022-01-01;Non-vaccinés;[20,39];2859.96;560.13;355.67;876.39;83.82;63.16;12.63;10.64;0.0;0.0;1299582.14;72.23;64.4;60.93;32.72;NA;36.1;10.64;0.0
2022-01-01;Complet de 6 mois et plus - sans rappel;[20,39];1907.78;470.66;290.84;630.03;12.09;8.69;3.34;2.28;0.0;0.0;1352040.15;87.59;85.36;68.96;91.41;NA;6.61;2.28;0.0
2022-01-01;Complet entre 3 mois et 6 mois - avec rappel;[20,39];1248.47;200.35;76.69;217.52;2.93;2.93;0.25;0.19;0.0;0.0;1015551.79;93.59;87.13;97.9;0;NA;1.41;0.19;0.0
2022-01-01;Complet de 6 mois et plus - avec rappel;[20,39];3395.1;644.26;221.2;566.72;11.73;8.39;1.37;1.17;0.0;0.0;2000048.02;92.8;91.01;61.02;0;NA;7.15;1.17;0.0
2022-01-01;Primo dose récente;[40,59];62.41;12.4;6.97;15.23;1.0;1.0;0.04;0.0;0.0;0.0;66503.27;60.4;37.88;NA;NA;NA;0.0;0.0;0.0
2022-01-01;Complet entre 3 mois et 6 mois - sans rappel;[40,59];4912.91;1056.55;603.32;1366.73;37.54;29.55;9.93;7.67;0.33;0.33;6554872.39;82.31;80.29;61.17;18.26;0;25.14;6.67;0.33
2022-01-01;Complet de 6 mois et plus - avec rappel;[40,59];4907.3;782.7;291.75;767.93;9.72;7.55;2.08;2.0;1.0;1.0;4919955.34;89.32;93.68;59.96;0;0;7.17;2.0;1.0
2022-01-01;Primo dose efficace;[60,79];146.03;17.13;2.48;21.49;18.07;11.75;2.61;1.5;2.0;2.0;152052.43;93.23;86.05;47.47;NA;50;8.22;1.5;2.0
2022-01-01;Complet de 6 mois et plus - sans rappel;[60,79];1133.69;190.26;69.31;202.87;57.54;47.93;16.0;11.58;8.05;6.25;1376798.36;71.9;56.44;46.92;21.44;16;41.35;11.58;6.25
2022-01-01;Complet de 6 mois et plus - avec rappel;[60,79];5142.2;687.42;189.27;553.34;50.87;46.46;15.09;13.55;4.39;2.0;8385345.51;87.34;89.5;85.56;28.64;0;41.22;13.55;2.0
2022-01-01;Primo dose récente;"[80;+]";21.62;5.76;1.31;4.96;1.27;1.27;1.0;1.0;1.05;1.05;8378.18;5.06;0;15.75;NA;0;1.27;0.0;0.05
2022-01-01;Complet de moins de 3 mois - sans rappel;"[80;+]";375.86;53.32;7.62;28.94;16.85;15.43;2.0;2.0;2.0;2.0;159605.37;66.1;64.08;89.17;100;100;14.43;2.0;2.0
2022-01-02;Primo dose récente;[0,19];156.48;33.1;18.87;45.07;0.14;0.14;0.0;0.0;0.0;0.0;94589.11;86.73;90.81;0;NA;NA;0.14;0.0;0.0
2022-01-02;Primo dose efficace;[0,19];200.04;42.59;25.93;60.51;1.04;0.8;0.27;0.02;0.0;0.0;169589.03;87.83;93.13;73.17;0;NA;0.8;0.02;0.0
2022-01-02;Complet de moins de 3 mois - sans rappel;[0,19];822.83;139.85;75.93;212.93;4.76;4.28;0.07;0.07;0.0;0.0;661443.2;85.27;87.23;91.77;0;NA;4.22;0.07;0.0
2022-01-02;Complet de 6 mois et plus - avec rappel;[0,19];263.41;50.12;18.24;47.95;4.96;2.36;0.38;0.38;0.0;0.0;105542.33;95.74;100;63.06;75.86;NA;2.36;0.38;0.0
2022-01-02;Non-vaccinés;[20,39];4417.43;1041.97;715.7;1568.4;120.42;87.46;6.39;4.83;0.0;0.0;1299131.17;74.76;73.03;51.41;20;NA;50.44;3.83;0.0
2022-01-02;Primo dose récente;[40,59];94.17;16.09;10.24;25.11;0.01;0.0;0.0;0.0;0.0;0.0;62147.71;86.73;81.73;NA;NA;NA;0.0;0.0;0.0
2022-01-02;Complet entre 3 mois et 6 mois - avec rappel;[40,59];1861.72;316.67;141.86;353.24;1.26;0.23;1.0;1.0;0.0;0.0;1213039.6;94.68;94.85;13.04;0;NA;0.2;1.0;0.0
2022-01-02;Complet de 6 mois et plus - sans rappel;[60,79];1863.6;300.44;126.35;356.61;45.25;39.23;12.6;11.53;13.67;12.5;1401579.21;76.79;79.29;65.36;31.51;0;31.42;10.37;11.5
2022-01-02;Complet entre 3 mois et 6 mois - sans rappel;"[80;+]";893.43;136.09;48.02;132.36;44.2;30.03;5.06;3.92;9.0;7.25;358379.17;73.17;77.99;47.22;29.58;0;25.19;3.22;6.25
2022-01-02;Complet de 6 mois et plus - sans rappel;"[80;+]";806.44;119.49;26.09;99.89;43.84;36.66;2.21;2.21;17.75;16.75;334022.55;60.17;60.52;45.82;100;23.53;33.41;1.11;13.25
2022-01-03;Non-vaccinés;[0,19];74179.4;20536.41;11886.84;29304.37;100.19;80.08;6.76;5.51;0.0;0.0;10740946.84;77.64;76.32;63.65;100;NA;71.02;3.92;0.0
2022-01-03;Primo dose récente;[0,19];877.86;262.83;177.39;341.65;2.41;2.4;0.0;0.0;0.0;0.0;94786.17;81.51;82.36;96.4;NA;NA;2.36;0.0;0.0
2022-01-03;Primo dose efficace;[0,19];1425.25;446.59;258.14;500.78;1.62;0.8;0.1;0.1;0.0;0.0;171016.92;86.82;89.67;27.08;NA;NA;0.76;0.0;0.0
2022-01-03;Complet entre 3 mois et 6 mois - sans rappel;[0,19];46435.61;16268.08;9913.29;19693.17;38.97;24.15;1.99;1.74;0.0;0.0;3923201.21;92.79;93.08;83.04;100;NA;13.59;0.28;0.0
2022-01-03;Complet de 6 mois et plus - sans rappel;[0,19];2024.17;681.23;416.87;854.24;7.84;4.09;0.29;0.29;0.0;0.0;145940.86;94.62;92.83;60.51;100;NA;3.56;0.12;0.0
2022-01-03;Complet entre 3 mois et 6 mois - avec rappel;[0,19];1656.64;414.18;174.46;419.2;0.47;0.26;0.09;0.09;0.0;0.0;134263.14;94.39;94.74;56.25;NA;NA;0.16;0.09;0.0
2022-01-03;Complet de 6 mois et plus - avec rappel;[0,19];1535.25;361.73;159.06;409.76;4.53;1.75;1.34;0.84;0.0;0.0;108716.18;98.17;97.53;68.71;100;NA;1.28;0.38;0.0
2022-01-03;Non-vaccinés;[20,39];27692.23;10499.2;7482.26;13517.43;156.31;116.46;17.75;16.5;1.43;1.43;1297189.14;72.57;70.72;51.62;25;100;74.17;13.5;1.43
2022-01-03;Complet de moins de 3 mois - sans rappel;[20,39];10572.88;3518.11;2224.07;4056.05;17.76;14.78;0.0;0.0;0.03;0.03;1008161.56;86.18;85.98;80.79;NA;100;4.29;0.0;0.03
2022-01-03;Complet de moins de 3 mois - avec rappel;[20,39];835.1;211.55;128.86;262.55;2.18;2.17;1.0;1.0;0.0;0.0;73405.57;86.34;83.03;0;100;NA;1.0;1.0;0.0
2022-01-03;Complet de 6 mois et plus - avec rappel;[20,39];38518.77;9383.8;3981.3;8861.85;9.06;5.7;0.5;0.0;0.19;0.19;2089342.57;94.82;94.19;100;NA;100;4.33;0.0;0.19
2022-01-03;Non-vaccinés;[40,59];18125.97;6430.33;4599.91;8406.84;159.52;120.17;43.88;37.64;5.67;4.67;1445033.09;66.42;65.26;15.78;21.2;0;112.51;37.14;3.0
2022-01-03;Complet de moins de 3 mois - sans rappel;[40,59];7300.55;1932.56;1075.04;2229.77;17.7;10.6;1.18;1.02;0.0;0.0;699401.93;83.14;81.86;37.15;100;NA;8.1;1.02;0.0
2022-01-03;Complet entre 3 mois et 6 mois - sans rappel;[40,59];67988.79;23640.29;15389.28;27860.99;80.41;65.83;16.7;10.97;2.33;2.33;6430165.7;85.8;85.8;59.42;30.23;0;51.83;9.47;2.0
2022-01-03;Complet de 6 mois et plus - sans rappel;[40,59];27928.99;9197.99;5901.14;11031.52;43.27;31.89;9.35;8.76;1.0;1.0;2133736.5;86.94;86.31;51.66;22.93;0;24.39;6.76;0.0
2022-01-03;Non-vaccinés;[60,79];8382.3;1974.22;1377.69;2811.86;239.1;193.8;112.85;98.43;33.42;28.92;1121630.83;59.76;58.24;15.78;7.64;10.86;185.31;96.72;28.17
2022-01-03;Complet entre 3 mois et 6 mois - sans rappel;[60,79];16043.55;3831.97;2190.67;4403.07;93.35;74.92;14.7;12.11;6.0;5.0;2022261.22;78.78;77.75;52.75;58.14;25;56.88;10.99;5.0
2022-01-03;Primo dose récente;"[80;+]";149.05;15.32;7.25;17.03;2.62;2.44;0.2;0.2;2.0;2.0;7700.79;54.6;83.66;52.61;NA;NA;1.44;0.2;2.0
2022-01-03;Complet de moins de 3 mois - avec rappel;"[80;+]";261.86;21.67;0.13;10.42;2.86;2.86;0.0;0.0;0.0;0.0;16084.99;100;NA;100;NA;NA;1.61;0.0;0.0
2022-01-04;Non-vaccinés;[0,19];67345.65;17117.52;9254.92;22657.89;99.46;73.13;13.16;12.91;0.5;0.0;10735130.71;82.38;82.5;77.85;77.25;NA;64.73;12.49;0.0
2022-01-04;Primo dose récente;[0,19];741.87;198.73;113.38;226.57;2.45;2.45;0.03;0.03;0.0;0.0;93788.14;82.41;84.38;99.51;0;NA;2.45;0.03;0.0
2022-01-04;Primo dose efficace;[0,19];1221.62;439.69;213.3;421.04;2.02;0.49;1.17;1.17;0.0;0.0;172723.59;90.9;91.25;58.33;99.12;NA;0.39;1.12;0.0
2022-01-04;Complet entre 3 mois et 6 mois - sans rappel;[0,19];42161.13;15908.88;9100.83;17280.45;26.46;13.03;3.51;2.26;0.0;0.0;3904121.75;94.61;94.44;76.92;81.55;NA;10.93;1.05;0.0
2022-01-04;Complet de moins de 3 mois - avec rappel;[0,19];87.53;16.17;10.85;25.0;0.02;0.02;0.03;0.03;0.0;0.0;9233.03;99.45;98.75;100;0;NA;0.02;0.03;0.0
2022-01-04;Primo dose récente;[20,39];727.69;265.47;187.23;337.16;0.43;0.25;0.0;0.0;0.0;0.0;92357.21;87.06;86.01;NA;NA;NA;0.0;0.0;0.0
2022-01-04;Complet de moins de 3 mois - sans rappel;[20,39];9356.08;3308.4;2009.78;3739.92;29.63;21.64;0.01;0.01;1.0;1.0;994812.32;90.7;90.15;78.71;0;100;12.26;0.01;1.0
2022-01-04;Complet de 6 mois et plus - sans rappel;[20,39];21603.88;8000.72;5077.15;9575.12;19.53;14.67;0.42;0.42;0.0;0.0;1481873.42;93.11;92.51;85.45;0;NA;10.9;0.24;0.0
2022-01-04;Complet de 6 mois et plus - avec rappel;[20,39];33563.86;8806.08;3708.96;8021.62;13.71;8.24;0.06;0.06;0.0;0.0;2213429.19;96.14;95.74;96.93;0;NA;5.25;0.06;0.0
2022-01-04;Non-vaccinés;[40,59];15306.71;5669.96;3746.21;6948.0;142.0;112.54;40.55;34.9;3.0;3.0;1438017.71;73.35;72.68;28.66;7.29;0;95.8;33.4;3.0
2022-01-04;Complet de moins de 3 mois - avec rappel;[40,59];493.79;82.33;33.88;103.2;1.0;1.0;0.0;0.0;0.0;0.0;61148.2;85.66;86.41;NA;NA;NA;1.0;0.0;0.0
2022-01-04;Primo dose récente;[60,79];219.95;48.07;23.15;45.83;3.61;2.28;0.08;0.0;1.0;1.0;25837.94;79.92;85.75;NA;NA;0;2.28;0.0;1.0
2022-01-04;Complet de moins de 3 mois - sans rappel;[60,79];3326.23;653.01;278.27;648.55;23.48;20.44;5.56;5.5;2.14;2.14;434232.46;87.26;84.79;31.74;28.57;0;17.44;4.5;1.14
2022-01-04;Complet de 6 mois et plus - sans rappel;[60,79];9816.45;2525.24;1295.58;2739.73;118.57;90.8;21.63;17.12;21.64;17.64;1388003.45;82;82.97;66.76;38.15;7.41;72.9;14.12;15.64
2022-01-04;Complet entre 3 mois et 6 mois - avec rappel;[60,79];3386.22;597.87;213.37;537.97;11.67;9.26;4.91;3.83;2.5;1.0;601684.78;92.38;93.59;52.4;60.84;100;8.26;3.83;1.0
2022-01-04;Complet de 6 mois et plus - sans rappel;"[80;+]";3585.08;468.76;148.45;541.21;78.62;59.19;6.99;5.99;21.64;18.14;331402.3;75.08;74.99;67.52;58.25;18.71;50.87;3.99;14.97
2022-01-04;Complet de moins de 3 mois - avec rappel;"[80;+]";178.75;26.09;1.4;13.24;0.0;0.0;0.0;0.0;1.0;1.0;16011.0;100;100;NA;NA;NA;0.0;0.0;1.0
2022-01-04;Complet entre 3 mois et 6 mois - avec rappel;"[80;+]";1537.14;136.85;28.5;120.32;10.12;7.7;0.05;0.05;5.39;5.39;102346.81;87.56;93.43;60;100;23.87;5.7;0.05;4.22
2022-01-04;Complet de 6 mois et plus - avec rappel;"[80;+]";30774.0;3554.05;764.58;2852.04;142.48;116.75;13.8;8.3;18.48;14.31;2729970.66;90.72;92.86;77.83;35.48;19.78;81.57;7.3;13.31
2022-01-05;Non-vaccinés;[0,19];75752.12;15562.76;7499.32;20236.93;96.44;75.01;14.77;10.94;0.71;0.71;10728063.81;83.57;84.14;81.23;100;0;66.01;9.94;0.0
2022-01-05;Primo dose récente;[0,19];878.18;192.67;99.98;225.1;6.48;6.36;0.0;0.0;0.0;0.0;92563.98;86.66;85.64;100;NA;NA;6.36;0.0;0.0
2022-01-05;Complet de moins de 3 mois - sans rappel;[0,19];5895.85;1738.65;720.88;1627.53;3.53;2.38;0.75;0.75;0.0;0.0;643296.76;92.64;93.14;100;100;NA;2.38;0.25;0.0
2022-01-05;Complet de 6 mois et plus - sans rappel;[0,19];2302.9;743.36;379.98;804.42;5.8;2.76;2.52;2.27;0.14;0.14;155083.22;95.7;96.04;88.37;100;0;2.76;1.1;0.0
2022-01-05;Complet de 6 mois et plus - avec rappel;[0,19];1854.09;509.59;182.75;439.69;4.18;2.54;1.25;0.25;0.14;0.14;132715.61;98.83;98.64;100;100;0;2.54;0.25;0.0
2022-01-05;Primo dose efficace;[20,39];2926.45;955.47;472.95;927.34;16.59;14.19;0.2;0.2;0.0;0.0;441384.36;88.2;88.68;94;NA;NA;8.11;0.2;0.0
2022-01-05;Complet de moins de 3 mois - sans rappel;[20,39];8879.8;2815.64;1582.65;3095.92;24.89;20.08;1.08;1.02;0.0;0.0;982867.45;91.01;90.77;88.17;0;NA;10.71;1.02;0.0
2022-01-05;Complet entre 3 mois et 6 mois - sans rappel;[20,39];87229.63;31742.31;19354.94;36349.38;104.11;84.06;6.56;5.39;0.0;0.0;7964111.66;92.36;92.11;89.81;51.69;NA;49.36;4.39;0.0
2022-01-05;Complet de 6 mois et plus - sans rappel;[20,39];20758.42;7148.44;4171.62;8247.1;23.57;15.83;1.86;1.69;0.0;0.0;1505259.26;92.8;92.67;85.6;100;NA;4.62;0.69;0.0
