date;vac_statut;nb_PCR;nb_PCR_sympt;nb_PCR+;nb_PCR+_sympt;HC;HC_PCR+;SC;SC_PCR+;DC;DC_PCR+;effectif
2021-10-30;Non-vaccinés;24352.28;2915.51;1495.88;640.8;83.75;53.77;37.23;24.83;13.14;9.7;16229259.38
2021-10-30;Complet de 6 mois ou plus - sans rappel;9233.13;803.95;361.0;151.65;37.27;29.25;4.93;4.33;14.2;10.94;4510785.61
2021-10-30;Complet - avec rappel de moins de 3 mois;4665.39;304.49;34.71;10.7;1.73;1.56;3.5;3.5;1.0;1.0;2289062.26
2021-10-30;Complet - avec rappel entre 3 mois et 6 mois;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;43.65
2021-10-31;Primo dose récente;256.91;7.27;6.11;1.96;0.0;0.0;0.54;0.54;0.0;0.0;294059.42
2021-10-31;Complet - avec rappel entre 3 mois et 6 mois;1.26;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;43.63
2021-11-01;Primo dose efficace;1671.83;77.28;28.81;5.65;6.51;5.44;6.16;5.08;0.72;0.01;1833090.94
2021-11-01;Complet - avec rappel entre 3 mois et 6 mois;1.05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;43.63
2021-11-02;Non-vaccinés;39460.65;5454.54;3570.79;1870.27;111.54;84.16;35.07;29.0;17.47;14.42;16204149.45
2021-11-02;Primo dose efficace;5996.34;474.11;166.83;72.28;7.9;4.19;1.08;0.0;1.09;0.0;1821465.84
2021-11-02;Complet de moins de 3 mois - sans rappel;27101.62;3095.97;1020.83;522.6;32.14;28.8;2.0;2.0;0.0;0.0;14044626.87
2021-11-02;Complet de 6 mois ou plus - sans rappel;18267.82;1902.65;818.57;401.96;44.11;33.93;6.45;6.45;5.13;3.25;4669382.76
2021-11-02;Complet - avec rappel de 6 mois ou plus;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.61
2021-11-03;Complet entre 3 mois et 6 mois - sans rappel;53453.67;9169.72;2748.95;1492.97;79.94;64.08;16.63;13.4;3.87;1.87;28096252.67
2021-11-03;Complet - avec rappel entre 3 mois et 6 mois;0.0;0.0;0.0;0.0;0.0;0.0;0.16;0.0;0.0;0.0;44.61
2021-11-04;Primo dose récente;803.06;80.28;29.56;10.73;1.03;1.03;0.0;0.0;0.0;0.0;266822.52
2021-11-04;Complet de moins de 3 mois - sans rappel;17788.97;2990.01;688.48;365.73;19.87;14.6;1.86;1.86;0.12;0.12;13561233.76
2021-11-04;Complet - avec rappel de moins de 3 mois;5618.74;610.15;67.9;16.12;3.18;2.04;0.0;0.0;0.28;0.28;2618900.17
2021-11-04;Complet - avec rappel de 6 mois ou plus;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.61
2021-11-05;Complet de moins de 3 mois - sans rappel;21113.22;2837.27;796.39;361.1;23.47;20.7;5.53;4.53;0.0;0.0;13315854.82
2021-11-05;Complet entre 3 mois et 6 mois - sans rappel;61086.92;8510.94;2916.37;1413.1;70.38;54.38;15.62;14.49;5.91;5.91;28126220.38
2021-11-05;Complet de 6 mois ou plus - sans rappel;15318.62;1858.94;688.72;298.91;68.61;53.24;7.39;6.39;12.17;10.98;5138653.49
2021-11-06;Primo dose efficace;3625.56;261.56;71.84;29.76;9.06;5.58;2.04;1.54;3.0;1.0;1773327.18
2021-11-06;Complet entre 3 mois et 6 mois - sans rappel;48876.87;4603.83;1910.64;983.55;71.68;56.64;21.5;20.24;5.24;5.24;28158411.6
2021-11-06;Complet - avec rappel de moins de 3 mois;6543.15;334.86;58.61;19.2;0.93;0.06;1.11;1.0;0.19;0.19;2828421.91
2021-11-06;Complet - avec rappel entre 3 mois et 6 mois;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;48.4
2021-11-06;Complet - avec rappel de 6 mois ou plus;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.61
2021-11-07;Non-vaccinés;6588.77;888.86;426.62;192.65;80.42;63.11;29.75;23.25;8.21;6.71;16082088.31
2021-11-07;Complet de moins de 3 mois - sans rappel;5342.68;388.77;140.32;52.83;14.34;13.5;2.0;2.0;0.0;0.0;12868056.21
2021-11-07;Complet - avec rappel de 6 mois ou plus;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.61
2021-11-08;Primo dose récente;1060.98;94.16;56.52;25.71;0.12;0.12;1.05;1.05;0.0;0.0;256111.63
2021-11-09;Primo dose récente;694.98;87.92;31.49;22.5;1.01;1.01;1.4;1.4;0.0;0.0;255835.94
2021-11-09;Complet - avec rappel de moins de 3 mois;7932.31;841.38;77.17;20.79;11.45;9.85;2.55;2.55;3.14;3.14;2884324.16
2021-11-09;Complet - avec rappel entre 3 mois et 6 mois;2.67;0.0;0.0;0.0;0.0;0.0;0.12;0.12;0.0;0.0;53.14
2021-11-10;Complet de 6 mois ou plus - sans rappel;16550.14;2473.34;934.88;448.88;69.64;53.59;14.14;12.87;6.0;6.0;5827079.68
2021-11-11;Non-vaccinés;7825.17;1098.17;600.83;246.86;106.68;75.15;31.98;27.88;17.89;11.4;16013743.34
2021-11-12;Primo dose récente;953.32;93.35;68.18;34.96;1.0;1.0;0.0;0.0;0.0;0.0;236088.1
2021-11-13;Complet de moins de 3 mois - sans rappel;15494.42;1529.42;679.34;294.89;19.45;12.96;4.28;4.28;0.04;0.0;11427587.99
2021-11-14;Complet de 6 mois ou plus - sans rappel;4156.0;416.49;215.43;99.73;53.38;42.22;20.71;16.71;7.18;7.01;6058776.75
2021-11-14;Complet - avec rappel de moins de 3 mois;2564.28;196.88;20.06;4.33;7.82;5.6;2.0;2.0;1.28;1.13;3422163.78
2021-11-15;Non-vaccinés;56812.05;9019.97;6659.63;3252.16;170.92;129.6;66.13;53.78;23.21;17.48;15965310.6
2021-11-15;Complet de moins de 3 mois - sans rappel;26280.89;4124.1;1614.0;901.85;45.26;34.32;5.25;4.17;2.01;2.01;11194499.42
2021-11-15;Complet de 6 mois ou plus - sans rappel;27189.37;3669.19;1947.84;1023.96;67.11;51.85;13.61;10.34;5.2;4.16;6086746.07999999
2021-11-15;Complet - avec rappel de moins de 3 mois;15552.41;1046.61;254.63;57.86;14.16;10.49;3.48;2.15;1.6;1.23;3426761.07
2021-11-15;Complet - avec rappel entre 3 mois et 6 mois;1.18;0.0;0.0;0.0;0.0;0.0;0.12;0.0;0.0;0.0;55.16
2021-11-16;Non-vaccinés;55679.48;9375.2;5650.45;2729.72;153.6;119.64;50.2;39.72;5.47;2.33;15947060.1
2021-11-17;Primo dose récente;906.06;119.17;82.61;44.72;1.01;1.01;0.04;0.0;1.0;1.0;241901.58
2021-11-17;Primo dose efficace;4516.42;583.04;173.58;94.5;12.28;8.3;0.01;0.0;2.86;0.11;1649003.56
2021-11-17;Complet - avec rappel de 6 mois ou plus;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.61
2021-11-18;Primo dose récente;822.75;125.52;72.13;42.77;1.0;1.0;0.07;0.03;0.03;0.03;242306.01
2021-11-18;Complet entre 3 mois et 6 mois - sans rappel;69228.84;15493.5;6506.67;3539.57;94.04;73.83;25.34;17.67;9.27;9.27;29378326.73
2021-11-19;Complet de 6 mois ou plus - sans rappel;24722.35;3874.82;1941.14;948.01;74.99;57.77;8.88;5.66;15.9;15.53;6342270.2
2021-11-19;Complet - avec rappel de moins de 3 mois;14223.96;1280.73;278.24;66.74;16.02;10.67;2.27;2.27;4.28;4.24;3929837.97
2021-11-20;Complet de 6 mois ou plus - sans rappel;17015.74;2013.0;1143.48;531.38;51.17;40.66;17.71;14.18;12.76;11.76;6375174.19
2021-11-20;Complet - avec rappel de moins de 3 mois;10332.31;657.53;178.12;45.38;18.52;14.21;3.08;2.08;1.17;0.17;4121624.58
2021-11-20;Complet - avec rappel de 6 mois ou plus;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.61
2021-11-21;Primo dose récente;188.78;10.87;7.05;2.22;1.0;1.0;0.04;0.0;0.01;0.01;252763.79
2021-11-21;Primo dose efficace;1086.44;100.97;36.78;12.97;8.62;5.21;0.12;0.11;2.61;0.01;1611166.46
2021-11-21;Complet - avec rappel de 6 mois ou plus;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.61
2021-11-22;Non-vaccinés;78055.15;15056.18;9977.95;4880.39;239.73;189.72;80.97;64.16;20.88;18.76;15820420.42
2021-11-22;Primo dose récente;1224.73;156.22;116.34;66.14;2.32;2.32;0.07;0.07;0.0;0.0;253068.58
2021-11-22;Primo dose efficace;6003.74;677.53;280.29;142.22;10.65;8.82;1.72;0.06;1.55;1.05;1609565.47
2021-11-22;Complet entre 3 mois et 6 mois - sans rappel;110189.28;21701.1;10887.48;5987.35;145.86;115.62;34.72;24.36;9.98;9.43;29913250.04
2021-11-22;Complet - avec rappel de moins de 3 mois;20826.07;1642.02;413.3;99.0;21.13;15.42;5.61;3.59;5.26;4.85;4211895.01
2021-11-22;Complet - avec rappel entre 3 mois et 6 mois;4.71;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;62.13
2021-11-22;Complet - avec rappel de 6 mois ou plus;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.61
2021-11-23;Non-vaccinés;77735.72;15485.89;8821.42;4158.11;231.76;175.17;79.28;68.72;24.86;19.96;15799642.01
2021-11-23;Complet de 6 mois ou plus - sans rappel;30376.47;5353.47;2437.51;1185.93;124.24;99.32;22.68;21.46;26.17;18.91;6315043.84
2021-11-23;Complet - avec rappel entre 3 mois et 6 mois;2.37;0.0;0.0;0.0;0.0;0.0;0.12;0.12;0.2;0.0;62.36
2021-11-24;Complet - avec rappel de moins de 3 mois;17019.29;2020.62;426.92;128.98;34.92;28.05;2.44;2.16;4.75;4.0;4589406.79
2021-11-25;Non-vaccinés;78047.5;16971.43;9401.88;4601.66;269.14;207.99;89.32;77.22;25.98;23.65;15746320.82
2021-11-25;Primo dose efficace;4928.3;844.7;276.78;144.1;14.72;9.94;3.05;0.25;0.15;0.15;1569079.5
2021-11-25;Complet entre 3 mois et 6 mois - sans rappel;104738.13;26090.43;10595.05;5777.62;149.84;119.95;45.53;38.93;8.67;7.67;30541101.41
2021-11-25;Complet de 6 mois ou plus - sans rappel;28963.73;6065.66;2667.37;1378.33;131.63;100.52;16.82;15.62;14.13;8.63;6358045.34
2021-11-25;Complet - avec rappel de moins de 3 mois;17120.95;2304.82;434.5;158.14;39.14;31.65;1.68;1.4;3.89;2.72;4797821.96
2021-11-25;Complet - avec rappel de 6 mois ou plus;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6
2021-11-26;Non-vaccinés;89235.71;17218.66;10496.8;4632.35;269.9;208.12;66.38;55.11;19.41;18.58;15722936.53
2021-11-26;Primo dose efficace;5270.27;784.17;270.71;136.78;20.88;16.08;2.07;1.07;2.5;1.5;1541592.42
2021-11-26;Complet entre 3 mois et 6 mois - sans rappel;115455.12;24681.45;11146.6;5762.27;161.53;134.75;35.45;27.79;21.47;20.47;30641301.17
2021-11-26;Complet de 6 mois ou plus - sans rappel;32435.09;5978.31;2883.87;1424.42;129.53;107.06;22.5;19.66;20.94;15.94;6423115.34
2021-11-26;Complet - avec rappel de 6 mois ou plus;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6
2021-11-27;Complet de moins de 3 mois - sans rappel;14905.86;2149.45;985.4;428.76;34.59;29.26;8.57;5.57;2.13;1.13;7510531.78
2021-11-27;Complet entre 3 mois et 6 mois - sans rappel;73601.32;11817.91;6772.14;3237.62;134.19;110.02;32.09;29.09;10.05;10.05;30738285.28
2021-11-28;Complet entre 3 mois et 6 mois - sans rappel;18524.53;2366.74;1719.13;702.46;112.49;92.4;35.53;25.33;18.02;15.33;30822491.11
2021-11-28;Complet - avec rappel entre 3 mois et 6 mois;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;68.93
2021-11-29;Non-vaccinés;100597.01;21584.7;15475.18;7496.38;321.91;255.57;93.29;78.16;32.81;28.22;15668828.38
2021-11-29;Complet entre 3 mois et 6 mois - sans rappel;145654.59;33059.04;18245.35;10041.19;206.43;156.9;44.08;31.28;10.76;8.89;30869316.8
2021-11-29;Complet - avec rappel de moins de 3 mois;31702.82;2905.37;878.54;266.71;39.67;20.91;7.69;5.53;3.35;2.86;5371381.11
2021-11-29;Complet - avec rappel entre 3 mois et 6 mois;4.77;0.0;0.0;0.0;0.08;0.08;0.0;0.0;0.0;0.0;69.16
2021-11-30;Non-vaccinés;98356.11;21298.24;13960.06;6586.15;340.89;260.36;102.48;83.98;31.54;20.95;15651484.14
2021-11-30;Primo dose récente;1318.99;259.3;213.97;118.54;4.11;4.05;1.08;1.0;2.0;2.0;283345.78
2021-11-30;Complet de 6 mois ou plus - sans rappel;38782.11;7434.97;3838.02;1924.65;153.61;133.47;30.8;29.42;24.46;20.91;6636999.45
2021-11-30;Complet - avec rappel de moins de 3 mois;27491.15;2975.31;706.96;169.41;38.55;26.47;6.12;4.23;3.32;3.0;5558180.36
2021-12-01;Primo dose efficace;5619.95;936.299999999999;352.82;157.03;17.23;15.02;0.68;0.67;2.28;2.18;1489506.65
2021-12-01;Complet entre 3 mois et 6 mois - sans rappel;133622.04;32033.04;14835.98;7834.75;195.62;160.06;51.85;39.95;11.07;7.14;31013711.13
2021-12-02;Primo dose efficace;5352.07;884.76;357.55;178.18;25.71;20.61;1.02;1.02;2.3;2.27;1476379.06
2021-12-02;Complet - avec rappel de moins de 3 mois;26184.61;3153.71;820.49;235.17;45.77;38.63;9.6;9.44;7.62;5.23;6010326.8
2021-12-03;Primo dose récente;1376.64;270.75;219.15;121.11;7.1;7.1;3.25;3.25;1.0;1.0;278113.69
2021-12-03;Primo dose efficace;5272.21;849.58;360.95;161.84;14.54;13.06;3.25;3.25;3.21;3.0;1465687.3
2021-12-03;Complet de 6 mois ou plus - sans rappel;40019.76;7466.15;4171.73;2058.77;168.1;133.4;38.53;34.03;28.24;24.09;6803339.78
2021-12-03;Complet - avec rappel de moins de 3 mois;30297.92;3521.85;923.99;286.12;49.48;38.88;4.17;2.17;7.62;6.29;6258694.58
2021-12-03;Complet - avec rappel entre 3 mois et 6 mois;294.84;35.17;12.08;3.37;0.21;0.21;0.0;0.0;0.0;0.0;59462.89
2021-12-03;Complet - avec rappel de 6 mois ou plus;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6
2021-12-04;Primo dose récente;857.15;110.03;105.45;49.83;2.08;2.08;0.07;0.03;0.0;0.0;270224.31
2021-12-04;Complet de moins de 3 mois - sans rappel;14141.08;1941.31;1025.95;437.37;30.19;24.3;8.76;7.62;2.19;1.13;5807589.58
2021-12-04;Complet entre 3 mois et 6 mois - sans rappel;86454.88;14456.96;9071.01;4263.18;173.42;140.36;53.02;42.48;12.5;8.34;30845207.44
2021-12-04;Complet - avec rappel de 6 mois ou plus;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.59
2021-12-05;Primo dose récente;229.39;30.77;30.85;15.37;4.35;4.35;1.0;1.0;0.02;0.02;263498.86
2021-12-05;Complet entre 3 mois et 6 mois - sans rappel;21568.1;2900.28;2204.44;867.86;152.83;120.94;48.25;36.25;16.96;15.1;30789877.43
2021-12-05;Complet - avec rappel de moins de 3 mois;5913.26;529.31;134.89;46.62;35.73;25.77;8.37;4.78;11.78;9.42;6860335.32
2021-12-05;Complet - avec rappel entre 3 mois et 6 mois;106.65;6.99;3.5;0.0;1.03;1.03;0.0;0.0;0.0;0.0;99840.57
2021-12-05;Complet - avec rappel de 6 mois ou plus;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.59
2021-12-06;Non-vaccinés;112495.8;25275.34;20273.08;9712.77;446.1;341.03;137.09;112.03;47.21;38.38;15543386.62
2021-12-06;Complet - avec rappel de moins de 3 mois;44934.47;4414.04;1269.9;403.37;54.58;40.62;8.54;6.73;11.86;10.69;6918077.73
2021-12-07;Complet - avec rappel de moins de 3 mois;39766.65;4570.24;1205.22;360.6;65.83;51.12;13.23;9.97;10.07;7.09;7255303.17
2021-12-07;Complet - avec rappel entre 3 mois et 6 mois;707.08;84.32;29.35;11.06;1.26;1.26;0.0;0.0;4.03;0.0;134428.87
2021-12-07;Complet - avec rappel de 6 mois ou plus;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.59
2021-12-08;Non-vaccinés;95904.65;22265.76;15893.68;7407.42;492.78;385.96;136.6;114.5;62.5;57.18;15505178.65
2021-12-08;Complet - avec rappel de moins de 3 mois;39145.27;4434.22;1212.09;369.41;66.23;49.49;9.23;5.38;3.58;2.66;7719343.74
2021-12-08;Complet - avec rappel entre 3 mois et 6 mois;804.83;97.9;39.41;8.76;2.02;2.02;1.0;1.0;0.59;0.5;166001.32
2021-12-09;Primo dose récente;1375.52;285.95;232.63;133.76;7.91;6.08;1.1;0.1;0.0;0.0;254291.06
2021-12-09;Complet de 6 mois ou plus - sans rappel;38459.38;7310.45;4156.8;2027.67;170.63;143.02;27.1;19.77;26.5;23.22;6841001.2
2021-12-09;Complet - avec rappel entre 3 mois et 6 mois;811.67;88.52;21.81;3.44;1.0;1.0;0.0;0.0;2.12;0.0;194219.1
2021-12-10;Primo dose récente;1379.06;287.16;231.87;142.96;12.41;10.12;5.0;0.0;0.0;0.0;253071.47
2021-12-10;Complet de moins de 3 mois - sans rappel;22016.82;3863.05;1763.91;819.639999999999;41.59;33.62;13.45;12.95;2.27;2.0;4914523.76
2021-12-10;Complet - avec rappel de 6 mois ou plus;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.59
2021-12-11;Non-vaccinés;56062.16;10145.15;8622.97;3522.23;375.58;287.47;128.18;101.27;59.8;50.09;15435573.2
2021-12-11;Primo dose efficace;3551.84;393.48;217.24;97.56;21.26;14.29;5.22;5.08;4.58;3.0;1390650.68
2021-12-11;Complet de moins de 3 mois - sans rappel;12891.62;1670.2;886.109999999999;400.66;40.22;32.68;8.16;7.16;5.06;5.06;4740129.62
2021-12-11;Complet - avec rappel de 6 mois ou plus;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.59
2021-12-12;Complet de moins de 3 mois - sans rappel;3779.47;352.08;225.42;69.06;34.08;24.69;4.59;4.59;5.06;5.06;4591111.22
2021-12-12;Complet de 6 mois ou plus - sans rappel;6579.06;888.08;649.54;250.05;113.46;94.93;42.84;35.49;36.13;33.49;6678295.78
2021-12-13;Non-vaccinés;117505.03;25892.93;22004.45;10416.18;511.13;399.95;145.87;126.47;46.08;37.25;15413758.98
2021-12-13;Primo dose efficace;7037.27;1021.31;617.53;282.45;30.78;22.8;4.44;3.38;2.5;2.5;1378605.6
2021-12-13;Complet - avec rappel de moins de 3 mois;63903.23;6665.97;2092.12;692.8;63.89;46.9;9.96;8.68;15.26;12.34;9806466.11
2021-12-14;Primo dose efficace;6331.4;1064.42;537.98;240.78;18.59;12.41;3.64;3.31;3.11;3.07;1366082.19
2021-12-14;Complet entre 3 mois et 6 mois - sans rappel;144651.91;33095.67;19771.14;9967.33;219.29;177.63;45.55;36.97;26.52;19.76;28717008.74
2021-12-14;Complet de 6 mois ou plus - sans rappel;41216.33;7530.79;4802.84;2210.31;181.0;152.61;32.86;27.35;40.93;34.59;6687059.26
2021-12-14;Complet - avec rappel de moins de 3 mois;56746.38;6473.92;1996.86;590.77;64.55;48.05;16.7;15.32;6.28;5.43;10303309.15
2021-12-14;Complet - avec rappel entre 3 mois et 6 mois;2087.57;187.92;102.05;20.91;9.39;5.37;0.02;0.0;0.0;0.0;313700.1
2021-12-14;Complet - avec rappel de 6 mois ou plus;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.59
2021-12-15;Non-vaccinés;94871.64;20452.76;16718.31;7473.24;498.7;388.14;155.52;127.17;64.74;52.28;15370377.6
2021-12-15;Primo dose récente;1576.62;270.62;265.78;136.5;6.92;5.17;3.02;3.02;1.0;0.0;250738.48
2021-12-15;Complet entre 3 mois et 6 mois - sans rappel;144190.39;29901.14;19170.52;9269.86;207.07;169.69;44.8;28.8;19.04;18.65;28252621.16
2021-12-15;Complet - avec rappel de moins de 3 mois;58716.36;6640.55;2137.98;687.37;92.83;66.16;21.66;16.09;16.21;13.65;10950729.41
2021-12-15;Complet - avec rappel entre 3 mois et 6 mois;2281.7;180.26;69.11;14.06;8.11;3.29;0.01;0.01;1.14;1.14;368217.87
2021-12-16;Non-vaccinés;91721.6799999999;19359.75;16193.72;7441.42;465.49;352.64;152.83;117.45;74.57;61.28;15344708.17
2021-12-16;Primo dose récente;1372.29;238.39;241.03;120.04;10.96;9.2;0.06;0.06;0.0;0.0;251602.46
2021-12-16;Complet - avec rappel entre 3 mois et 6 mois;2569.16;197.06;98.31;13.88;8.58;5.87;0.04;0.0;1.15;1.15;417076.98
2021-12-17;Non-vaccinés;86495.97;18565.74;16125.94;7292.4;496.03;377.26;172.51;138.85;65.05;53.26;15319293.98
2021-12-17;Complet de moins de 3 mois - sans rappel;21130.69;2904.64;1931.76;818.85;47.83;39.51;14.16;12.22;6.53;6.35;4117695.22
2021-12-17;Complet de 6 mois ou plus - sans rappel;37850.03;6190.63;4671.0;1985.64;161.12;130.61;24.15;22.56;42.24;36.01;6365428.56
2021-12-17;Complet - avec rappel de moins de 3 mois;66913.41;7803.47;2840.35;845.42;99.27;69.58;15.75;13.72;12.24;9.06;12214779.51
2021-12-17;Complet - avec rappel de 6 mois ou plus;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.59
2021-12-18;Complet - avec rappel entre 3 mois et 6 mois;1703.38;179.05;63.47;15.88;18.38;12.58;0.01;0.01;0.14;0.14;518592.45
2021-12-19;Non-vaccinés;13196.9;2394.13;2258.21;817.07;337.7;260.42;137.23;112.26;64.84;42.98;15267506.84
2021-12-19;Primo dose récente;288.33;38.24;47.35;22.54;5.48;4.69;0.02;0.02;1.5;1.5;268383.73
2021-12-19;Primo dose efficace;1229.39;111.08;98.43;44.18;11.52;8.48;3.07;2.06;2.08;2.06;1276907.87
2021-12-19;Complet - avec rappel entre 3 mois et 6 mois;549.5;60.64;16.34;2.87;7.23;4.2;1.0;0.0;0.28;0.28;532673.96
2021-12-19;Complet - avec rappel de 6 mois ou plus;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.59
2021-12-20;Complet entre 3 mois et 6 mois - sans rappel;159599.6;35019.2;31135.61;15538.14;197.5;154.97;26.85;23.59;19.36;12.25;26515738.1
2021-12-21;Complet entre 3 mois et 6 mois - sans rappel;152983.98;35295.69;30841.54;15105.67;220.68;173.15;36.99;33.96;18.17;16.17;26065220.48
2021-12-21;Complet de 6 mois ou plus - sans rappel;41399.29;8052.82;6879.36;3083.62;166.63;150.92;27.51;21.22;30.9;24.14;6090053.73
2021-12-21;Complet - avec rappel de moins de 3 mois;84849.42;12175.34;5050.13;1714.93;114.4;88.32;22.23;16.32;25.07;24.07;14188172.67
2021-12-22;Primo dose efficace;5826.85;981.67;726.06;308.4;31.83;21.9;6.7;1.35;12.0;12.0;1235934.68
2021-12-22;Complet de moins de 3 mois - sans rappel;20643.55;3387.46;2772.0;1192.42;48.69;43.02;14.84;12.31;7.6;6.6;3724952.24
2021-12-22;Complet de 6 mois ou plus - sans rappel;45171.5;8330.14;7298.49;3265.41;171.58;147.84;31.68;29.13;33.51;30.67;5905809.9
2021-12-22;Complet - avec rappel entre 3 mois et 6 mois;5723.92;449.76;205.79;54.57;17.27;15.7;0.02;0.01;1.42;1.0;636074.53
2021-12-23;Non-vaccinés;89609.81;19573.95;20028.03;8565.18;528.23;407.41;169.82;142.53;69.19;55.46;15157881.99
2021-12-23;Primo dose récente;1939.74;401.17;459.65;237.13;12.12;12.12;9.16;8.5;1.0;1.0;312018.54
2021-12-23;Primo dose efficace;6147.28;1034.85;761.6;336.6;32.3;27.34;8.2;4.58;4.21;4.21;1213527.72
2021-12-24;Primo dose récente;1547.83;305.27;387.38;192.05;14.19;14.19;3.24;2.04;0.01;0.01;320602.74
2021-12-24;Complet de moins de 3 mois - sans rappel;16982.24;2479.45;2472.6;1025.28;40.14;36.5;4.58;3.42;5.24;5.24;3556059.43
2021-12-24;Complet - avec rappel de moins de 3 mois;96980.94;11313.88;7560.22;2539.58;127.75;93.91;21.2;18.67;15.89;11.64;16477174.27
2021-12-24;Complet - avec rappel entre 3 mois et 6 mois;4423.33;444.69;273.72;77.28;15.05;12.55;3.03;1.0;7.45;6.03;741396.51
2021-12-25;Primo dose efficace;821.6;105.7;100.46;31.08;19.95;15.88;6.14;2.22;4.47;4.47;1166757.81
2021-12-25;Complet entre 3 mois et 6 mois - sans rappel;16744.24;2744.33;3381.79;1359.86;165.43;130.05;30.93;29.52;25.37;21.76;24017343.19
2021-12-25;Complet de 6 mois ou plus - sans rappel;5059.36;893.72;952.18;391.07;110.61;92.93;23.38;17.84;36.88;33.53;5309992.83
2021-12-26;Primo dose efficace;1231.33;172.64;182.28;75.17;24.87;21.12;5.76;4.14;5.06;5.06;1151494.52
2021-12-26;Complet de moins de 3 mois - sans rappel;3962.31;587.11;625.66;254.98;39.23;34.55;8.95;8.94;5.27;4.27;3376875.26
2021-12-27;Non-vaccinés;94443.57;28250.12;36663.35;17693.91;673.17;544.22;193.23;165.66;82.85;65.44;15116306.51
2021-12-28;Complet de moins de 3 mois - sans rappel;22479.08;5773.53;6256.03;3059.52;68.91;61.99;10.56;9.56;2.73;1.57;3314257.41
2021-12-28;Complet entre 3 mois et 6 mois - sans rappel;186228.24;60792.29;70526.04;37378.25;288.56;227.31;38.64;34.78;18.9;14.88;23006393.98
2021-12-28;Complet - avec rappel entre 3 mois et 6 mois;11048.86;1310.81;1070.19;365.15;37.45;29.48;1.0;1.0;8.26;3.46;852290.19
2021-12-29;Primo dose récente;2180.18;573.08;819.12;385.2;5.46;2.86;3.49;3.27;0.05;0.0;298132.68
2021-12-29;Complet de moins de 3 mois - sans rappel;23597.23;6031.02;6561.66;3133.75;70.16;60.15;12.22;10.35;5.26;5.0;3272058.04
2021-12-29;Complet de 6 mois ou plus - sans rappel;50035.86;14243.06;16282.54;8050.41;173.85;146.55;29.26;21.27;43.09;37.63;5070690.99
2021-12-30;Complet - avec rappel entre 3 mois et 6 mois;15168.96;1822.44;1576.67;578.83;36.34;32.4;4.35;2.35;2.32;2.18;951147.04
2021-12-31;Primo dose efficace;5632.1;1166.8;1276.87;563.93;40.52;21.47;8.35;5.37;4.16;4.13;1093077.11
2021-12-31;Complet de moins de 3 mois - sans rappel;20561.38;4414.47;5221.97;2361.15;74.35;58.86;9.38;8.88;7.18;6.75;3151208.02
2021-12-31;Complet de 6 mois ou plus - sans rappel;40731.21;10217.5;12450.65;5991.37;157.53;128.95;25.52;22.23;44.76;34.23;5017946.92
2022-01-01;Complet de 6 mois ou plus - sans rappel;5685.85;1200.59;1499.73;646.25;133.79;101.95;27.94;21.18;34.1;24.63;5247473.8
2022-01-01;Complet - avec rappel de moins de 3 mois;18823.62;2884.09;2483.45;906.95;157.37;124.46;26.36;19.54;18.7;15.04;20427662.84
2022-01-02;Complet de moins de 3 mois - sans rappel;4796.37;865.34;1051.18;426.48;56.45;46.39;13.94;13.44;7.94;2.83;2976572.87
2022-01-02;Complet - avec rappel de moins de 3 mois;33488.56;5810.56;5266.67;2124.73;154.66;110.51;36.14;29.73;13.37;11.67;20415647.2
