reg;jour;n_dose1;n_complet;n_rappel;n_cum_dose1;n_cum_complet;n_cum_rappel;couv_dose1;couv_complet;couv_rappel
53;2021-04-03;6330;1452;0;506157;181539;0;15.2;5.4;0.0
53;2021-04-04;476;62;0;506633;181601;0;15.2;5.4;0.0
53;2021-04-05;1326;348;0;507959;181949;0;15.2;5.4;0.0
53;2021-04-06;12278;5587;0;520237;187536;0;15.6;5.6;0.0
53;2021-04-07;14749;5276;0;534986;192812;0;16.0;5.8;0.0
53;2021-04-08;20418;6098;0;555404;198910;0;16.6;6.0;0.0
53;2021-04-09;26231;5602;0;581635;204512;0;17.4;6.1;0.0
53;2021-04-10;10251;1789;0;591886;206301;0;17.7;6.2;0.0
53;2021-04-11;863;242;0;592749;206543;0;17.7;6.2;0.0
53;2021-04-12;15510;4908;0;608259;211451;0;18.2;6.3;0.0
53;2021-04-13;22225;7233;0;630484;218684;0;18.9;6.5;0.0
53;2021-04-14;19032;7772;0;649516;226456;0;19.4;6.8;0.0
53;2021-04-15;24839;8074;0;674355;234530;0;20.2;7.0;0.0
53;2021-04-16;25587;7497;0;699942;242027;0;21.0;7.2;0.0
53;2021-04-17;10168;3565;0;710110;245592;0;21.3;7.4;0.0
53;2021-04-18;1071;175;0;711181;245767;0;21.3;7.4;0.0
53;2021-04-19;14951;6442;0;726132;252209;0;21.7;7.6;0.0
53;2021-04-20;16617;9395;0;742749;261604;0;22.2;7.8;0.0
53;2021-04-21;16423;9387;0;759172;270991;0;22.7;8.1;0.0
53;2021-04-22;21288;10168;0;780460;281159;0;23.4;8.4;0.0
53;2021-04-23;21327;10032;0;801787;291191;0;24.0;8.7;0.0
53;2021-04-24;9841;4132;0;811628;295323;0;24.3;8.8;0.0
53;2021-04-25;1009;349;0;812637;295672;0;24.3;8.9;0.0
53;2021-04-26;17689;8406;0;830326;304078;0;24.9;9.1;0.0
53;2021-04-27;19444;11780;0;849770;315858;0;25.4;9.5;0.0
53;2021-04-28;19542;10642;1;869312;326500;1;26.0;9.8;0.0
53;2021-04-29;23192;12167;0;892504;338667;1;26.7;10.1;0.0
53;2021-04-30;23455;12306;0;915959;350973;1;27.4;10.5;0.0
53;2021-05-01;5110;1674;0;921069;352647;1;27.6;10.6;0.0
53;2021-05-02;2779;559;0;923848;353206;1;27.7;10.6;0.0
53;2021-05-03;15421;9220;0;939269;362426;1;28.1;10.8;0.0
53;2021-05-04;15527;15516;0;954796;377942;1;28.6;11.3;0.0
53;2021-05-05;14930;14404;0;969726;392346;1;29.0;11.7;0.0
53;2021-05-06;19096;17527;0;988822;409873;1;29.6;12.3;0.0
53;2021-05-07;18571;17878;0;1007393;427751;1;30.2;12.8;0.0
53;2021-05-08;5663;1209;0;1013056;428960;1;30.3;12.8;0.0
53;2021-05-09;3576;930;0;1016632;429890;1;30.4;12.9;0.0
53;2021-05-10;16612;14856;0;1033244;444746;1;30.9;13.3;0.0
53;2021-05-11;18863;18346;0;1052107;463092;1;31.5;13.9;0.0
53;2021-05-12;21160;15334;0;1073267;478426;1;32.1;14.3;0.0
53;2021-05-13;9261;3977;0;1082528;482403;1;32.4;14.4;0.0
53;2021-05-14;21579;13391;0;1104107;495794;1;33.1;14.8;0.0
53;2021-05-15;13648;5214;0;1117755;501008;1;33.5;15.0;0.0
53;2021-05-16;3453;901;0;1121208;501909;1;33.6;15.0;0.0
53;2021-05-17;18370;10975;0;1139578;512884;1;34.1;15.4;0.0
53;2021-05-18;21328;12238;0;1160906;525122;1;34.8;15.7;0.0
53;2021-05-19;21877;10512;0;1182783;535634;1;35.4;16.0;0.0
53;2021-05-20;24531;14503;0;1207314;550137;1;36.1;16.5;0.0
53;2021-05-21;23191;14935;0;1230505;565072;1;36.8;16.9;0.0
53;2021-05-22;13433;5711;0;1243938;570783;1;37.2;17.1;0.0
53;2021-05-23;3308;356;0;1247246;571139;1;37.3;17.1;0.0
53;2021-05-24;14002;2522;0;1261248;573661;1;37.8;17.2;0.0
53;2021-05-25;20450;12701;0;1281698;586362;1;38.4;17.6;0.0
53;2021-05-26;20096;13629;0;1301794;599991;1;39.0;18.0;0.0
53;2021-05-27;22712;17172;0;1324506;617163;1;39.7;18.5;0.0
53;2021-05-28;22230;20094;0;1346736;637257;1;40.3;19.1;0.0
53;2021-05-29;12676;7297;0;1359412;644554;1;40.7;19.3;0.0
53;2021-05-30;2571;527;0;1361983;645081;1;40.8;19.3;0.0
53;2021-05-31;21160;13861;0;1383143;658942;1;41.4;19.7;0.0
53;2021-06-01;23903;16284;0;1407046;675226;1;42.1;20.2;0.0
53;2021-06-02;22866;14123;0;1429912;689349;1;42.8;20.6;0.0
53;2021-06-03;25931;16602;0;1455843;705951;1;43.6;21.1;0.0
53;2021-06-04;23821;22186;0;1479664;728137;1;44.3;21.8;0.0
53;2021-06-05;17421;8935;0;1497085;737072;1;44.8;22.1;0.0
53;2021-06-06;5112;1396;0;1502197;738468;1;45.0;22.1;0.0
53;2021-06-07;19087;17460;0;1521284;755928;1;45.5;22.6;0.0
53;2021-06-08;24000;17807;0;1545284;773735;1;46.3;23.2;0.0
53;2021-06-09;24131;15704;0;1569415;789439;1;47.0;23.6;0.0
53;2021-06-10;27424;16733;0;1596839;806172;1;47.8;24.1;0.0
53;2021-06-11;26662;21139;0;1623501;827311;1;48.6;24.8;0.0
53;2021-06-12;18757;7523;0;1642258;834834;1;49.2;25.0;0.0
53;2021-06-13;7748;3099;0;1650006;837933;1;49.4;25.1;0.0
53;2021-06-14;16304;19665;0;1666310;857598;1;49.9;25.7;0.0
53;2021-06-15;20315;20742;0;1686625;878340;1;50.5;26.3;0.0
53;2021-06-16;21409;18451;0;1708034;896791;1;51.1;26.8;0.0
53;2021-06-17;22050;19968;0;1730084;916759;1;51.8;27.4;0.0
53;2021-06-18;22479;25402;0;1752563;942161;1;52.5;28.2;0.0
53;2021-06-19;13010;9820;0;1765573;951981;1;52.9;28.5;0.0
53;2021-06-20;5325;2799;0;1770898;954780;1;53.0;28.6;0.0
53;2021-06-21;14639;22156;0;1785537;976936;1;53.5;29.2;0.0
53;2021-06-22;17089;24876;0;1802626;1001812;1;54.0;30.0;0.0
53;2021-06-23;16813;23548;0;1819439;1025360;1;54.5;30.7;0.0
53;2021-06-24;18965;21914;0;1838404;1047274;1;55.0;31.4;0.0
53;2021-06-25;15689;28936;0;1854093;1076210;1;55.5;32.2;0.0
53;2021-06-26;7392;14155;0;1861485;1090365;1;55.7;32.6;0.0
53;2021-06-27;3794;3522;0;1865279;1093887;1;55.8;32.7;0.0
53;2021-06-28;9615;24270;0;1874894;1118157;1;56.1;33.5;0.0
53;2021-06-29;11562;27545;0;1886456;1145702;1;56.5;34.3;0.0
53;2021-06-30;12192;26788;0;1898648;1172490;1;56.8;35.1;0.0
53;2021-07-01;14375;26959;0;1913023;1199449;1;57.3;35.9;0.0
53;2021-07-02;13162;31489;0;1926185;1230938;1;57.7;36.9;0.0
53;2021-07-03;6593;15682;0;1932778;1246620;1;57.9;37.3;0.0
53;2021-07-04;3713;4610;0;1936491;1251230;1;58.0;37.5;0.0
53;2021-07-05;9073;26700;0;1945564;1277930;1;58.2;38.3;0.0
53;2021-07-06;10730;29515;0;1956294;1307445;1;58.6;39.1;0.0
53;2021-07-07;11722;26076;0;1968016;1333521;1;58.9;39.9;0.0
53;2021-07-08;13139;27810;0;1981155;1361331;1;59.3;40.8;0.0
53;2021-07-09;11143;33086;0;1992298;1394417;1;59.6;41.7;0.0
53;2021-07-10;5780;15933;0;1998078;1410350;1;59.8;42.2;0.0
53;2021-07-11;2478;3949;0;2000556;1414299;1;59.9;42.3;0.0
53;2021-07-12;9275;29005;0;2009831;1443304;1;60.2;43.2;0.0
53;2021-07-13;13430;32264;1;2023261;1475568;2;60.6;44.2;0.0
53;2021-07-14;6806;12804;0;2030067;1488372;2;60.8;44.6;0.0
53;2021-07-15;15587;31587;0;2045654;1519959;2;61.2;45.5;0.0
53;2021-07-16;17025;33488;0;2062679;1553447;2;61.7;46.5;0.0
53;2021-07-17;10148;17154;0;2072827;1570601;2;62.1;47.0;0.0
53;2021-07-18;2510;4347;0;2075337;1574948;2;62.1;47.1;0.0
53;2021-07-19;12061;27087;0;2087398;1602035;2;62.5;48.0;0.0
53;2021-07-20;15763;32099;0;2103161;1634134;2;63.0;48.9;0.0
53;2021-07-21;15160;28113;0;2118321;1662247;2;63.4;49.8;0.0
53;2021-07-22;17334;29691;0;2135655;1691938;2;63.9;50.7;0.0
53;2021-07-23;17431;34053;0;2153086;1725991;2;64.5;51.7;0.0
53;2021-07-24;8486;17474;0;2161572;1743465;2;64.7;52.2;0.0
53;2021-07-25;2329;7192;0;2163901;1750657;2;64.8;52.4;0.0
53;2021-07-26;13851;24967;0;2177752;1775624;2;65.2;53.2;0.0
53;2021-07-27;18048;27511;0;2195800;1803135;2;65.7;54.0;0.0
53;2021-07-28;17887;23518;0;2213687;1826653;2;66.3;54.7;0.0
53;2021-07-29;21178;23694;0;2234865;1850347;2;66.9;55.4;0.0
53;2021-07-30;20441;24967;0;2255306;1875314;2;67.5;56.1;0.0
53;2021-07-31;9935;13886;0;2265241;1889200;2;67.8;56.6;0.0
53;2021-08-01;3652;4376;0;2268893;1893576;2;67.9;56.7;0.0
53;2021-08-02;17679;18692;0;2286572;1912268;2;68.5;57.2;0.0
53;2021-08-03;22413;19634;0;2308985;1931902;2;69.1;57.8;0.0
53;2021-08-04;22998;16502;0;2331983;1948404;2;69.8;58.3;0.0
53;2021-08-05;22492;18352;0;2354475;1966756;2;70.5;58.9;0.0
53;2021-08-06;20613;19247;0;2375088;1986003;2;71.1;59.5;0.0
53;2021-08-07;11053;10205;0;2386141;1996208;2;71.4;59.8;0.0
53;2021-08-08;4339;3462;0;2390480;1999670;2;71.6;59.9;0.0
53;2021-08-09;13717;16434;0;2404197;2016104;2;72.0;60.4;0.0
53;2021-08-10;17662;17458;0;2421859;2033562;2;72.5;60.9;0.0
53;2021-08-11;16449;15370;0;2438308;2048932;2;73.0;61.3;0.0
53;2021-08-12;17188;16988;0;2455496;2065920;2;73.5;61.8;0.0
53;2021-08-13;16022;15742;0;2471518;2081662;2;74.0;62.3;0.0
53;2021-08-14;8608;8550;0;2480126;2090212;2;74.2;62.6;0.0
53;2021-08-15;2944;2294;0;2483070;2092506;2;74.3;62.6;0.0
53;2021-08-16;11911;16349;0;2494981;2108855;2;74.7;63.1;0.0
53;2021-08-17;15149;17057;0;2510130;2125912;2;75.1;63.6;0.0
53;2021-08-18;14266;16155;1;2524396;2142067;3;75.6;64.1;0.0
53;2021-08-19;13447;18040;0;2537843;2160107;3;76.0;64.7;0.0
53;2021-08-20;12150;18894;1;2549993;2179001;4;76.3;65.2;0.0
53;2021-08-21;6129;10104;0;2556122;2189105;4;76.5;65.5;0.0
53;2021-08-22;2153;3004;0;2558275;2192109;4;76.6;65.6;0.0
53;2021-08-23;8801;18481;0;2567076;2210590;4;76.8;66.2;0.0
53;2021-08-24;8817;20165;0;2575893;2230755;4;77.1;66.8;0.0
53;2021-08-25;7594;17959;0;2583487;2248714;4;77.3;67.3;0.0
53;2021-08-26;7134;21172;0;2590621;2269886;4;77.6;68.0;0.0
53;2021-08-27;7424;22782;0;2598045;2292668;4;77.8;68.6;0.0
53;2021-08-28;3801;12006;0;2601846;2304674;4;77.9;69.0;0.0
53;2021-08-29;1039;3533;0;2602885;2308207;4;77.9;69.1;0.0
53;2021-08-30;5479;16826;327;2608364;2325033;331;78.1;69.6;0.0
53;2021-08-31;6102;18715;454;2614466;2343748;785;78.3;70.2;0.0
53;2021-09-01;5542;16344;945;2620008;2360092;1730;78.4;70.7;0.1
53;2021-09-02;4798;15839;1272;2624806;2375931;3002;78.6;71.1;0.1
53;2021-09-03;5337;17991;1535;2630143;2393922;4537;78.7;71.7;0.1
53;2021-09-04;3951;12280;566;2634094;2406202;5103;78.9;72.0;0.2
53;2021-09-05;881;2982;151;2634975;2409184;5254;78.9;72.1;0.2
53;2021-09-06;3140;12542;1550;2638115;2421726;6804;79.0;72.5;0.2
53;2021-09-07;3459;12866;1859;2641574;2434592;8663;79.1;72.9;0.3
53;2021-09-08;3738;14032;1485;2645312;2448624;10148;79.2;73.3;0.3
53;2021-09-09;3566;12251;1723;2648878;2460875;11871;79.3;73.7;0.4
53;2021-09-10;4267;15066;2067;2653145;2475941;13938;79.4;74.1;0.4
53;2021-09-11;2292;10543;536;2655437;2486484;14474;79.5;74.4;0.4
53;2021-09-12;439;2759;92;2655876;2489243;14566;79.5;74.5;0.4
53;2021-09-13;3219;10664;2416;2659095;2499907;16982;79.6;74.8;0.5
53;2021-09-14;3277;9427;4177;2662372;2509334;21159;79.7;75.1;0.6
53;2021-09-15;2982;11653;2735;2665354;2520987;23894;79.8;75.5;0.7
53;2021-09-16;3034;7871;4387;2668388;2528858;28281;79.9;75.7;0.8
53;2021-09-17;3445;10334;3663;2671833;2539192;31944;80.0;76.0;1.0
53;2021-09-18;1668;9795;943;2673501;2548987;32887;80.0;76.3;1.0
53;2021-09-19;257;1463;92;2673758;2550450;32979;80.0;76.4;1.0
53;2021-09-20;2325;6384;3108;2676083;2556834;36087;80.1;76.5;1.1
53;2021-09-21;1914;5673;4140;2677997;2562507;40227;80.2;76.7;1.2
53;2021-09-22;1889;8412;3286;2679886;2570919;43513;80.2;77.0;1.3
53;2021-09-23;1918;4940;5037;2681804;2575859;48550;80.3;77.1;1.5
53;2021-09-24;2257;7620;4305;2684061;2583479;52855;80.4;77.3;1.6
53;2021-09-25;1211;6736;958;2685272;2590215;53813;80.4;77.5;1.6
53;2021-09-26;94;537;68;2685366;2590752;53881;80.4;77.6;1.6
53;2021-09-27;1570;4740;3120;2686936;2595492;57001;80.4;77.7;1.7
53;2021-09-28;1366;4110;3374;2688302;2599602;60375;80.5;77.8;1.8
53;2021-09-29;1599;5509;3561;2689901;2605111;63936;80.5;78.0;1.9
53;2021-09-30;1259;3413;3854;2691160;2608524;67790;80.6;78.1;2.0
53;2021-10-01;2113;5463;4553;2693273;2613987;72343;80.6;78.3;2.2
53;2021-10-02;1191;3936;1010;2694464;2617923;73353;80.7;78.4;2.2
53;2021-10-03;29;127;30;2694493;2618050;73383;80.7;78.4;2.2
53;2021-10-04;1217;3360;2882;2695710;2621410;76265;80.7;78.5;2.3
53;2021-10-05;1108;3172;3587;2696818;2624582;79852;80.7;78.6;2.4
53;2021-10-06;1482;3666;3292;2698300;2628248;83144;80.8;78.7;2.5
53;2021-10-07;1171;3268;4049;2699471;2631516;87193;80.8;78.8;2.6
53;2021-10-08;1833;4777;4593;2701304;2636293;91786;80.9;78.9;2.7
53;2021-10-09;1043;2648;1499;2702347;2638941;93285;80.9;79.0;2.8
53;2021-10-10;24;95;26;2702371;2639036;93311;80.9;79.0;2.8
53;2021-10-11;1095;2546;3078;2703466;2641582;96389;80.9;79.1;2.9
53;2021-10-12;1002;2069;3378;2704468;2643651;99767;81.0;79.1;3.0
53;2021-10-13;1187;2166;3127;2705655;2645817;102894;81.0;79.2;3.1
53;2021-10-14;1067;2667;4118;2706722;2648484;107012;81.0;79.3;3.2
53;2021-10-15;1724;3487;5677;2708446;2651971;112689;81.1;79.4;3.4
53;2021-10-16;1130;1866;2015;2709576;2653837;114704;81.1;79.4;3.4
53;2021-10-17;27;68;52;2709603;2653905;114756;81.1;79.4;3.4
53;2021-10-18;1013;2060;3649;2710616;2655965;118405;81.1;79.5;3.5
53;2021-10-19;847;1643;3207;2711463;2657608;121612;81.2;79.6;3.6
53;2021-10-20;1121;1871;4873;2712584;2659479;126485;81.2;79.6;3.8
53;2021-10-21;1005;1714;5294;2713589;2661193;131779;81.2;79.7;3.9
53;2021-10-22;1316;2616;5847;2714905;2663809;137626;81.3;79.7;4.1
53;2021-10-23;927;1522;2752;2715832;2665331;140378;81.3;79.8;4.2
53;2021-10-24;6;48;13;2715838;2665379;140391;81.3;79.8;4.2
53;2021-10-25;946;1267;4496;2716784;2666646;144887;81.3;79.8;4.3
53;2021-10-26;742;1105;3554;2717526;2667751;148441;81.4;79.9;4.4
53;2021-10-27;979;1372;5319;2718505;2669123;153760;81.4;79.9;4.6
53;2021-10-28;1030;1333;5339;2719535;2670456;159099;81.4;79.9;4.8
53;2021-10-29;1274;1944;6637;2720809;2672400;165736;81.5;80.0;5.0
53;2021-10-30;650;1050;2874;2721459;2673450;168610;81.5;80.0;5.0
53;2021-10-31;18;41;38;2721477;2673491;168648;81.5;80.0;5.0
53;2021-11-01;68;50;42;2721545;2673541;168690;81.5;80.0;5.1
53;2021-11-02;958;1385;4484;2722503;2674926;173174;81.5;80.1;5.2
53;2021-11-03;845;1123;5744;2723348;2676049;178918;81.5;80.1;5.4
53;2021-11-04;1039;1382;6955;2724387;2677431;185873;81.6;80.2;5.6
53;2021-11-05;1136;1736;8452;2725523;2679167;194325;81.6;80.2;5.8
53;2021-11-06;725;1151;3786;2726248;2680318;198111;81.6;80.2;5.9
53;2021-11-07;18;40;88;2726266;2680358;198199;81.6;80.2;5.9
53;2021-11-08;810;1261;8648;2727076;2681619;206847;81.6;80.3;6.2
53;2021-11-09;896;1185;9053;2727972;2682804;215900;81.7;80.3;6.5
53;2021-11-10;1006;1321;9394;2728978;2684125;225294;81.7;80.4;6.7
53;2021-11-11;37;55;239;2729015;2684180;225533;81.7;80.4;6.8
53;2021-11-12;1039;1798;11311;2730054;2685978;236844;81.7;80.4;7.1
53;2021-11-13;760;1046;5186;2730814;2687024;242030;81.8;80.4;7.2
53;2021-11-14;23;22;96;2730837;2687046;242126;81.8;80.4;7.2
53;2021-11-15;781;1030;10273;2731618;2688076;252399;81.8;80.5;7.6
53;2021-11-16;837;917;11814;2732455;2688993;264213;81.8;80.5;7.9
53;2021-11-17;1156;1214;11244;2733611;2690207;275457;81.8;80.5;8.2
53;2021-11-18;1067;1039;13123;2734678;2691246;288580;81.9;80.6;8.6
53;2021-11-19;1467;1714;17778;2736145;2692960;306358;81.9;80.6;9.2
53;2021-11-20;933;916;5653;2737078;2693876;312011;81.9;80.6;9.3
53;2021-11-21;49;40;162;2737127;2693916;312173;81.9;80.6;9.3
53;2021-11-22;983;635;12318;2738110;2694551;324491;82.0;80.7;9.7
53;2021-11-23;1001;806;14035;2739111;2695357;338526;82.0;80.7;10.1
53;2021-11-24;1246;1139;12955;2740357;2696496;351481;82.0;80.7;10.5
53;2021-11-25;1057;920;17132;2741414;2697416;368613;82.1;80.8;11.0
53;2021-11-26;1388;1568;24793;2742802;2698984;393406;82.1;80.8;11.8
53;2021-11-27;772;890;9335;2743574;2699874;402741;82.1;80.8;12.1
53;2021-11-28;48;41;680;2743622;2699915;403421;82.1;80.8;12.1
53;2021-11-29;824;872;19905;2744446;2700787;423326;82.2;80.9;12.7
53;2021-11-30;960;963;27734;2745406;2701750;451060;82.2;80.9;13.5
53;2021-12-01;957;1008;26652;2746363;2702758;477712;82.2;80.9;14.3
53;2021-12-02;771;710;30785;2747134;2703468;508497;82.2;80.9;15.2
53;2021-12-03;899;1192;36578;2748033;2704660;545075;82.3;81.0;16.3
53;2021-12-04;613;970;14991;2748646;2705630;560066;82.3;81.0;16.8
53;2021-12-05;64;62;2605;2748710;2705692;562671;82.3;81.0;16.8
53;2021-12-06;702;900;30415;2749412;2706592;593086;82.3;81.0;17.8
53;2021-12-07;829;1011;39903;2750241;2707603;632989;82.3;81.1;18.9
53;2021-12-08;942;1253;34390;2751183;2708856;667379;82.4;81.1;20.0
53;2021-12-09;959;1070;42270;2752142;2709926;709649;82.4;81.1;21.2
53;2021-12-10;1145;1607;47599;2753287;2711533;757248;82.4;81.2;22.7
53;2021-12-11;662;1054;21544;2753949;2712587;778792;82.4;81.2;23.3
53;2021-12-12;140;130;5260;2754089;2712717;784052;82.4;81.2;23.5
53;2021-12-13;763;1043;36684;2754852;2713760;820736;82.5;81.2;24.6
53;2021-12-14;980;1132;48238;2755832;2714892;868974;82.5;81.3;26.0
53;2021-12-15;1111;1319;43066;2756943;2716211;912040;82.5;81.3;27.3
53;2021-12-16;991;1375;49425;2757934;2717586;961465;82.6;81.4;28.8
53;2021-12-17;1251;1746;52537;2759185;2719332;1014002;82.6;81.4;30.4
53;2021-12-18;994;1059;24640;2760179;2720391;1038642;82.6;81.4;31.1
53;2021-12-19;178;148;6231;2760357;2720539;1044873;82.6;81.4;31.3
53;2021-12-20;1349;1325;37773;2761706;2721864;1082646;82.7;81.5;32.4
53;2021-12-21;1498;1289;43358;2763204;2723153;1126004;82.7;81.5;33.7
53;2021-12-22;1509;1346;35970;2764713;2724499;1161974;82.8;81.6;34.8
53;2021-12-23;1306;963;26084;2766019;2725462;1188058;82.8;81.6;35.6
53;2021-12-24;308;236;5025;2766327;2725698;1193083;82.8;81.6;35.7
53;2021-12-25;10;19;288;2766337;2725717;1193371;82.8;81.6;35.7
53;2021-12-26;53;61;953;2766390;2725778;1194324;82.8;81.6;35.8
53;2021-12-27;1294;1200;29722;2767684;2726978;1224046;82.9;81.6;36.6
53;2021-12-28;1639;1144;36178;2769323;2728122;1260224;82.9;81.7;37.7
53;2021-12-29;1457;1103;31683;2770780;2729225;1291907;82.9;81.7;38.7
53;2021-12-30;1409;869;25760;2772189;2730094;1317667;83.0;81.7;39.4
53;2021-12-31;343;268;5155;2772532;2730362;1322822;83.0;81.7;39.6
53;2022-01-01;16;34;176;2772548;2730396;1322998;83.0;81.7;39.6
53;2022-01-02;55;55;1011;2772603;2730451;1324009;83.0;81.7;39.6
53;2022-01-03;1367;1236;34223;2773970;2731687;1358232;83.0;81.8;40.7
53;2022-01-04;1667;1458;42862;2775637;2733145;1401094;83.1;81.8;41.9
53;2022-01-05;2623;1585;36990;2778260;2734730;1438084;83.2;81.9;43.1
53;2022-01-06;1788;1342;43351;2780048;2736072;1481435;83.2;81.9;44.3
53;2022-01-07;2306;1782;48576;2782354;2737854;1530011;83.3;82.0;45.8
53;2022-01-08;2176;1252;26749;2784530;2739106;1556760;83.4;82.0;46.6
53;2022-01-09;384;201;6301;2784914;2739307;1563061;83.4;82.0;46.8
53;2022-01-10;1499;1294;33791;2786413;2740601;1596852;83.4;82.0;47.8
53;2022-01-11;1791;1386;37707;2788204;2741987;1634559;83.5;82.1;48.9
53;2022-01-12;2774;1689;29009;2790978;2743676;1663568;83.6;82.1;49.8
53;2022-01-13;1711;1318;33589;2792689;2744994;1697157;83.6;82.2;50.8
53;2022-01-14;1906;1635;39211;2794595;2746629;1736368;83.7;82.2;52.0
53;2022-01-15;1870;1149;22065;2796465;2747778;1758433;83.7;82.3;52.6
53;2022-01-16;224;158;4409;2796689;2747936;1762842;83.7;82.3;52.8
53;2022-01-17;1211;1085;24920;2797900;2749021;1787762;83.8;82.3;53.5
53;2022-01-18;1320;1203;25720;2799220;2750224;1813482;83.8;82.3;54.3
53;2022-01-19;2290;1584;19237;2801510;2751808;1832719;83.9;82.4;54.9
53;2022-01-20;1178;1088;21338;2802688;2752896;1854057;83.9;82.4;55.5
53;2022-01-21;1436;1384;26555;2804124;2754280;1880612;83.9;82.5;56.3
53;2022-01-22;1605;1001;15534;2805729;2755281;1896146;84.0;82.5;56.8
53;2022-01-23;265;139;2537;2805994;2755420;1898683;84.0;82.5;56.8
53;2022-01-24;724;1027;15946;2806718;2756447;1914629;84.0;82.5;57.3
53;2022-01-25;811;1175;16565;2807529;2757622;1931194;84.0;82.6;57.8
53;2022-01-26;1280;1785;13766;2808809;2759407;1944960;84.1;82.6;58.2
53;2022-01-27;712;1227;14322;2809521;2760634;1959282;84.1;82.6;58.7
53;2022-01-28;877;1693;20448;2810398;2762327;1979730;84.1;82.7;59.3
53;2022-01-29;878;1442;12136;2811276;2763769;1991866;84.2;82.7;59.6
53;2022-01-30;104;183;1097;2811380;2763952;1992963;84.2;82.7;59.7
53;2022-01-31;502;1193;10869;2811882;2765145;2003832;84.2;82.8;60.0
53;2022-02-01;432;927;9914;2812314;2766072;2013746;84.2;82.8;60.3
53;2022-02-02;854;2114;9914;2813168;2768186;2023660;84.2;82.9;60.6
53;2022-02-03;351;957;9284;2813519;2769143;2032944;84.2;82.9;60.9
53;2022-02-04;572;1732;15367;2814091;2770875;2048311;84.2;83.0;61.3
53;2022-02-05;535;1348;8603;2814626;2772223;2056914;84.3;83.0;61.6
53;2022-02-06;35;119;568;2814661;2772342;2057482;84.3;83.0;61.6
53;2022-02-07;485;1206;10959;2815146;2773548;2068441;84.3;83.0;61.9
53;2022-02-08;336;838;8424;2815482;2774386;2076865;84.3;83.1;62.2
53;2022-02-09;550;1884;9766;2816032;2776270;2086631;84.3;83.1;62.5
53;2022-02-10;252;743;7131;2816284;2777013;2093762;84.3;83.1;62.7
53;2022-02-11;443;1333;13138;2816727;2778346;2106900;84.3;83.2;63.1
53;2022-02-12;321;1235;6588;2817048;2779581;2113488;84.3;83.2;63.3
53;2022-02-13;25;120;431;2817073;2779701;2113919;84.3;83.2;63.3
53;2022-02-14;320;788;9043;2817393;2780489;2122962;84.3;83.2;63.6
53;2022-02-15;252;625;7064;2817645;2781114;2130026;84.4;83.3;63.8
53;2022-02-16;367;1319;7364;2818012;2782433;2137390;84.4;83.3;64.0
53;2022-02-17;167;515;4282;2818179;2782948;2141672;84.4;83.3;64.1
53;2022-02-18;293;968;7364;2818472;2783916;2149036;84.4;83.3;64.3
53;2022-02-19;157;859;3255;2818629;2784775;2152291;84.4;83.4;64.4
53;2022-02-20;10;58;186;2818639;2784833;2152477;84.4;83.4;64.4
53;2022-02-21;131;531;3250;2818770;2785364;2155727;84.4;83.4;64.5
53;2022-02-22;120;437;2928;2818890;2785801;2158655;84.4;83.4;64.6
53;2022-02-23;278;1169;3322;2819168;2786970;2161977;84.4;83.4;64.7
53;2022-02-24;79;311;2075;2819247;2787281;2164052;84.4;83.4;64.8
53;2022-02-25;176;787;4677;2819423;2788068;2168729;84.4;83.5;64.9
53;2022-02-26;154;709;2532;2819577;2788777;2171261;84.4;83.5;65.0
53;2022-02-27;13;54;135;2819590;2788831;2171396;84.4;83.5;65.0
53;2022-02-28;77;255;1810;2819667;2789086;2173206;84.4;83.5;65.1
53;2022-03-01;81;244;1663;2819748;2789330;2174869;84.4;83.5;65.1
53;2022-03-02;163;619;2264;2819911;2789949;2177133;84.4;83.5;65.2
53;2022-03-03;50;182;932;2819961;2790131;2178065;84.4;83.5;65.2
53;2022-03-04;87;327;1945;2820048;2790458;2180010;84.4;83.5;65.3
53;2022-03-05;69;289;1126;2820117;2790747;2181136;84.4;83.5;65.3
53;2022-03-06;0;6;21;2820117;2790753;2181157;84.4;83.5;65.3
53;2022-03-07;44;141;663;2820161;2790894;2181820;84.4;83.6;65.3
53;2022-03-08;64;141;700;2820225;2791035;2182520;84.4;83.6;65.3
53;2022-03-09;109;432;870;2820334;2791467;2183390;84.4;83.6;65.4
53;2022-03-10;28;99;442;2820362;2791566;2183832;84.4;83.6;65.4
53;2022-03-11;83;245;1083;2820445;2791811;2184915;84.4;83.6;65.4
53;2022-03-12;72;218;772;2820517;2792029;2185687;84.4;83.6;65.4
53;2022-03-13;1;3;18;2820518;2792032;2185705;84.4;83.6;65.4
53;2022-03-14;53;95;572;2820571;2792127;2186277;84.4;83.6;65.4
53;2022-03-15;39;119;503;2820610;2792246;2186780;84.4;83.6;65.5
53;2022-03-16;135;299;804;2820745;2792545;2187584;84.4;83.6;65.5
53;2022-03-17;27;61;393;2820772;2792606;2187977;84.4;83.6;65.5
53;2022-03-18;66;165;901;2820838;2792771;2188878;84.4;83.6;65.5
53;2022-03-19;78;153;593;2820916;2792924;2189471;84.4;83.6;65.5
53;2022-03-20;3;9;18;2820919;2792933;2189489;84.4;83.6;65.5
53;2022-03-21;29;72;516;2820948;2793005;2190005;84.4;83.6;65.6
