date;region;vac_statut;nb_PCR;nb_PCR_sympt;nb_PCR+;nb_PCR+_sympt;HC;HC_PCR+;SC;SC_PCR+;effectif;PCR+_pourcent_omicron;PCR+_sympt_pourcent_omicron;HC_pourcent_omicron;SC_pourcent_omicron
2021-08-10;NOR;Complet entre 3 mois et 6 mois - sans rappel;1127.29;152.91;71.3;30.31;1.22;1.0;0.0;0.0;427526.59;3.82;0;NA;NA
2021-08-10;NOR;Complet de 6 mois et plus - sans rappel;177.92;14.53;27.55;2.16;0.0;0.0;0.0;0.0;28721.42;0;0;NA;NA
2021-08-10;OCC;Non-vaccinés;13842.23;2306.82;2282.64;1276.69;56.56;44.82;10.01;8.0;1950830.55;7.99;5.44;7.25;20
2021-08-10;OCC;Complet de 6 mois et plus - sans rappel;396.74;26.01;14.98;2.29;1.04;1.04;1.0;1.0;32099.21;0;0;0;0
2021-08-10;PAC;Primo dose récente;2861.71;311.54;315.78;158.34;2.11;2.11;0.04;0.04;315841.35;1.77;1.53;0;NA
2021-08-10;PAC;Complet de 6 mois et plus - sans rappel;197.72;17.95;14.2;4.91;0.0;0.0;0.0;0.0;20080.56;0;0;NA;NA
2021-08-10;PAC;Complet de moins de 3 mois - avec rappel;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.95;NA;NA;NA;NA
2021-08-10;PDL;Primo dose récente;2927.06;131.81;123.13;59.49;0.25;0.25;0.1;0.0;272363.03;2.53;0.59;0;NA
2021-08-11;ARA;Non-vaccinés;11629.02;1482.34;1430.59;686.73;52.91;39.8;10.33;10.0;2627519.06;3.6;3.21;0;22.22
2021-08-11;ARA;Complet de 6 mois et plus - sans rappel;162.44;18.36;10.73;7.93;0.0;0.0;0.0;0.0;37125.75;0;0;NA;NA
2021-08-11;ARA;Complet de moins de 3 mois - avec rappel;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.99;NA;NA;NA;NA
2021-08-11;BFC;Primo dose récente;1054.29;79.05;43.14;30.46;2.7;0.0;0.0;0.0;176642.29;0;0;NA;NA
2021-08-11;BFC;Primo dose efficace;1425.34;96.35;38.23;13.38;1.33;1.33;0.0;0.0;262260.9;2.88;0;0;NA
2021-08-11;BFC;Complet de moins de 3 mois - sans rappel;1628.04;247.26;93.86;43.46;1.0;1.0;0.0;0.0;1079819.37;6.03;2.56;0;NA
2021-08-11;BFC;Complet entre 3 mois et 6 mois - sans rappel;740.9;92.15;46.69;25.38;3.67;3.67;2.0;0.0;383117.35;2.46;4.81;0;NA
2021-08-11;BRE;Non-vaccinés;5376.79;493.74;383.13;188.71;6.1;4.5;1.0;1.0;914124.99;0.94;1.2;0;0
2021-08-11;BRE;Primo dose récente;2212.61;105.6;78.83;39.94;2.0;2.0;0.0;0.0;226555.15;1.38;0;0;NA
2021-08-11;BRE;Complet entre 3 mois et 6 mois - sans rappel;955.41;101.45;26.74;13.96;2.2;2.0;0.0;0.0;426961.22;0;0;0;NA
2021-08-11;BRE;Complet de 6 mois et plus - sans rappel;80.31;3.77;0.1;0.0;0.0;0.0;0.0;0.0;17475.25;0;NA;NA;NA
2021-08-11;COR;Primo dose efficace;468.24;32.7;20.58;8.18;1.0;1.0;0.0;0.0;33106.52;0;0;0;NA
2021-08-11;CVL;Complet entre 3 mois et 6 mois - sans rappel;540.17;47.42;11.17;4.67;1.5;1.5;0.0;0.0;312665.04;0;0;33.33;NA
2021-08-11;CVL;Complet entre 3 mois et 6 mois - avec rappel;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.99;NA;NA;NA;NA
2021-08-11;GES;Non-vaccinés;9666.28;895.31;765.8;343.03;17.11;11.25;7.76;7.0;1710270.57;4.68;3.41;0;0
2021-08-11;GES;Primo dose efficace;3199.54;183.34;76.07;32.97;2.37;2.37;0.0;0.0;466905.84;5.18;3.58;42.19;NA
2021-08-11;GES;Complet de 6 mois et plus - sans rappel;140.43;16.36;6.24;4.57;1.0;0.0;0.0;0.0;37939.75;0;0;NA;NA
2021-08-11;GES;Complet de moins de 3 mois - avec rappel;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;22.88;NA;NA;NA;NA
2021-08-11;GES;Complet entre 3 mois et 6 mois - avec rappel;0.01;0.0;0.0;0.0;0.0;0.0;0.0;0.0;41.22;NA;NA;NA;NA
2021-08-11;GUA;Non-vaccinés;1437.51;427.72;561.09;314.52;47.9;12.5;7.0;3.0;266006.17;4.93;5.47;0;0
2021-08-11;GUA;Primo dose récente;71.82;14.29;23.37;11.75;0.74;0.5;0.0;0.0;11146.92;3.22;0;0;NA
2021-08-11;GUY;Primo dose récente;19.27;3.52;4.18;2.42;0.0;0.0;0.0;0.0;4846.95;0;0;NA;NA
2021-08-11;GUY;Primo dose efficace;63.41;10.41;4.77;2.04;0.0;0.0;0.0;0.0;14045.34;0;0;NA;NA
2021-08-11;GUY;Complet de 6 mois et plus - sans rappel;0.17;0.09;0.0;0.0;0.0;0.0;0.0;0.0;83.75;NA;NA;NA;NA
2021-08-11;HDF;Primo dose récente;2530.62;129.3;128.91;50.55;1.0;1.0;1.0;1.0;375004.14;3.2;2.22;NA;0
2021-08-11;IDF;Complet de 6 mois et plus - sans rappel;210.2;9.12;4.68;2.58;1.0;1.0;0.0;0.0;39454.72;0;0;0;NA
2021-08-11;IDF;Complet entre 3 mois et 6 mois - avec rappel;0.05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.96;NA;NA;NA;NA
2021-08-11;LRE;Non-vaccinés;2121.82;291.76;277.93;120.33;4.75;3.0;0.5;0.5;462497.64;7.21;4.85;0;NA
2021-08-11;LRE;Complet de moins de 3 mois - sans rappel;1361.75;92.88;50.23;19.44;3.25;1.0;0.0;0.0;209634.14;3.94;2.97;0;NA
2021-08-11;MAR;Non-vaccinés;1162.19;322.39;469.47;245.12;53.43;27.39;11.0;8.0;266216.5;33.41;33.95;57.67;50
2021-08-11;MAR;Primo dose efficace;126.08;14.02;24.82;5.91;3.45;0.15;0.0;0.0;17501.21;43.07;22.03;100;NA
2021-08-11;MAY;Non-vaccinés;102.23;13.41;3.0;1.0;0.0;0.0;0.0;0.0;211453.82;50;NA;NA;NA
2021-08-11;MAY;Primo dose efficace;21.36;0.11;0.0;0.0;0.0;0.0;0.0;0.0;16471.89;NA;NA;NA;NA
2021-08-11;MAY;Complet entre 3 mois et 6 mois - sans rappel;28.66;2.14;0.0;0.0;0.0;0.0;0.0;0.0;12107.93;NA;NA;NA;NA
2021-08-11;NAQ;Complet entre 3 mois et 6 mois - sans rappel;1940.24;229.03;105.97;50.33;2.4;2.4;0.08;0.08;836415.98;1.24;0.15;41.67;0
2021-08-11;NAQ;Complet de 6 mois et plus - sans rappel;135.2;21.51;6.27;2.63;1.0;1.0;0.0;0.0;41734.16;1.64;4.29;0;NA
2021-08-11;NOR;Complet de 6 mois et plus - sans rappel;118.35;10.52;2.31;0.63;1.0;1.0;0.0;0.0;34281.23;0;0;0;NA
2021-08-11;OCC;Primo dose efficace;4067.52;361.9;243.22;126.07;3.74;2.83;3.5;3.5;534899.96;8.52;4.81;0;28.57
2021-08-11;OCC;Complet entre 3 mois et 6 mois - avec rappel;0.15;0.04;0.0;0.0;0.0;0.0;0.0;0.0;20.76;NA;NA;NA;NA
2021-08-11;PAC;Non-vaccinés;15665.64;2239.81;2822.91;1264.8;90.03;71.16;21.83;18.33;1741412.45;2.07;1.8;0;0
2021-08-11;PAC;Primo dose efficace;3820.76;272.35;217.77;72.79;3.6;3.6;1.2;1.2;461636.42;1.59;0.12;0;0
2021-08-11;PAC;Complet de 6 mois et plus - sans rappel;379.44;16.08;27.83;7.01;2.0;2.0;0.0;0.0;26521.51;0;0;0;NA
2021-08-11;PDL;Primo dose efficace;2591.74;83.56;40.25;12.03;0.0;0.0;0.0;0.0;313199.28;3.26;0;NA;NA
2021-08-11;PDL;Complet de moins de 3 mois - sans rappel;2642.15;403.41;142.93;75.15;2.67;2.67;0.1;0.0;1646201.03;5.88;5.62;0;NA
2021-08-12;ARA;Primo dose récente;4452.01;294.02;288.25;149.8;3.45;3.45;0.0;0.0;436510.49;2.64;3.32;0;NA
2021-08-12;ARA;Complet de moins de 3 mois - sans rappel;7195.09;896.23;512.75;235.59;15.36;10.45;3.33;3.0;3214934.88;5.15;6.22;33.56;0
2021-08-12;BFC;Primo dose récente;1234.16;72.78;41.99;22.69;0.4;0.0;0.0;0.0;168278.4;2.81;4.41;NA;NA
2021-08-12;BFC;Complet entre 3 mois et 6 mois - sans rappel;645.55;105.48;35.83;19.65;1.0;1.0;0.0;0.0;391417.58;3.83;6.08;0;NA
2021-08-12;BFC;Complet entre 3 mois et 6 mois - avec rappel;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.98;NA;NA;NA;NA
2021-08-12;BFC;Complet de moins de 3 mois - avec rappel;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;NA;NA;NA;NA
2021-08-12;BRE;Primo dose efficace;3531.04;131.3;46.34;16.2;1.0;1.0;0.0;0.0;316541.09;2.82;0;0;NA
2021-08-12;COR;Primo dose efficace;470.54;32.53;18.65;8.28;0.0;0.0;0.0;0.0;33730.28;8.12;16.13;NA;NA
2021-08-12;COR;Complet de moins de 3 mois - sans rappel;478.03;47.35;42.14;12.92;0.25;0.0;0.0;0.0;96166.48;0;0;NA;NA
2021-08-12;COR;Complet de 6 mois et plus - sans rappel;88.11;2.55;1.78;0.36;1.0;1.0;0.0;0.0;2985.04;0;0;0;NA
2021-08-12;COR;Complet entre 3 mois et 6 mois - sans rappel;378.54;37.15;23.54;9.39;0.0;0.0;0.0;0.0;68337.21;0;0;NA;NA
2021-08-12;CVL;Complet de moins de 3 mois - sans rappel;1668.05;189.15;73.97;38.76;0.0;0.0;1.0;1.0;1072858.11;5.51;6.87;NA;NA
2021-08-12;GES;Complet de moins de 3 mois - sans rappel;4168.61;541.06;183.12;73.27;3.54;3.54;0.1;0.0;2211937.69;3.8;2.22;0;NA
2021-08-12;GES;Complet entre 3 mois et 6 mois - sans rappel;1556.92;193.56;55.55;27.35;2.74;1.6;0.1;0.0;724604.26;0.15;0;0;NA
2021-08-12;GES;Complet de 6 mois et plus - sans rappel;139.98;23.27;2.41;1.32;0.0;0.0;0.0;0.0;43506.95;0;0;NA;NA
2021-08-12;GES;Complet entre 3 mois et 6 mois - avec rappel;0.02;0.0;0.0;0.0;0.0;0.0;0.0;0.0;45.16;NA;NA;NA;NA
2021-08-12;GUA;Complet entre 3 mois et 6 mois - sans rappel;68.43;4.95;8.97;0.84;2.86;0.15;0.0;0.0;13837.19;0;0;NA;NA
2021-08-12;GUY;Primo dose récente;29.62;4.26;5.54;4.14;0.0;0.0;0.0;0.0;4976.94;0;0;NA;NA
2021-08-12;GUY;Primo dose efficace;61.8;7.4;5.24;3.23;0.0;0.0;0.0;0.0;14133.29;0;0;NA;NA
2021-08-12;HDF;Complet entre 3 mois et 6 mois - sans rappel;1407.91;172.46;72.17;22.04;5.6;4.6;1.0;1.0;751614.54;2.04;0;0;0
2021-08-12;IDF;Non-vaccinés;19044.29;1090.54;1848.94;554.22;69.53;54.75;28.4;21.12;3858699.94;5.17;5.09;2.65;0
2021-08-12;IDF;Primo dose efficace;7999.26;236.47;251.17;63.26;5.18;3.44;1.12;1.12;1208803.52;2.76;0;0;0
2021-08-12;IDF;Complet entre 3 mois et 6 mois - sans rappel;3083.02;222.39;178.29;45.91;16.2;11.98;2.73;2.12;1335617.51;6.28;11.33;0;0
2021-08-12;LRE;Complet entre 3 mois et 6 mois - sans rappel;294.53;21.71;9.42;3.77;0.0;0.0;0.06;0.06;46009.76;0.4;0.8;NA;100
2021-08-12;MAY;Primo dose récente;20.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14565.95;NA;NA;NA;NA
2021-08-12;MAY;Complet de moins de 3 mois - sans rappel;146.77;3.34;2.0;0.0;0.0;0.0;0.0;0.0;35456.5;NA;NA;NA;NA
2021-08-12;MAY;Complet entre 3 mois et 6 mois - sans rappel;49.53;0.67;1.0;0.0;0.0;0.0;0.0;0.0;12417.38;0;NA;NA;NA
2021-08-12;NAQ;Primo dose récente;4056.58;202.69;193.38;104.01;1.54;0.1;1.0;1.0;417580.01;5.58;4.48;0;0
2021-08-12;NAQ;Complet de 6 mois et plus - sans rappel;210.99;23.74;10.01;4.52;0.0;0.0;0.0;0.0;49657.33;0;0;NA;NA
2021-08-12;NAQ;Complet entre 3 mois et 6 mois - avec rappel;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.96;NA;NA;NA;NA
2021-08-12;NOR;Non-vaccinés;3915.55;327.78;291.69;131.86;14.78;12.0;1.0;0.0;859908.76;3.71;3.57;0;NA
2021-08-12;NOR;Complet de moins de 3 mois - sans rappel;2114.31;290.45;99.42;53.57;2.0;2.0;1.0;1.0;1415715.96;0.29;0;0;0
2021-08-12;OCC;Complet entre 3 mois et 6 mois - avec rappel;2.15;0.03;0.0;0.0;0.0;0.0;0.0;0.0;21.76;NA;NA;NA;NA
2021-08-12;PAC;Non-vaccinés;16404.02;2132.85;2711.39;1198.08;67.98;53.31;19.5;13.83;1719369.52;1.78;1.11;4.73;7.79
2021-08-12;PAC;Primo dose efficace;4143.47;249.72;200.6;85.45;2.18;2.18;0.0;0.0;476193.99;4.2;1.5;0;NA
2021-08-12;PAC;Complet entre 3 mois et 6 mois - avec rappel;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.9;NA;NA;NA;NA
2021-08-12;PDL;Non-vaccinés;5453.07;369.71;329.99;141.46;14.33;10.33;6.65;6.65;1111127.37;2.3;2.14;0;0
2021-08-12;PDL;Primo dose récente;3357.13;95.81;107.26;40.58;1.0;1.0;0.06;0.06;267842.77;1.32;3.32;NA;0
2021-08-13;ARA;Complet de moins de 3 mois - sans rappel;8228.92;866.99;522.57;258.27;14.42;9.09;4.14;3.14;3237798.97;3.57;4.57;0;0
2021-08-13;BFC;Non-vaccinés;5185.1;384.46;333.4;161.41;14.67;12.67;0.0;0.0;821104.34;2.5;2.01;7.89;NA
2021-08-13;BFC;Complet de moins de 3 mois - sans rappel;2114.09;207.67;74.59;37.6;2.09;2.09;0.0;0.0;1091507.62;6.03;8.2;0;NA
2021-08-13;BFC;Complet de 6 mois et plus - sans rappel;126.62;14.2;1.6;0.2;0.0;0.0;0.0;0.0;28011.96;0;0;NA;NA
2021-08-13;BFC;Complet entre 3 mois et 6 mois - avec rappel;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.98;NA;NA;NA;NA
2021-08-13;BFC;Complet de moins de 3 mois - avec rappel;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;NA;NA;NA;NA
2021-08-13;BRE;Primo dose récente;3591.48;119.83;96.7;51.16;7.0;2.0;0.0;0.0;220900.88;0;0;0;NA
2021-08-13;BRE;Complet de moins de 3 mois - sans rappel;3029.99;325.5;153.53;59.61;1.0;1.0;2.0;2.0;1467337.68;0.81;0;0;0
2021-08-13;BRE;Complet entre 3 mois et 6 mois - avec rappel;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.66;NA;NA;NA;NA
2021-08-13;COR;Non-vaccinés;1751.72;122.87;153.14;50.88;7.75;5.0;0.0;0.0;128506.27;1.62;0;0;NA
2021-08-13;CVL;Primo dose récente;1465.84;33.89;38.79;15.65;0.0;0.0;1.5;0.0;152346.34;0;0;NA;NA
2021-08-13;CVL;Complet de 6 mois et plus - sans rappel;100.41;4.13;4.33;1.0;0.0;0.0;0.0;0.0;21656.14;0;0;NA;NA
2021-08-13;GUA;Non-vaccinés;1356.68;383.12;508.01;269.89;45.96;21.5;10.0;5.0;263676.57;6.18;6.7;0;0
2021-08-13;GUA;Complet de moins de 3 mois - sans rappel;415.76;33.89;38.34;15.51;0.44;0.0;0.0;0.0;61785.02;10.68;21.19;NA;NA
2021-08-13;GUA;Complet entre 3 mois et 6 mois - sans rappel;91.06;9.24;6.88;2.52;0.72;0.0;0.0;0.0;13844.87;0;0;NA;NA
2021-08-13;GUY;Non-vaccinés;602.64;124.91;150.95;80.91;10.0;5.0;1.0;1.0;225208.82;2.54;0;0;NA
2021-08-13;GUY;Complet de moins de 3 mois - sans rappel;178.7;31.68;18.5;11.15;0.0;0.0;0.0;0.0;34710.07;0;0;NA;NA
2021-08-13;HDF;Non-vaccinés;11750.08;746.37;736.54;287.73;29.76;24.76;4.0;4.0;1820061.17;3.77;0.38;0;0
2021-08-13;HDF;Complet de moins de 3 mois - avec rappel;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.98;NA;NA;NA;NA
2021-08-13;IDF;Non-vaccinés;22218.81;1072.56;1853.75;500.09;53.06;38.42;21.56;19.0;3819189.84;3.46;4.26;3.52;0
2021-08-13;IDF;Primo dose efficace;9196.88;219.48;251.11;55.93;6.79;4.25;2.25;2.25;1236676.11;4.37;2.28;0;0
2021-08-13;IDF;Complet de moins de 3 mois - sans rappel;16975.28;664.8;671.94;165.28;12.77;11.5;4.47;1.75;5246665.53;5.24;6.3;0;0
2021-08-13;LRE;Primo dose récente;295.11;35.97;29.71;16.13;1.0;1.0;0.05;0.0;52433.41;19.47;20.85;100;NA
2021-08-13;LRE;Complet de moins de 3 mois - sans rappel;1224.79;97.9;45.03;17.07;3.5;3.25;0.1;0.0;215598.5;2.7;2.53;0;NA
2021-08-13;LRE;Complet de 6 mois et plus - sans rappel;1.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;347.05;NA;NA;NA;NA
2021-08-13;MAR;Non-vaccinés;1152.62;255.27;372.49;168.28;52.95;24.5;4.0;2.0;263500.1;34.34;32.92;33.33;0
2021-08-13;MAR;Primo dose efficace;123.76;10.58;17.11;5.36;7.65;0.5;0.0;0.0;17870.05;32.32;28.72;100;NA
2021-08-13;MAR;Complet entre 3 mois et 6 mois - sans rappel;156.08;8.1;10.0;4.2;0.0;0.0;0.0;0.0;20984.67;16.81;0;NA;NA
2021-08-13;MAR;Primo dose récente;54.76;8.01;14.4;6.82;1.34;0.0;0.0;0.0;11917.94;28.49;56.98;NA;NA
2021-08-13;MAY;Complet entre 3 mois et 6 mois - sans rappel;44.09;1.4;0.0;0.0;0.0;0.0;0.0;0.0;12506.17;NA;NA;NA;NA
2021-08-13;NAQ;Non-vaccinés;12744.14;872.3;925.07;371.61;27.58;19.47;6.34;5.0;1606491.36;6.35;4.84;6.46;0
2021-08-13;NAQ;Primo dose efficace;5719.16;185.14;123.49;38.92;0.08;0.08;0.0;0.0;548582.01;6.89;2.99;0;NA
2021-08-13;NOR;Complet de 6 mois et plus - sans rappel;253.85;15.62;7.89;2.08;0.0;0.0;0.0;0.0;43531.48;0;0;NA;NA
2021-08-13;OCC;Complet entre 3 mois et 6 mois - sans rappel;3635.13;277.89;188.78;70.72;7.04;7.04;2.5;2.5;808723.03;7.36;1.92;0;0
2021-08-13;OCC;Complet de moins de 3 mois - avec rappel;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.98;NA;NA;NA;NA
2021-08-13;PAC;Complet de moins de 3 mois - sans rappel;7713.89;700.99;585.66;228.1;13.61;8.94;5.17;5.17;1771264.45;1.67;0.72;0;0
2021-08-13;PAC;Complet de 6 mois et plus - sans rappel;440.5;23.05;17.5;5.22;0.0;0.0;1.0;1.0;38227.41;0;0;NA;0
2021-08-13;PDL;Complet de moins de 3 mois - sans rappel;3067.13;314.41;130.07;61.45;4.04;4.04;0.0;0.0;1662427.12;5.38;2.49;0;NA
2021-08-13;PDL;Complet entre 3 mois et 6 mois - sans rappel;1180.02;113.46;50.52;19.17;5.13;5.13;0.0;0.0;440252.96;4.34;0;0;NA
2021-08-14;ARA;Complet entre 3 mois et 6 mois - avec rappel;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.99;NA;NA;NA;NA
2021-08-14;BFC;Primo dose récente;740.99;30.3;28.66;16.39;1.13;0.03;1.0;1.0;148753.27;0;0;0;0
2021-08-14;BFC;Complet entre 3 mois et 6 mois - sans rappel;574.57;60.76;20.97;9.64;3.93;3.64;0.0;0.0;393212.36;0;0;0;NA
2021-08-14;BFC;Complet de 6 mois et plus - sans rappel;53.6;13.17;4.07;2.07;1.0;1.0;0.0;0.0;32142.75;0;0;0;NA
2021-08-14;BRE;Primo dose récente;1645.6;50.6;41.2;17.52;1.0;0.0;0.0;0.0;216464.36;0;0;NA;NA
2021-08-14;BRE;Complet de moins de 3 mois - avec rappel;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.89;NA;NA;NA;NA
2021-08-14;COR;Non-vaccinés;781.16;59.74;71.74;25.88;4.72;4.72;2.0;2.0;127626.33;0;0;0;0
2021-08-14;COR;Primo dose récente;99.03;3.99;5.7;3.53;0.04;0.04;0.0;0.0;14600.75;0;0;0;NA
2021-08-14;COR;Complet de moins de 3 mois - sans rappel;255.0;28.57;22.6;8.29;1.08;1.08;0.0;0.0;97238.87;0;0;0;NA
2021-08-14;COR;Complet de 6 mois et plus - sans rappel;12.46;0.1;0.23;0.0;0.04;0.04;0.0;0.0;3869.64;0;NA;0;NA
2021-08-14;COR;Complet entre 3 mois et 6 mois - sans rappel;154.54;17.89;11.6;3.17;0.04;0.04;0.0;0.0;69153.09;0;0;0;NA
2021-08-14;CVL;Non-vaccinés;2166.1;131.43;154.71;70.33;4.6;4.6;2.0;2.0;732022.1;12.05;6.79;0;0
2021-08-14;GES;Complet entre 3 mois et 6 mois - avec rappel;0.02;0.0;0.0;0.0;0.0;0.0;0.0;0.0;45.13;NA;NA;NA;NA
2021-08-14;GUA;Primo dose récente;26.3;3.89;6.05;1.76;0.07;0.07;0.0;0.0;11188.92;0;0;NA;NA
2021-08-14;GUA;Complet de moins de 3 mois - sans rappel;191.67;11.88;11.77;4.67;2.14;0.25;0.0;0.0;62179.52;0;0;NA;NA
2021-08-14;GUA;Complet de 6 mois et plus - sans rappel;1.4;0.01;0.01;0.01;0.0;0.0;0.0;0.0;310.78;0;0;NA;NA
2021-08-14;GUY;Non-vaccinés;297.18;51.81;61.19;32.7;6.0;4.0;1.0;1.0;224780.83;0;0;0;NA
2021-08-14;GUY;Primo dose efficace;37.62;4.16;2.53;1.4;0.0;0.0;0.0;0.0;14334.17;0;0;NA;NA
2021-08-14;GUY;Complet de 6 mois et plus - sans rappel;1.16;0.09;0.0;0.0;0.0;0.0;0.0;0.0;264.99;NA;NA;NA;NA
2021-08-14;HDF;Primo dose efficace;3474.5;105.24;54.08;17.73;1.16;1.11;0.0;0.0;598020.65;0;0;NA;NA
2021-08-14;HDF;Complet de moins de 3 mois - sans rappel;3600.08;285.26;151.6;54.2;3.44;2.11;1.0;0.5;2424077.9;0.79;0;0;NA
2021-08-14;HDF;Complet de moins de 3 mois - avec rappel;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.98;NA;NA;NA;NA
2021-08-14;HDF;Complet entre 3 mois et 6 mois - avec rappel;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.95;NA;NA;NA;NA
2021-08-14;IDF;Primo dose efficace;4830.67;97.53;143.43;28.86;5.35;1.81;3.0;3.0;1255306.22;2.41;0;0;0
2021-08-14;IDF;Complet entre 3 mois et 6 mois - avec rappel;0.04;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.94;NA;NA;NA;NA
2021-08-14;IDF;Complet de moins de 3 mois - avec rappel;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.95;NA;NA;NA;NA
2021-08-14;MAR;Complet entre 3 mois et 6 mois - sans rappel;62.37;3.14;3.14;2.91;0.41;0.0;0.0;0.0;21608.44;10.89;11.62;NA;NA
2021-08-14;MAR;Complet de 6 mois et plus - sans rappel;3.52;0.0;0.1;0.0;0.06;0.0;0.0;0.0;877.5;0;NA;NA;NA
2021-08-14;MAY;Complet de 6 mois et plus - sans rappel;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;86.66;NA;NA;NA;NA
2021-08-14;NAQ;Complet de moins de 3 mois - sans rappel;3550.41;280.22;152.77;58.53;7.06;3.84;1.33;0.0;2533869.88;2.79;0.57;0;NA
2021-08-14;NOR;Primo dose récente;744.76;34.67;22.86;12.52;1.0;1.0;0.0;0.0;201306.53;4.94;9.61;0;NA
2021-08-14;OCC;Complet entre 3 mois et 6 mois - sans rappel;1542.41;147.01;92.37;42.2;12.62;10.33;2.5;2.5;822256.6;6.99;0.78;0;0
2021-08-14;OCC;Complet de 6 mois et plus - sans rappel;151.03;19.92;8.88;2.93;2.03;2.03;0.0;0.0;64063.22;0;0;0;NA
2021-08-14;OCC;Complet de moins de 3 mois - avec rappel;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.98;NA;NA;NA;NA
2021-08-14;OCC;Complet entre 3 mois et 6 mois - avec rappel;0.07;0.03;0.0;0.0;0.0;0.0;0.0;0.0;21.75;NA;NA;NA;NA
2021-08-14;PAC;Primo dose efficace;2580.72;135.36;135.75;44.25;7.56;7.56;0.0;0.0;501843.83;1.66;0;0;NA
2021-08-14;PAC;Complet de moins de 3 mois - sans rappel;4038.15;296.83;301.72;112.48;14.14;7.13;1.33;1.33;1778108.29;1.63;0;0;0
2021-08-14;PAC;Complet entre 3 mois et 6 mois - avec rappel;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.89;NA;NA;NA;NA
2021-08-14;PDL;Primo dose efficace;2486.96;62.35;44.9;17.04;0.0;0.0;0.0;0.0;334464.45;4.17;0;NA;NA
2021-08-14;PDL;Complet entre 3 mois et 6 mois - avec rappel;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14.79;NA;NA;NA;NA
2021-08-15;ARA;Primo dose récente;353.62;22.77;25.82;12.17;2.27;2.27;0.0;0.0;370065.68;0.97;0;0;NA
2021-08-15;ARA;Primo dose efficace;581.58;32.15;26.36;3.63;1.66;1.54;1.0;1.0;746250.87;5.94;0;0;0
2021-08-15;ARA;Complet de moins de 3 mois - sans rappel;1216.38;103.28;73.88;23.53;13.51;11.17;2.67;2.0;3262689.01;1.19;0;0;0
2021-08-15;ARA;Complet entre 3 mois et 6 mois - avec rappel;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.99;NA;NA;NA;NA
2021-08-15;BFC;Primo dose récente;78.2;9.99;1.83;1.61;1.0;0.0;0.0;0.0;142018.18;0;0;NA;NA
2021-08-15;BFC;Complet entre 3 mois et 6 mois - sans rappel;227.17;34.75;5.66;3.37;1.43;1.14;1.0;1.0;395222.17;0;0;0;0
2021-08-15;BFC;Complet entre 3 mois et 6 mois - avec rappel;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.98;NA;NA;NA;NA
2021-08-15;BRE;Complet de moins de 3 mois - sans rappel;549.64;46.16;18.55;6.41;0.0;0.0;0.14;0.14;1479424.23;0;0;NA;NA
2021-08-15;CVL;Primo dose récente;119.56;4.62;5.77;3.18;0.0;0.0;0.0;0.0;140295.39;26.53;0;NA;NA
2021-08-15;CVL;Complet de 6 mois et plus - sans rappel;14.23;2.02;0.0;0.0;1.0;0.0;0.0;0.0;25504.3;NA;NA;NA;NA
2021-08-15;CVL;Complet entre 3 mois et 6 mois - avec rappel;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.99;NA;NA;NA;NA
2021-08-15;GES;Primo dose récente;252.88;14.52;12.31;7.5;0.0;0.0;0.0;0.0;275349.97;0;0;NA;NA
2021-08-15;GUA;Complet de 6 mois et plus - sans rappel;1.11;0.01;0.01;0.01;0.0;0.0;0.0;0.0;315.77;0;0;NA;NA
2021-08-15;GUY;Non-vaccinés;71.63;11.13;11.53;5.47;7.0;5.0;1.0;1.0;224514.88;0;0;0;0
