date;vac_statut;age;nb_PCR;nb_PCR_sympt;nb_PCR+_sympt;nb_PCR+;HC;HC_PCR+;SC;SC_PCR+;DC;DC_PCR+;effectif;PCR+_pourcent_omicron;PCR+_sympt_pourcent_omicron;HC_pourcent_omicron;SC_pourcent_omicron;DC_pourcent_omicron;HC_PCR+_pour_covid;SC_PCR+_pour_covid;DC_PCR+_pour_covid
2021-10-20;Non-vaccinés;[20,39];9598.81;1791.62;306.16;547.0;18.62;14.24;1.0;1.0;0.0;0.0;1912864.82;1.79;1.72;0;0;NA;13.24;1.0;0.0
2021-10-20;Primo dose efficace;[20,39];1540.42;235.99;20.91;41.04;0.42;0.31;0.0;0.0;0.0;0.0;660765.61;0.63;0.28;0;NA;NA;0.31;0.0;0.0
2021-10-20;Complet de 6 mois ou plus - sans rappel;[20,39];858.92;176.24;14.94;28.26;0.5;0.31;0.0;0.0;0.0;0.0;242763.43;4.62;0;0;NA;NA;0.31;0.0;0.0
2021-10-20;Complet - avec rappel de moins de 3 mois;[20,39];143.36;9.73;1.08;2.21;0.0;0.0;0.0;0.0;0.0;0.0;23385.34;0;0;NA;NA;NA;0.0;0.0;0.0
2021-10-20;Complet de moins de 3 mois - sans rappel;[40,59];8446.98;1020.21;83.73;171.19;7.2;3.45;1.33;1.18;0.0;0.0;5072108.28;3.52;1.39;0;NA;NA;3.42;1.18;0.0
2021-10-20;Complet entre 3 mois et 6 mois - sans rappel;[40,59];18907.9;2364.35;265.77;548.81;5.24;4.04;1.67;0.52;1.0;1.0;9078872.24;2.85;3.16;0;0;0;3.31;0.52;1.0
2021-10-20;Complet - avec rappel de moins de 3 mois;[40,59];367.91;32.01;0.03;2.64;0.4;0.4;0.09;0.09;0.0;0.0;100729.29;0;0;NA;NA;NA;0.2;0.09;0.0
2021-10-20;Primo dose récente;[60,79];182.04;7.22;2.23;3.86;0.0;0.0;0.17;0.13;0.03;0.0;34455.64;0;0;NA;0;NA;0.0;0.12;0.0
2021-10-20;Complet entre 3 mois et 6 mois - sans rappel;[60,79];15250.01;1657.2;275.46;540.29;26.78;22.95;11.46;9.62;2.1;1.36;8615332.28;1.82;0.39;5.76;0;0;18.75;9.25;1.36
2021-10-20;Complet de 6 mois ou plus - sans rappel;[60,79];3396.9;343.1;52.0;121.41;5.13;4.45;6.56;5.31;0.21;0.18;1441290.55;4.45;2.21;0;27.03;0;4.25;5.19;0.18
2021-10-20;Non-vaccinés;"[80;+]";1824.12;122.12;16.87;49.19;28.5;24.03;1.84;1.52;5.11;4.44;435523.22;0;0;10.06;0;0;22.76;1.52;4.44
2021-10-20;Primo dose récente;"[80;+]";87.4;0.32;0.0;0.0;0.06;0.06;0.0;0.0;0.06;0.06;9880.71;NA;NA;0;NA;NA;0.06;0.0;0.06
2021-10-20;Primo dose efficace;"[80;+]";600.31;27.14;1.58;4.42;3.08;2.76;0.0;0.0;0.13;0.13;160672.86;0;0;0;NA;NA;2.76;0.0;0.13
2021-10-21;Primo dose efficace;[0,19];807.66;77.12;2.64;8.9;0.22;0.11;0.0;0.0;0.0;0.0;296092.63;15.7;0;NA;NA;NA;0.11;0.0;0.0
2021-10-21;Complet - avec rappel de moins de 3 mois;[0,19];17.74;2.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2105.63;NA;NA;NA;NA;NA;0.0;0.0;0.0
2021-10-21;Complet - avec rappel de moins de 3 mois;[20,39];152.83;15.58;0.09;1.27;0.0;0.0;0.0;0.0;0.02;0.02;24853.75;0;0;NA;NA;0;0.0;0.0;0.02
2021-10-21;Complet de moins de 3 mois - sans rappel;[40,59];6773.24;899.58;91.82;169.76;3.66;3.33;0.47;0.31;0.16;0.0;4927539.37;3.7;3.15;0;0;NA;2.33;0.31;0.0
2021-10-21;Complet de moins de 3 mois - sans rappel;[60,79];1910.04;216.42;15.39;48.94;3.78;3.0;0.11;0.08;2.05;2.05;1629314.66;8.61;0;50;0;0;1.0;0.08;1.05
2021-10-21;Complet - avec rappel entre 3 mois et 6 mois;[60,79];0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;24.31;NA;NA;NA;NA;NA;0.0;0.0;0.0
2021-10-21;Complet entre 3 mois et 6 mois - sans rappel;"[80;+]";2594.83;288.73;32.96;89.35;24.58;21.02;2.67;2.67;3.75;3.5;1217161.19;1.17;0;10.82;0;0;18.88;2.67;3.5
2021-10-21;Complet de 6 mois ou plus - sans rappel;"[80;+]";2051.48;233.65;36.73;91.96;18.43;12.85;3.5;3.5;3.33;2.0;1067251.28;2.84;0;4.92;0;0;9.56;3.5;2.0
2021-10-22;Non-vaccinés;[0,19];23766.3;2525.24;311.15;906.27;6.2;4.4;0.92;0.92;0.0;0.0;11001344.64;3.15;1.93;0;100;NA;3.63;0.92;0.0
2021-10-22;Primo dose récente;[20,39];548.75;67.66;5.9;13.23;0.05;0.05;0.0;0.0;0.0;0.0;145389.26;0;0;NA;NA;NA;0.05;0.0;0.0
2021-10-22;Complet - avec rappel entre 3 mois et 6 mois;[20,39];0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.19;NA;NA;NA;NA;NA;0.0;0.0;0.0
2021-10-22;Non-vaccinés;[40,59];6997.62;1045.09;210.86;401.2;27.98;21.17;10.11;8.23;3.5;3.0;1813705.94;2.45;1.59;0;0;0;20.17;8.23;3.0
2021-10-22;Complet entre 3 mois et 6 mois - sans rappel;[40,59];20789.17;2206.81;264.87;524.1;7.88;5.9;1.91;0.33;0.66;0.66;9326436.97;3.03;2.88;0;0;NA;3.9;0.33;0.66
2021-10-22;Complet - avec rappel de moins de 3 mois;[40,59];492.76;40.16;1.05;2.71;1.2;1.2;0.08;0.0;0.0;0.0;113333.88;0;0;NA;NA;NA;1.2;0.0;0.0
2021-10-22;Complet - avec rappel entre 3 mois et 6 mois;[40,59];0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.95;NA;NA;NA;NA;NA;0.0;0.0;0.0
2021-10-22;Primo dose récente;[60,79];132.35;11.54;0.3;1.8;0.09;0.03;0.04;0.0;0.0;0.0;33555.37;0;0;0;NA;NA;0.03;0.0;0.0
2021-10-22;Complet de moins de 3 mois - sans rappel;[60,79];2709.76;206.5;26.73;69.54;6.07;5.59;0.35;0.0;0.1;0.05;1573765.97;3.97;4.61;16.67;NA;0;5.19;0.0;0.05
2021-10-22;Complet entre 3 mois et 6 mois - sans rappel;[60,79];14508.11;1646.67;293.16;625.25;24.22;17.54;8.97;7.7;2.8;2.08;8547948.41;1.52;0.4;1.49;3.57;48.08;15.34;7.7;1.08
2021-10-22;Complet - avec rappel de moins de 3 mois;[60,79];1834.01;135.01;9.05;23.47;1.49;1.25;2.02;2.0;0.05;0.0;807298.47;0.52;0;NA;0;NA;1.25;2.0;0.0
2021-10-22;Complet - avec rappel entre 3 mois et 6 mois;[60,79];0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;26.19;NA;NA;NA;NA;NA;0.0;0.0;0.0
2021-10-22;Non-vaccinés;"[80;+]";1419.76;102.79;13.68;50.98;20.45;15.27;3.17;2.17;3.84;2.66;433612.5;5.07;0;0;0;0;12.93;2.17;2.0
2021-10-22;Primo dose récente;"[80;+]";73.67;4.3;0.0;1.08;0.0;0.0;0.0;0.0;0.03;0.0;9354.83;0;NA;NA;NA;NA;0.0;0.0;0.0
2021-10-22;Primo dose efficace;"[80;+]";464.76;41.14;4.94;10.03;0.35;0.0;0.0;0.0;0.06;0.0;155341.95;0;0;NA;NA;NA;0.0;0.0;0.0
2021-10-22;Complet - avec rappel de moins de 3 mois;"[80;+]";2116.63;207.93;6.86;22.1;1.77;1.25;0.17;0.17;0.06;0.0;936615.35;22.5;0;0;NA;NA;1.25;0.17;0.0
2021-10-22;Complet - avec rappel entre 3 mois et 6 mois;"[80;+]";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.86;NA;NA;NA;NA;NA;0.0;0.0;0.0
2021-10-23;Primo dose récente;[0,19];303.51;11.9;0.78;6.36;0.11;0.0;0.0;0.0;0.0;0.0;85324.25;18.28;0;NA;NA;NA;0.0;0.0;0.0
2021-10-23;Complet de 6 mois ou plus - sans rappel;[20,39];611.61;67.93;8.95;17.53;1.0;0.0;0.0;0.0;0.0;0.0;286022.4;2.34;0;NA;NA;NA;0.0;0.0;0.0
2021-10-23;Complet - avec rappel de moins de 3 mois;[20,39];103.76;8.65;0.03;0.21;0.0;0.0;0.0;0.0;0.0;0.0;28560.47;0;0;NA;NA;NA;0.0;0.0;0.0
2021-10-23;Complet - avec rappel entre 3 mois et 6 mois;[20,39];0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.19;NA;NA;NA;NA;NA;0.0;0.0;0.0
2021-10-23;Non-vaccinés;[40,59];5503.95;454.66;106.12;224.52;17.37;13.37;8.12;4.67;1.0;0.0;1804301.88;2.7;2.47;0;0;NA;11.37;4.67;0.0
2021-10-23;Complet de moins de 3 mois - sans rappel;[40,59];6435.86;362.33;43.03;93.97;3.12;2.29;1.36;1.17;0.0;0.0;4631635.95;4.53;0.23;0;0;NA;2.29;1.17;0.0
2021-10-23;Primo dose récente;[60,79];148.39;2.55;0.1;0.54;0.06;0.03;0.13;0.12;0.05;0.02;32649.63;0;0;0;0;0;0.03;0.12;0.0
2021-10-23;Complet de moins de 3 mois - sans rappel;[60,79];2312.72;103.98;12.29;28.13;1.14;0.9;0.33;0.2;0.1;0.02;1519321.12;6.81;4.2;0;0;0;0.9;0.2;0.0
2021-10-23;Complet entre 3 mois et 6 mois - sans rappel;[60,79];12652.56;837.76;187.63;375.33;15.24;11.58;9.35;8.43;5.33;4.67;8510280.53;1.67;1.92;0;0;0;10.58;8.43;4.36
2021-10-23;Primo dose récente;"[80;+]";50.54;0.23;0.0;0.0;0.03;0.03;0.0;0.0;0.0;0.0;8981.09;NA;NA;0;NA;NA;0.03;0.0;0.0
2021-10-23;Complet entre 3 mois et 6 mois - sans rappel;"[80;+]";2378.21;162.28;24.46;61.29;18.7;14.97;2.25;1.4;0.78;0.78;1138779.89;4.67;7.26;0;0;0;12.97;1.4;0.78
2021-10-23;Complet - avec rappel de moins de 3 mois;"[80;+]";1715.2;119.02;1.9;10.84;2.66;1.25;1.0;1.0;0.14;0.14;976649.68;0;0;0;NA;0;0.25;1.0;0.14
2021-10-24;Non-vaccinés;[0,19];3072.39;497.97;28.01;122.41;2.61;2.61;0.92;0.92;0.0;0.0;10988502.05;3.68;4.24;0;0;NA;2.61;0.92;0.0
2021-10-24;Primo dose efficace;[0,19];111.97;6.05;0.2;1.6;0.0;0.0;0.08;0.08;0.0;0.0;274213.12;11.81;0;NA;0;NA;0.0;0.08;0.0
2021-10-24;Non-vaccinés;[20,39];1963.69;175.48;28.72;77.47;11.39;7.23;4.34;2.63;0.0;0.0;1862449.59;4.85;0;0;0;NA;3.75;1.63;0.0
2021-10-24;Primo dose récente;[20,39];90.45;7.97;0.17;0.69;0.0;0.0;0.11;0.11;0.0;0.0;140709.34;0;0;NA;0;NA;0.0;0.11;0.0
2021-10-24;Complet - avec rappel de moins de 3 mois;[20,39];49.04;1.11;0.0;0.04;0.25;0.25;0.0;0.0;0.0;0.0;29648.08;0;NA;NA;NA;NA;0.0;0.0;0.0
2021-10-24;Primo dose efficace;[40,59];287.79;14.97;2.36;3.82;0.2;0.0;0.07;0.0;0.16;0.0;479557.15;0;0;NA;NA;NA;0.0;0.0;0.0
2021-10-24;Complet de 6 mois ou plus - sans rappel;[40,59];480.96;30.56;3.6;8.93;0.24;0.0;0.24;0.17;0.0;0.0;798755.28;0;0;NA;0;NA;0.0;0.17;0.0
2021-10-24;Primo dose efficace;[60,79];259.45;10.64;0.04;2.23;0.0;0.0;0.14;0.14;0.0;0.0;385281.84;0;0;NA;NA;NA;0.0;0.14;0.0
2021-10-24;Complet entre 3 mois et 6 mois - sans rappel;[60,79];3199.03;177.23;16.67;44.62;17.79;15.15;7.3;6.05;2.03;2.03;8468483.79;0;0;2;0;0;15.15;6.05;2.03
2021-10-24;Non-vaccinés;"[80;+]";565.71;45.54;6.76;16.31;10.98;8.46;3.0;3.0;4.22;3.86;432003.18;20.7;42.92;0;0;0;7.46;2.0;3.5
2021-10-24;Primo dose récente;"[80;+]";22.95;1.16;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8917.96;NA;NA;NA;NA;NA;0.0;0.0;0.0
2021-10-24;Primo dose efficace;"[80;+]";183.2;6.93;0.11;2.45;0.05;0.03;1.0;1.0;0.07;0.0;151046.28;0;0;NA;NA;NA;0.03;0.0;0.0
2021-10-24;Complet - avec rappel de moins de 3 mois;"[80;+]";788.0;70.58;0.05;0.79;0.61;0.25;0.0;0.0;3.07;3.0;990648.31;0;0;0;NA;NA;0.25;0.0;2.0
2021-10-24;Complet - avec rappel entre 3 mois et 6 mois;"[80;+]";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.85;NA;NA;NA;NA;NA;0.0;0.0;0.0
2021-10-25;Non-vaccinés;[0,19];15798.71;2161.39;357.49;891.0;6.41;4.66;0.81;0.81;0.0;0.0;10989362.72;3.4;2.24;0;100;NA;2.66;0.81;0.0
2021-10-25;Primo dose efficace;[0,19];698.02;38.85;2.59;8.94;1.35;1.1;0.05;0.05;0.0;0.0;273836.79;5.22;0;0;100;NA;0.1;0.05;0.0
2021-10-25;Complet entre 3 mois et 6 mois - sans rappel;[0,19];2438.23;246.03;17.1;31.99;0.0;0.0;0.02;0.02;0.0;0.0;1075741.16;0;0;NA;100;NA;0.0;0.02;0.0
2021-10-25;Complet de 6 mois ou plus - sans rappel;[0,19];12.43;2.36;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;4585.97;NA;NA;NA;NA;NA;0.0;0.0;0.0
2021-10-25;Complet - avec rappel de moins de 3 mois;[0,19];26.58;3.09;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2341.64;NA;NA;NA;NA;NA;0.0;0.0;0.0
2021-10-25;Non-vaccinés;[20,39];10099.69;1575.31;361.5;690.45;13.2;8.85;5.0;4.0;0.0;0.0;1861178.7;2.42;1.62;0;0;NA;5.85;3.0;0.0
2021-10-25;Complet de moins de 3 mois - sans rappel;[20,39];11122.71;1616.03;150.31;297.74;4.44;3.65;1.0;1.0;0.0;0.0;6221372.94;1.71;2.45;0;NA;NA;1.65;1.0;0.0
2021-10-25;Complet entre 3 mois et 6 mois - sans rappel;[20,39];15956.68;2521.06;308.51;559.06;5.19;2.5;1.0;1.0;0.0;0.0;6572684.95;2.98;1.89;0;0;NA;1.5;1.0;0.0
2021-10-25;Complet de 6 mois ou plus - sans rappel;[20,39];1168.28;216.82;24.46;48.8;1.13;1.0;0.0;0.0;0.0;0.0;296784.4;3.03;0;0;NA;NA;1.0;0.0;0.0
2021-10-25;Complet - avec rappel entre 3 mois et 6 mois;[20,39];0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.18;NA;NA;NA;NA;NA;0.0;0.0;0.0
2021-10-25;Non-vaccinés;[40,59];8014.59;967.51;337.58;574.0;23.63;15.13;6.95;4.95;1.37;0.53;1797786.83;2.52;1.13;4.66;0;0;15.13;2.95;0.53
2021-10-25;Complet de moins de 3 mois - sans rappel;[60,79];3832.16;214.85;30.61;80.79;9.91;9.65;3.54;2.46;0.0;0.0;1495462.3;2.84;1.16;3.29;0;NA;8.65;2.3;0.0
2021-10-25;Primo dose efficace;"[80;+]";705.26;29.76;1.29;8.45;3.48;3.33;0.25;0.0;0.14;0.07;150831.03;0;0;0;NA;0;3.16;0.0;0.07
2021-10-25;Complet - avec rappel entre 3 mois et 6 mois;"[80;+]";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.85;NA;NA;NA;NA;NA;0.0;0.0;0.0
2021-10-26;Non-vaccinés;[0,19];12409.91;2131.38;289.76;768.74;6.92;5.92;0.0;0.0;0.0;0.0;10983861.84;5.25;4.45;0;NA;NA;4.92;0.0;0.0
2021-10-26;Primo dose efficace;[0,19];540.73;44.42;5.55;11.28;0.08;0.08;0.0;0.0;0.0;0.0;267865.49;26.26;0;0;NA;NA;0.08;0.0;0.0
2021-10-26;Complet de moins de 3 mois - sans rappel;[0,19];4290.37;469.07;20.6;49.41;0.0;0.0;0.0;0.0;0.0;0.0;3525947.23;10.85;6.31;NA;NA;NA;0.0;0.0;0.0
2021-10-26;Non-vaccinés;[20,39];8759.3;1694.07;329.37;577.21;15.06;11.23;3.0;3.0;1.0;1.0;1850709.9;3.85;3.47;24.45;0;0;9.25;3.0;1.0
2021-10-26;Complet entre 3 mois et 6 mois - sans rappel;[20,39];14089.73;2667.56;234.82;433.73;2.91;1.43;0.5;0.5;0.0;0.0;6708220.48;4.17;3.51;0;0;NA;0.93;0.5;0.0
2021-10-26;Complet de 6 mois ou plus - sans rappel;[20,39];1055.07;203.05;16.41;37.41;0.13;0.08;0.0;0.0;0.0;0.0;306748.41;0.65;0;0;NA;NA;0.0;0.0;0.0
2021-10-26;Complet - avec rappel de moins de 3 mois;[20,39];172.79;17.19;1.15;1.2;0.0;0.0;0.0;0.0;0.0;0.0;31489.72;0;0;NA;NA;NA;0.0;0.0;0.0
2021-10-26;Non-vaccinés;[40,59];6623.93;918.64;253.07;470.83;34.24;27.34;13.84;9.75;0.75;0.75;1792390.15;3.15;3.24;0;12.9;NA;25.09;9.75;0.75
2021-10-26;Primo dose récente;[40,59];302.73;20.25;9.76;15.79;0.0;0.0;1.16;1.08;0.0;0.0;77377.88;1.67;0;NA;0;NA;0.0;1.08;0.0
2021-10-26;Complet - avec rappel entre 3 mois et 6 mois;[40,59];0.06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.94;NA;NA;NA;NA;NA;0.0;0.0;0.0
2021-10-26;Complet de moins de 3 mois - sans rappel;[60,79];2987.9;232.56;21.74;59.2;4.21;2.44;2.3;1.73;1.04;1.0;1460690.73;2.4;5.73;0;3.6;NA;2.44;1.66;1.0
2021-10-26;Complet de 6 mois ou plus - sans rappel;"[80;+]";3171.19;253.6;56.36;125.65;23.25;19.2;2.41;1.0;4.85;4.29;1109390.57;2.05;0;0;0;0;17.8;1.0;2.29
2021-10-27;Non-vaccinés;[20,39];8821.66;1707.6;342.76;630.65;17.54;12.42;1.75;1.75;0.67;0.0;1841273.67;4.46;4.04;0;0;NA;9.99;1.75;0.0
2021-10-27;Primo dose récente;[20,39];381.94;51.73;3.13;8.83;0.0;0.0;0.0;0.0;0.0;0.0;134091.44;1.68;0;NA;NA;NA;0.0;0.0;0.0
2021-10-27;Primo dose efficace;[20,39];1313.18;170.58;17.55;38.33;1.54;1.43;0.0;0.0;0.0;0.0;631977.51;1.61;0.71;0;NA;NA;0.06;0.0;0.0
2021-10-27;Non-vaccinés;[40,59];6208.08;856.52;237.98;449.97;24.63;15.96;14.33;12.55;4.98;4.03;1787106.04;1.51;1.97;0;0;0;12.52;12.55;3.5
2021-10-27;Primo dose récente;[40,59];274.28;17.16;1.28;5.99;0.0;0.0;0.0;0.0;0.0;0.0;75521.27;0;0;NA;NA;NA;0.0;0.0;0.0
2021-10-27;Primo dose efficace;[40,59];1190.97;104.17;14.91;25.34;1.42;0.17;0.0;0.0;0.05;0.0;474329.61;7.2;7.85;0;NA;NA;0.17;0.0;0.0
2021-10-27;Complet de moins de 3 mois - sans rappel;[40,59];6420.64;803.93;88.88;174.27;4.49;3.38;0.28;0.17;0.33;0.33;4282755.91;3.69;2.57;0;0;0;3.25;0.17;0.17
2021-10-27;Complet - avec rappel entre 3 mois et 6 mois;[40,59];0.07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13.95;NA;NA;NA;NA;NA;0.0;0.0;0.0
2021-10-27;Non-vaccinés;[60,79];3743.82;290.34;79.51;185.46;33.94;26.94;11.06;10.35;11.56;7.19;1273164.08;2.38;1.97;2.16;0;13.6;26.62;10.35;7.19
2021-10-27;Primo dose récente;[60,79];154.51;6.15;1.51;2.83;0.44;0.35;1.24;1.2;0.03;0.0;30506.62;0;0;0;0;NA;0.1;1.2;0.0
2021-10-27;Primo dose efficace;[60,79];979.11;66.63;8.01;16.07;3.03;2.74;0.04;0.0;0.61;0.58;380033.25;9.07;0;60.92;NA;50;2.49;0.0;0.58
2021-10-27;Complet de 6 mois ou plus - sans rappel;[60,79];4022.05;464.67;103.41;191.73;12.88;11.34;1.48;1.2;5.32;5.0;1813818.41;3.69;3.54;12.37;0;0;9.83;1.2;5.0
2021-10-27;Complet entre 3 mois et 6 mois - sans rappel;"[80;+]";2930.44;259.18;37.15;99.57;29.05;23.61;2.3;2.3;5.32;4.4;1062135.21;3.37;4.07;0;0;0;22.28;2.3;4.25
2021-10-28;Non-vaccinés;[0,19];11028.28;1898.64;265.61;730.13;10.62;8.85;0.28;0.0;0.0;0.0;10972964.15;5.27;4.59;0;NA;NA;3.9;0.0;0.0
2021-10-28;Primo dose efficace;[0,19];538.41;31.11;4.69;9.51;0.31;0.25;0.12;0.0;0.0;0.0;256044.52;0;0;0;NA;NA;0.1;0.0;0.0
2021-10-28;Complet de moins de 3 mois - sans rappel;[0,19];3261.2;390.6;22.84;55.43;0.76;0.58;0.04;0.0;0.0;0.0;3418145.3;7.6;7.04;0;NA;NA;0.0;0.0;0.0
2021-10-28;Complet entre 3 mois et 6 mois - sans rappel;[20,39];15152.38;2537.8;253.78;466.28;2.61;1.14;0.13;0.0;0.0;0.0;6953083.95;4.43;4.35;0;NA;NA;1.14;0.0;0.0
2021-10-28;Non-vaccinés;[40,59];5543.61;893.68;250.0;460.96;24.0;20.5;15.01;11.06;0.0;0.0;1780672.74;2.36;1.04;0;0;NA;17.75;10.06;0.0
2021-10-28;Primo dose récente;[40,59];271.57;29.52;6.19;9.19;0.0;0.0;0.12;0.12;0.0;0.0;73820.43;0;0;NA;0;NA;0.0;0.12;0.0
2021-10-28;Complet - avec rappel de moins de 3 mois;[40,59];438.34;37.92;2.16;4.45;0.0;0.0;0.12;0.0;0.0;0.0;150079.95;0;0;NA;NA;NA;0.0;0.0;0.0
2021-10-28;Primo dose récente;[60,79];113.43;7.35;2.55;5.04;1.2;1.17;1.24;1.2;0.0;0.0;29796.45;0;0;0;0;NA;1.17;1.2;0.0
2021-10-28;Complet de moins de 3 mois - sans rappel;[60,79];1943.68;223.98;16.29;50.81;5.63;3.68;3.46;3.39;0.17;0.17;1380155.58;0.82;0.73;56.08;0;0;2.68;3.32;0.17
2021-10-28;Non-vaccinés;"[80;+]";1355.59;119.2;17.19;47.15;23.61;17.49;3.0;2.0;5.33;5.33;429799.29;0;0;8.24;0;0;14.49;2.0;3.33
2021-10-28;Primo dose récente;"[80;+]";53.14;1.31;0.0;0.04;0.21;0.21;0.0;0.0;0.0;0.0;8120.85;0;NA;0;NA;NA;0.21;0.0;0.0
2021-10-28;Complet de moins de 3 mois - sans rappel;"[80;+]";838.75;80.48;1.85;10.11;3.4;2.98;0.0;0.0;0.0;0.0;323381.6;0;0;0;NA;NA;2.78;0.0;0.0
2021-10-28;Complet entre 3 mois et 6 mois - sans rappel;"[80;+]";2230.12;227.37;21.67;83.69;18.23;15.02;4.0;4.0;1.2;1.2;1034237.4;4.05;0;13.72;25;NA;10.62;4.0;1.2
2021-10-28;Complet - avec rappel de 6 mois ou plus;[60,79];0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6;NA;NA;NA;NA;NA;0.0;0.0;0.0
2021-10-29;Primo dose récente;[0,19];341.53;20.83;7.79;11.06;0.07;0.07;0.04;0.03;0.0;0.0;79209.49;2.5;0.71;NA;100;NA;0.0;0.0;0.0
2021-10-29;Primo dose efficace;[0,19];692.57;48.7;2.74;10.6;0.19;0.13;0.09;0.05;0.0;0.0;249376.41;4.5;0;0;100;NA;0.1;0.0;0.0
2021-10-29;Complet entre 3 mois et 6 mois - sans rappel;[0,19];2094.62;262.94;17.13;41.98;0.0;0.0;0.36;0.2;0.0;0.0;1334743.07;14.05;18.93;NA;100;NA;0.0;0.0;0.0
2021-10-29;Non-vaccinés;[20,39];9235.14;1839.69;339.94;657.34;10.1;7.35;3.0;2.0;0.0;0.0;1820879.37;3.59;2.54;0;0;NA;4.77;2.0;0.0
2021-10-29;Non-vaccinés;[40,59];5935.23;997.89;277.77;522.39;30.0;20.05;8.67;8.02;2.0;1.0;1775349.77;1.24;0.65;4.98;0;NA;19.37;8.02;1.0
2021-10-29;Primo dose récente;[40,59];271.7;33.12;9.45;13.25;0.2;0.0;0.02;0.02;0.0;0.0;72141.41;8.44;0;NA;NA;NA;0.0;0.02;0.0
2021-10-29;Primo dose efficace;[40,59];1108.96;111.9;8.68;29.85;0.93;0.43;0.05;0.02;0.0;0.0;468837.81;1.89;0;100;NA;NA;0.25;0.02;0.0
2021-10-29;Primo dose efficace;[60,79];772.66;66.97;9.09;23.45;0.96;0.28;0.07;0.0;0.19;0.19;374014.77;12.28;16.11;0;NA;0;0.14;0.0;0.19
2021-10-29;Complet de 6 mois ou plus - sans rappel;[60,79];3326.21;482.71;83.69;182.79;7.63;5.72;5.13;4.7;0.14;0.0;1945909.12;1.82;3.42;0;0;NA;5.46;3.7;0.0
2021-10-29;Complet - avec rappel entre 3 mois et 6 mois;[60,79];0.03;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;30.49;NA;NA;NA;NA;NA;0.0;0.0;0.0
2021-10-29;Non-vaccinés;"[80;+]";1241.2;127.96;21.21;53.84;22.11;20.65;2.07;2.07;7.32;6.49;428945.66;0.58;0;0;48.31;0;13.4;2.07;6.49
2021-10-29;Complet de moins de 3 mois - sans rappel;"[80;+]";735.85;65.98;3.0;10.09;1.84;1.75;0.29;0.29;2.25;2.25;318848.88;0;0;0;0;0;0.75;0.29;2.25
2021-10-29;Complet de 6 mois ou plus - sans rappel;"[80;+]";2070.56;234.99;30.32;115.33;19.73;17.29;2.65;2.65;7.06;6.35;1113441.79;4.38;0;0;0;0;13.96;2.65;5.35
2021-10-29;Complet - avec rappel de 6 mois ou plus;[60,79];0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6;NA;NA;NA;NA;NA;0.0;0.0;0.0
2021-10-30;Primo dose récente;[0,19];234.6;10.69;2.56;5.46;0.75;0.75;0.04;0.0;0.0;0.0;77497.38;12.74;0;NA;NA;NA;0.75;0.0;0.0
2021-10-30;Complet entre 3 mois et 6 mois - sans rappel;[0,19];1687.53;159.83;14.05;29.43;0.0;0.0;0.18;0.0;0.0;0.0;1397802.28;5.45;0;NA;NA;NA;0.0;0.0;0.0
2021-10-30;Non-vaccinés;[20,39];6770.11;869.94;198.86;435.54;12.28;7.32;2.87;2.0;0.86;0.86;1808518.36;3.21;1.68;7.23;0;NA;5.43;2.0;0.86
2021-10-30;Primo dose efficace;[20,39];1113.02;92.37;14.81;31.06;0.39;0.28;1.0;1.0;0.0;0.0;622063.37;4.37;6.78;0;0;NA;0.08;1.0;0.0
2021-10-30;Complet entre 3 mois et 6 mois - sans rappel;[20,39];11590.06;1173.92;170.89;374.06;2.87;2.6;2.0;2.0;0.0;0.0;7170566.68;6.56;3.88;13.01;0;NA;1.28;2.0;0.0
2021-10-30;Complet de 6 mois ou plus - sans rappel;[20,39];869.72;122.2;18.71;36.84;0.16;0.1;0.0;0.0;0.14;0.14;375959.39;5.47;0;40;NA;NA;0.06;0.0;0.14
2021-10-30;Complet - avec rappel de moins de 3 mois;[20,39];187.49;11.04;0.1;0.19;0.0;0.0;0.0;0.0;0.0;0.0;40806.26;33.33;0;NA;NA;NA;0.0;0.0;0.0
