dep;jour;n_dose1;n_complet;n_cum_dose1;n_cum_complet;couv_dose1;couv_complet
12;2021-04-07;1647;620;53406;20940;19.2;7.5
12;2021-04-08;2092;536;55498;21476;19.9;7.7
12;2021-04-09;2086;615;57584;22091;20.7;7.9
12;2021-04-10;1427;218;59011;22309;21.2;8.0
12;2021-04-11;120;2;59131;22311;21.2;8.0
12;2021-04-12;1834;496;60965;22807;21.9;8.2
12;2021-04-13;1901;769;62866;23576;22.6;8.5
12;2021-04-14;1827;1312;64693;24888;23.2;8.9
12;2021-04-15;1935;894;66628;25782;23.9;9.3
12;2021-04-16;1672;1188;68300;26970;24.5;9.7
12;2021-04-17;1538;554;69838;27524;25.1;9.9
12;2021-04-18;0;0;69838;27524;25.1;9.9
12;2021-04-19;1682;541;71520;28065;25.7;10.1
12;2021-04-20;1544;972;73064;29037;26.2;10.4
12;2021-04-21;1686;1176;74750;30213;26.9;10.9
12;2021-04-22;1687;1095;76437;31308;27.5;11.2
12;2021-04-23;1378;1324;77815;32632;28.0;11.7
12;2021-04-24;1425;715;79240;33347;28.5;12.0
12;2021-04-25;59;0;79299;33347;28.5;12.0
12;2021-04-26;1458;897;80757;34244;29.0;12.3
12;2021-04-27;1320;1277;82077;35521;29.5;12.8
12;2021-04-28;1114;1868;83191;37389;29.9;13.4
12;2021-04-29;1571;1904;84762;39293;30.5;14.1
12;2021-04-30;1813;1813;86575;41106;31.1;14.8
12;2021-05-01;1613;254;88188;41360;31.7;14.9
12;2021-05-02;0;0;88188;41360;31.7;14.9
12;2021-05-03;1712;1243;89900;42603;32.3;15.3
12;2021-05-04;1479;1389;91379;43992;32.8;15.8
12;2021-05-05;1290;1672;92669;45664;33.3;16.4
12;2021-05-06;1751;1376;94420;47040;33.9;16.9
12;2021-05-07;1477;1768;95897;48808;34.5;17.5
12;2021-05-08;1327;459;97224;49267;34.9;17.7
12;2021-05-09;12;34;97236;49301;34.9;17.7
12;2021-05-10;825;2217;98061;51518;35.2;18.5
12;2021-05-11;932;1851;98993;53369;35.6;19.2
12;2021-05-12;947;1821;99940;55190;35.9;19.8
12;2021-05-13;1584;809;101524;55999;36.5;20.1
12;2021-05-14;1233;1529;102757;57528;36.9;20.7
12;2021-05-15;1063;1110;103820;58638;37.3;21.1
12;2021-05-16;0;19;103820;58657;37.3;21.1
12;2021-05-17;1082;1809;104902;60466;37.7;21.7
12;2021-05-18;1358;1528;106260;61994;38.2;22.3
12;2021-05-19;1911;1319;108171;63313;38.9;22.7
12;2021-05-20;2103;871;110274;64184;39.6;23.1
12;2021-05-21;1806;1249;112080;65433;40.3;23.5
12;2021-05-22;1203;1014;113283;66447;40.7;23.9
12;2021-05-23;6;12;113289;66459;40.7;23.9
12;2021-05-24;1947;535;115236;66994;41.4;24.1
12;2021-05-25;1733;1160;116969;68154;42.0;24.5
12;2021-05-26;1982;775;118951;68929;42.7;24.8
12;2021-05-27;2154;729;121105;69658;43.5;25.0
12;2021-05-28;1921;1029;123026;70687;44.2;25.4
12;2021-05-29;1633;802;124659;71489;44.8;25.7
12;2021-05-30;9;43;124668;71532;44.8;25.7
12;2021-05-31;1694;813;126362;72345;45.4;26.0
12;2021-06-01;1883;1023;128245;73368;46.1;26.4
12;2021-06-02;1966;1047;130211;74415;46.8;26.7
12;2021-06-03;2098;831;132309;75246;47.5;27.0
12;2021-06-04;1951;1404;134260;76650;48.2;27.5
12;2021-06-05;1727;982;135987;77632;48.9;27.9
12;2021-06-06;4;6;135991;77638;48.9;27.9
12;2021-06-07;1080;1794;137071;79432;49.2;28.5
12;2021-06-08;1339;1209;138410;80641;49.7;29.0
12;2021-06-09;884;1267;139294;81908;50.0;29.4
12;2021-06-10;1008;891;140302;82799;50.4;29.7
12;2021-06-11;1177;2073;141479;84872;50.8;30.5
12;2021-06-12;1027;1312;142506;86184;51.2;31.0
12;2021-06-13;6;47;142512;86231;51.2;31.0
12;2021-06-14;657;1834;143169;88065;51.4;31.6
12;2021-06-15;741;1882;143910;89947;51.7;32.3
12;2021-06-16;814;1817;144724;91764;52.0;33.0
12;2021-06-17;668;990;145392;92754;52.2;33.3
12;2021-06-18;1121;1829;146513;94583;52.6;34.0
12;2021-06-19;906;1405;147419;95988;53.0;34.5
12;2021-06-20;2;10;147421;95998;53.0;34.5
12;2021-06-21;504;1741;147925;97739;53.1;35.1
13;2020-12-27;0;0;0;0;0.0;0.0
13;2020-12-28;0;0;0;0;0.0;0.0
13;2020-12-29;0;0;0;0;0.0;0.0
13;2020-12-30;0;0;0;0;0.0;0.0
13;2020-12-31;0;0;0;0;0.0;0.0
13;2021-01-01;3;0;3;0;0.0;0.0
13;2021-01-02;0;0;3;0;0.0;0.0
13;2021-01-03;0;0;3;0;0.0;0.0
13;2021-01-04;0;0;3;0;0.0;0.0
13;2021-01-05;75;0;78;0;0.0;0.0
13;2021-01-06;117;0;195;0;0.0;0.0
13;2021-01-07;172;1;367;1;0.0;0.0
13;2021-01-08;184;0;551;1;0.0;0.0
13;2021-01-09;10;0;561;1;0.0;0.0
13;2021-01-10;2;0;563;1;0.0;0.0
13;2021-01-11;479;1;1042;2;0.1;0.0
13;2021-01-12;811;1;1853;3;0.1;0.0
13;2021-01-13;1081;1;2934;4;0.1;0.0
13;2021-01-14;1562;18;4496;22;0.2;0.0
13;2021-01-15;1524;6;6020;28;0.3;0.0
13;2021-01-16;403;2;6423;30;0.3;0.0
13;2021-01-17;38;0;6461;30;0.3;0.0
13;2021-01-18;2365;7;8826;37;0.4;0.0
13;2021-01-19;7385;23;16211;60;0.8;0.0
13;2021-01-20;5520;15;21731;75;1.1;0.0
13;2021-01-21;5326;13;27057;88;1.3;0.0
13;2021-01-22;3979;12;31036;100;1.5;0.0
13;2021-01-23;1332;4;32368;104;1.6;0.0
13;2021-01-24;486;3;32854;107;1.6;0.0
13;2021-01-25;2321;21;35175;128;1.7;0.0
13;2021-01-26;2942;88;38117;216;1.9;0.0
13;2021-01-27;3104;114;41221;330;2.0;0.0
13;2021-01-28;3225;186;44446;516;2.2;0.0
13;2021-01-29;2503;117;46949;633;2.3;0.0
13;2021-01-30;1016;2;47965;635;2.4;0.0
13;2021-01-31;245;0;48210;635;2.4;0.0
13;2021-02-01;1842;297;50052;932;2.5;0.0
13;2021-02-02;2252;612;52304;1544;2.6;0.1
13;2021-02-03;1853;578;54157;2122;2.7;0.1
13;2021-02-04;1891;927;56048;3049;2.8;0.1
13;2021-02-05;2614;1563;58662;4612;2.9;0.2
13;2021-02-06;839;315;59501;4927;2.9;0.2
13;2021-02-07;274;5;59775;4932;2.9;0.2
13;2021-02-08;1891;1552;61666;6484;3.0;0.3
13;2021-02-09;3295;4451;64961;10935;3.2;0.5
13;2021-02-10;3192;3446;68153;14381;3.3;0.7
13;2021-02-11;3555;3594;71708;17975;3.5;0.9
13;2021-02-12;2822;3164;74530;21139;3.7;1.0
13;2021-02-13;727;597;75257;21736;3.7;1.1
13;2021-02-14;69;382;75326;22118;3.7;1.1
13;2021-02-15;962;2039;76288;24157;3.7;1.2
13;2021-02-16;1389;2648;77677;26805;3.8;1.3
13;2021-02-17;1340;3049;79017;29854;3.9;1.5
13;2021-02-18;1890;2720;80907;32574;4.0;1.6
13;2021-02-19;1511;2196;82418;34770;4.1;1.7
13;2021-02-20;455;788;82873;35558;4.1;1.7
13;2021-02-21;28;288;82901;35846;4.1;1.8
13;2021-02-22;1021;2278;83922;38124;4.1;1.9
13;2021-02-23;1279;2687;85201;40811;4.2;2.0
13;2021-02-24;1503;2628;86704;43439;4.3;2.1
13;2021-02-25;2377;2142;89081;45581;4.4;2.2
13;2021-02-26;2455;2105;91536;47686;4.5;2.3
13;2021-02-27;980;746;92516;48432;4.5;2.4
13;2021-02-28;191;203;92707;48635;4.6;2.4
13;2021-03-01;1905;1515;94612;50150;4.7;2.5
13;2021-03-02;2982;2607;97594;52757;4.8;2.6
13;2021-03-03;3465;2611;101059;55368;5.0;2.7
13;2021-03-04;4159;3137;105218;58505;5.2;2.9
13;2021-03-05;4041;2778;109259;61283;5.4;3.0
13;2021-03-06;5281;799;114540;62082;5.6;3.1
13;2021-03-07;4286;333;118826;62415;5.8;3.1
13;2021-03-08;3912;1965;122738;64380;6.0;3.2
13;2021-03-09;5049;2240;127787;66620;6.3;3.3
13;2021-03-10;5155;1935;132942;68555;6.5;3.4
13;2021-03-11;7247;2045;140189;70600;6.9;3.5
13;2021-03-12;8291;1982;148480;72582;7.3;3.6
13;2021-03-13;6351;665;154831;73247;7.6;3.6
13;2021-03-14;2303;118;157134;73365;7.7;3.6
13;2021-03-15;6338;1241;163472;74606;8.0;3.7
13;2021-03-16;5058;1464;168530;76070;8.3;3.7
13;2021-03-17;5159;1363;173689;77433;8.5;3.8
13;2021-03-18;5807;1836;179496;79269;8.8;3.9
13;2021-03-19;6780;1577;186276;80846;9.2;4.0
13;2021-03-20;4027;672;190303;81518;9.4;4.0
13;2021-03-21;710;78;191013;81596;9.4;4.0
13;2021-03-22;7271;1522;198284;83118;9.7;4.1
13;2021-03-23;9073;1680;207357;84798;10.2;4.2
13;2021-03-24;8823;2127;216180;86925;10.6;4.3
13;2021-03-25;10870;2036;227050;88961;11.2;4.4
13;2021-03-26;10688;1802;237738;90763;11.7;4.5
13;2021-03-27;4857;804;242595;91567;11.9;4.5
13;2021-03-28;1112;76;243707;91643;12.0;4.5
13;2021-03-29;7529;1938;251236;93581;12.3;4.6
13;2021-03-30;12532;2392;263768;95973;13.0;4.7
13;2021-03-31;10783;3048;274551;99021;13.5;4.9
13;2021-04-01;12207;2945;286758;101966;14.1;5.0
13;2021-04-02;9752;3805;296510;105771;14.6;5.2
13;2021-04-03;3988;2789;300498;108560;14.8;5.3
13;2021-04-04;621;305;301119;108865;14.8;5.4
13;2021-04-05;3502;703;304621;109568;15.0;5.4
13;2021-04-06;8478;4177;313099;113745;15.4;5.6
13;2021-04-07;10056;4610;323155;118355;15.9;5.8
13;2021-04-08;10067;5414;333222;123769;16.4;6.1
13;2021-04-09;11213;5047;344435;128816;16.9;6.3
13;2021-04-10;7282;2062;351717;130878;17.3;6.4
13;2021-04-11;1371;527;353088;131405;17.4;6.5
13;2021-04-12;7934;4743;361022;136148;17.7;6.7
13;2021-04-13;9100;5424;370122;141572;18.2;7.0
13;2021-04-14;9504;5746;379626;147318;18.7;7.2
13;2021-04-15;9844;5877;389470;153195;19.1;7.5
13;2021-04-16;9938;5504;399408;158699;19.6;7.8
13;2021-04-17;4060;1990;403468;160689;19.8;7.9
13;2021-04-18;2510;1414;405978;162103;20.0;8.0
13;2021-04-19;6435;6398;412413;168501;20.3;8.3
13;2021-04-20;7386;7584;419799;176085;20.6;8.7
13;2021-04-21;7740;7339;427539;183424;21.0;9.0
13;2021-04-22;8440;7883;435979;191307;21.4;9.4
13;2021-04-23;8329;6666;444308;197973;21.8;9.7
13;2021-04-24;4598;3805;448906;201778;22.1;9.9
13;2021-04-25;866;526;449772;202304;22.1;9.9
13;2021-04-26;6150;7093;455922;209397;22.4;10.3
13;2021-04-27;7237;8004;463159;217401;22.8;10.7
13;2021-04-28;9432;7659;472591;225060;23.2;11.1
13;2021-04-29;11394;7479;483985;232539;23.8;11.4
13;2021-04-30;10904;7272;494889;239811;24.3;11.8
13;2021-05-01;5365;3769;500254;243580;24.6;12.0
13;2021-05-02;2089;746;502343;244326;24.7;12.0
13;2021-05-03;7264;7840;509607;252166;25.0;12.4
13;2021-05-04;8393;8500;518000;260666;25.5;12.8
13;2021-05-05;8145;8934;526145;269600;25.9;13.3
13;2021-05-06;10095;8544;536240;278144;26.4;13.7
13;2021-05-07;8819;10002;545059;288146;26.8;14.2
13;2021-05-08;4552;3894;549611;292040;27.0;14.4
13;2021-05-09;931;682;550542;292722;27.1;14.4
13;2021-05-10;7682;8764;558224;301486;27.4;14.8
13;2021-05-11;10897;9556;569121;311042;28.0;15.3
13;2021-05-12;12774;8643;581895;319685;28.6;15.7
13;2021-05-13;9471;3595;591366;323280;29.1;15.9
13;2021-05-14;13599;6385;604965;329665;29.7;16.2
13;2021-05-15;10158;4512;615123;334177;30.2;16.4
13;2021-05-16;3106;781;618229;334958;30.4;16.5
13;2021-05-17;10786;6787;629015;341745;30.9;16.8
13;2021-05-18;11784;6377;640799;348122;31.5;17.1
13;2021-05-19;12075;6279;652874;354401;32.1;17.4
13;2021-05-20;13317;6391;666191;360792;32.7;17.7
13;2021-05-21;12869;6722;679060;367514;33.4;18.1
13;2021-05-22;7464;3609;686524;371123;33.7;18.2
13;2021-05-23;852;637;687376;371760;33.8;18.3
13;2021-05-24;6702;2461;694078;374221;34.1;18.4
13;2021-05-25;9170;7551;703248;381772;34.6;18.8
13;2021-05-26;9962;7782;713210;389554;35.1;19.1
13;2021-05-27;10184;8344;723394;397898;35.6;19.6
13;2021-05-28;8825;9113;732219;407011;36.0;20.0
13;2021-05-29;7140;4611;739359;411622;36.3;20.2
13;2021-05-30;879;524;740238;412146;36.4;20.3
13;2021-05-31;8089;7978;748327;420124;36.8;20.7
13;2021-06-01;9115;9205;757442;429329;37.2;21.1
13;2021-06-02;9384;8688;766826;438017;37.7;21.5
13;2021-06-03;12061;9419;778887;447436;38.3;22.0
13;2021-06-04;11877;9980;790764;457416;38.9;22.5
13;2021-06-05;7557;5549;798321;462965;39.2;22.8
13;2021-06-06;1653;877;799974;463842;39.3;22.8
13;2021-06-07;6542;9857;806516;473699;39.6;23.3
13;2021-06-08;8351;9956;814867;483655;40.1;23.8
13;2021-06-09;8252;9647;823119;493302;40.5;24.2
13;2021-06-10;8644;9668;831763;502970;40.9;24.7
13;2021-06-11;8110;12648;839873;515618;41.3;25.3
13;2021-06-12;5682;6656;845555;522274;41.6;25.7
13;2021-06-13;933;1211;846488;523485;41.6;25.7
13;2021-06-14;5875;11116;852363;534601;41.9;26.3
13;2021-06-15;7089;11367;859452;545968;42.2;26.8
13;2021-06-16;7160;9833;866612;555801;42.6;27.3
13;2021-06-17;7221;10625;873833;566426;43.0;27.8
13;2021-06-18;7281;11018;881114;577444;43.3;28.4
13;2021-06-19;4522;7424;885636;584868;43.5;28.7
13;2021-06-20;928;1035;886564;585903;43.6;28.8
13;2021-06-21;4343;12208;890907;598111;43.8;29.4
14;2020-12-27;0;0;0;0;0.0;0.0
14;2020-12-28;1;0;1;0;0.0;0.0
14;2020-12-29;0;0;1;0;0.0;0.0
14;2020-12-30;0;0;1;0;0.0;0.0
14;2020-12-31;1;0;2;0;0.0;0.0
14;2021-01-01;0;0;2;0;0.0;0.0
14;2021-01-02;1;0;3;0;0.0;0.0
14;2021-01-03;0;0;3;0;0.0;0.0
14;2021-01-04;0;0;3;0;0.0;0.0
14;2021-01-05;13;0;16;0;0.0;0.0
14;2021-01-06;348;0;364;0;0.1;0.0
14;2021-01-07;395;1;759;1;0.1;0.0
14;2021-01-08;611;2;1370;3;0.2;0.0
14;2021-01-09;124;0;1494;3;0.2;0.0
14;2021-01-10;41;0;1535;3;0.2;0.0
14;2021-01-11;654;0;2189;3;0.3;0.0
14;2021-01-12;934;0;3123;3;0.5;0.0
14;2021-01-13;846;1;3969;4;0.6;0.0
14;2021-01-14;2796;15;6765;19;1.0;0.0
14;2021-01-15;1876;13;8641;32;1.2;0.0
14;2021-01-16;268;2;8909;34;1.3;0.0
14;2021-01-17;145;1;9054;35;1.3;0.0
14;2021-01-18;1084;1;10138;36;1.5;0.0
14;2021-01-19;1147;0;11285;36;1.6;0.0
14;2021-01-20;1988;4;13273;40;1.9;0.0
14;2021-01-21;1810;3;15083;43;2.2;0.0
14;2021-01-22;1485;2;16568;45;2.4;0.0
14;2021-01-23;297;1;16865;46;2.4;0.0
14;2021-01-24;71;0;16936;46;2.4;0.0
14;2021-01-25;909;10;17845;56;2.6;0.0
14;2021-01-26;846;36;18691;92;2.7;0.0
14;2021-01-27;878;158;19569;250;2.8;0.0
14;2021-01-28;779;143;20348;393;2.9;0.1
14;2021-01-29;779;231;21127;624;3.1;0.1
14;2021-01-30;269;12;21396;636;3.1;0.1
14;2021-01-31;58;3;21454;639;3.1;0.1
14;2021-02-01;723;231;22177;870;3.2;0.1
14;2021-02-02;821;422;22998;1292;3.3;0.2
14;2021-02-03;745;391;23743;1683;3.4;0.2
14;2021-02-04;1167;2064;24910;3747;3.6;0.5
14;2021-02-05;1293;1314;26203;5061;3.8;0.7
14;2021-02-06;387;241;26590;5302;3.8;0.8
14;2021-02-07;178;72;26768;5374;3.9;0.8
14;2021-02-08;773;832;27541;6206;4.0;0.9
14;2021-02-09;719;1022;28260;7228;4.1;1.0
14;2021-02-10;824;1609;29084;8837;4.2;1.3
14;2021-02-11;1348;1426;30432;10263;4.4;1.5
14;2021-02-12;1379;1079;31811;11342;4.6;1.6
14;2021-02-13;307;188;32118;11530;4.6;1.7
14;2021-02-14;83;68;32201;11598;4.7;1.7
14;2021-02-15;444;1088;32645;12686;4.7;1.8
14;2021-02-16;674;982;33319;13668;4.8;2.0
14;2021-02-17;405;987;33724;14655;4.9;2.1
14;2021-02-18;702;877;34426;15532;5.0;2.2
14;2021-02-19;732;779;35158;16311;5.1;2.4
14;2021-02-20;89;271;35247;16582;5.1;2.4
14;2021-02-21;5;91;35252;16673;5.1;2.4
14;2021-02-22;432;1052;35684;17725;5.2;2.6
14;2021-02-23;485;922;36169;18647;5.2;2.7
14;2021-02-24;439;902;36608;19549;5.3;2.8
14;2021-02-25;1221;1177;37829;20726;5.5;3.0
14;2021-02-26;1576;1159;39405;21885;5.7;3.2
14;2021-02-27;505;271;39910;22156;5.8;3.2
14;2021-02-28;27;43;39937;22199;5.8;3.2
14;2021-03-01;518;924;40455;23123;5.9;3.3
14;2021-03-02;967;808;41422;23931;6.0;3.5
14;2021-03-03;1072;828;42494;24759;6.1;3.6
14;2021-03-04;1948;771;44442;25530;6.4;3.7
14;2021-03-05;2428;865;46870;26395;6.8;3.8
14;2021-03-06;3073;194;49943;26589;7.2;3.8
14;2021-03-07;1193;56;51136;26645;7.4;3.9
14;2021-03-08;1249;806;52385;27451;7.6;4.0
14;2021-03-09;1742;692;54127;28143;7.8;4.1
14;2021-03-10;1827;590;55954;28733;8.1;4.2
14;2021-03-11;2743;462;58697;29195;8.5;4.2
14;2021-03-12;4036;540;62733;29735;9.1;4.3
14;2021-03-13;1849;166;64582;29901;9.3;4.3
14;2021-03-14;29;39;64611;29940;9.3;4.3
14;2021-03-15;2004;132;66615;30072;9.6;4.3
14;2021-03-16;1397;279;68012;30351;9.8;4.4
14;2021-03-17;1151;192;69163;30543;10.0;4.4
14;2021-03-18;1478;304;70641;30847;10.2;4.5
14;2021-03-19;2593;259;73234;31106;10.6;4.5
14;2021-03-20;2653;24;75887;31130;11.0;4.5
14;2021-03-21;453;7;76340;31137;11.0;4.5
14;2021-03-22;1867;359;78207;31496;11.3;4.6
14;2021-03-23;2168;321;80375;31817;11.6;4.6
14;2021-03-24;2422;171;82797;31988;12.0;4.6
14;2021-03-25;3282;303;86079;32291;12.4;4.7
14;2021-03-26;4597;452;90676;32743;13.1;4.7
14;2021-03-27;2228;218;92904;32961;13.4;4.8
14;2021-03-28;34;1;92938;32962;13.4;4.8
14;2021-03-29;1599;471;94537;33433;13.7;4.8
14;2021-03-30;2710;503;97247;33936;14.1;4.9
14;2021-03-31;2306;900;99553;34836;14.4;5.0
14;2021-04-01;4172;1642;103725;36478;15.0;5.3
14;2021-04-02;3860;1257;107585;37735;15.6;5.5
14;2021-04-03;1129;1199;108714;38934;15.7;5.6
14;2021-04-04;25;491;108739;39425;15.7;5.7
14;2021-04-05;1212;323;109951;39748;15.9;5.7
14;2021-04-06;2382;977;112333;40725;16.2;5.9
14;2021-04-07;2716;1017;115049;41742;16.6;6.0
14;2021-04-08;4292;1075;119341;42817;17.3;6.2
14;2021-04-09;6024;1148;125365;43965;18.1;6.4
14;2021-04-10;2887;423;128252;44388;18.5;6.4
14;2021-04-11;626;117;128878;44505;18.6;6.4
14;2021-04-12;2898;1568;131776;46073;19.1;6.7
14;2021-04-13;3466;1420;135242;47493;19.6;6.9
14;2021-04-14;3092;1164;138334;48657;20.0;7.0
14;2021-04-15;4387;1492;142721;50149;20.6;7.3
14;2021-04-16;4592;1543;147313;51692;21.3;7.5
14;2021-04-17;2311;1645;149624;53337;21.6;7.7
14;2021-04-18;536;321;150160;53658;21.7;7.8
14;2021-04-19;2754;1708;152914;55366;22.1;8.0
14;2021-04-20;3377;1830;156291;57196;22.6;8.3
14;2021-04-21;2998;1475;159289;58671;23.0;8.5
14;2021-04-22;4214;2058;163503;60729;23.6;8.8
14;2021-04-23;4618;2283;168121;63012;24.3;9.1
14;2021-04-24;1849;1747;169970;64759;24.6;9.4
14;2021-04-25;456;22;170426;64781;24.6;9.4
14;2021-04-26;3367;1562;173793;66343;25.1;9.6
14;2021-04-27;3494;2563;177287;68906;25.6;10.0
14;2021-04-28;3233;1890;180520;70796;26.1;10.2
14;2021-04-29;4539;2285;185059;73081;26.8;10.6
14;2021-04-30;5116;2627;190175;75708;27.5;10.9
14;2021-05-01;3546;187;193721;75895;28.0;11.0
14;2021-05-02;1233;49;194954;75944;28.2;11.0
14;2021-05-03;2479;2764;197433;78708;28.6;11.4
14;2021-05-04;3121;2901;200554;81609;29.0;11.8
14;2021-05-05;3673;2750;204227;84359;29.5;12.2
14;2021-05-06;4924;3475;209151;87834;30.2;12.7
14;2021-05-07;4850;3845;214001;91679;30.9;13.3
14;2021-05-08;2717;1255;216718;92934;31.3;13.4
14;2021-05-09;1911;650;218629;93584;31.6;13.5
14;2021-05-10;3619;3149;222248;96733;32.1;14.0
14;2021-05-11;4326;3593;226574;100326;32.8;14.5
14;2021-05-12;4023;3190;230597;103516;33.3;15.0
14;2021-05-13;4668;1127;235265;104643;34.0;15.1
14;2021-05-14;6647;2616;241912;107259;35.0;15.5
14;2021-05-15;5113;745;247025;108004;35.7;15.6
14;2021-05-16;2301;120;249326;108124;36.1;15.6
14;2021-05-17;2803;2256;252129;110380;36.5;16.0
14;2021-05-18;4072;2234;256201;112614;37.1;16.3
14;2021-05-19;3728;1994;259929;114608;37.6;16.6
14;2021-05-20;4449;2738;264378;117346;38.2;17.0
14;2021-05-21;4255;3500;268633;120846;38.9;17.5
14;2021-05-22;1664;847;270297;121693;39.1;17.6
14;2021-05-23;641;71;270938;121764;39.2;17.6
14;2021-05-24;2828;740;273766;122504;39.6;17.7
14;2021-05-25;3591;3385;277357;125889;40.1;18.2
14;2021-05-26;3405;2379;280762;128268;40.6;18.6
14;2021-05-27;4739;3223;285501;131491;41.3;19.0
14;2021-05-28;5060;3876;290561;135367;42.0;19.6
14;2021-05-29;2331;2434;292892;137801;42.4;19.9
14;2021-05-30;757;239;293649;138040;42.5;20.0
14;2021-05-31;4069;2961;297718;141001;43.1;20.4
14;2021-06-01;5690;3208;303408;144209;43.9;20.9
14;2021-06-02;4983;2834;308391;147043;44.6;21.3
14;2021-06-03;6633;3995;315024;151038;45.6;21.8
14;2021-06-04;6396;5139;321420;156177;46.5;22.6
14;2021-06-05;4306;1859;325726;158036;47.1;22.9
14;2021-06-06;2022;90;327748;158126;47.4;22.9
14;2021-06-07;4217;3455;331965;161581;48.0;23.4
14;2021-06-08;5254;3129;337219;164710;48.8;23.8
14;2021-06-09;4183;2919;341402;167629;49.4;24.2
14;2021-06-10;5001;2940;346403;170569;50.1;24.7
14;2021-06-11;4807;4884;351210;175453;50.8;25.4
14;2021-06-12;3672;4491;354882;179944;51.3;26.0
14;2021-06-13;840;1093;355722;181037;51.4;26.2
14;2021-06-14;2158;3781;357880;184818;51.8;26.7
14;2021-06-15;3284;3965;361164;188783;52.2;27.3
14;2021-06-16;3415;4533;364579;193316;52.7;28.0
14;2021-06-17;4200;5247;368779;198563;53.3;28.7
14;2021-06-18;3699;6123;372478;204686;53.9;29.6
14;2021-06-19;2576;2953;375054;207639;54.2;30.0
14;2021-06-20;567;1566;375621;209205;54.3;30.3
14;2021-06-21;2087;4356;377708;213561;54.6;30.9
15;2020-12-27;0;0;0;0;0.0;0.0
15;2020-12-28;0;0;0;0;0.0;0.0
15;2020-12-29;0;0;0;0;0.0;0.0
15;2020-12-30;0;0;0;0;0.0;0.0
15;2020-12-31;0;0;0;0;0.0;0.0
15;2021-01-01;1;0;1;0;0.0;0.0
15;2021-01-02;0;0;1;0;0.0;0.0
15;2021-01-03;0;0;1;0;0.0;0.0
15;2021-01-04;0;0;1;0;0.0;0.0
15;2021-01-05;0;0;1;0;0.0;0.0
15;2021-01-06;0;0;1;0;0.0;0.0
15;2021-01-07;71;0;72;0;0.1;0.0
15;2021-01-08;104;0;176;0;0.1;0.0
15;2021-01-09;0;0;176;0;0.1;0.0
15;2021-01-10;1;0;177;0;0.1;0.0
15;2021-01-11;94;0;271;0;0.2;0.0
15;2021-01-12;92;0;363;0;0.3;0.0
15;2021-01-13;229;0;592;0;0.4;0.0
15;2021-01-14;297;1;889;1;0.6;0.0
15;2021-01-15;136;0;1025;1;0.7;0.0
15;2021-01-16;90;0;1115;1;0.8;0.0
15;2021-01-17;0;0;1115;1;0.8;0.0
15;2021-01-18;404;2;1519;3;1.1;0.0
15;2021-01-19;547;0;2066;3;1.4;0.0
15;2021-01-20;632;1;2698;4;1.9;0.0
15;2021-01-21;574;3;3272;7;2.3;0.0
15;2021-01-22;500;2;3772;9;2.6;0.0
15;2021-01-23;432;1;4204;10;2.9;0.0
15;2021-01-24;6;0;4210;10;2.9;0.0
15;2021-01-25;394;0;4604;10;3.2;0.0
15;2021-01-26;436;0;5040;10;3.5;0.0
15;2021-01-27;718;0;5758;10;4.0;0.0
15;2021-01-28;625;51;6383;61;4.5;0.0
15;2021-01-29;326;82;6709;143;4.7;0.1
15;2021-01-30;218;2;6927;145;4.9;0.1
15;2021-01-31;0;0;6927;145;4.9;0.1
15;2021-02-01;229;89;7156;234;5.0;0.2
15;2021-02-02;189;90;7345;324;5.1;0.2
15;2021-02-03;266;158;7611;482;5.3;0.3
15;2021-02-04;663;205;8274;687;5.8;0.5
15;2021-02-05;295;257;8569;944;6.0;0.7
15;2021-02-06;98;77;8667;1021;6.1;0.7
15;2021-02-07;0;0;8667;1021;6.1;0.7
15;2021-02-08;233;107;8900;1128;6.2;0.8
15;2021-02-09;205;118;9105;1246;6.4;0.9
15;2021-02-10;340;297;9445;1543;6.6;1.1
15;2021-02-11;111;240;9556;1783;6.7;1.2
15;2021-02-12;136;157;9692;1940;6.8;1.4
15;2021-02-13;92;78;9784;2018;6.9;1.4
15;2021-02-14;0;0;9784;2018;6.9;1.4
15;2021-02-15;62;217;9846;2235;6.9;1.6
15;2021-02-16;52;292;9898;2527;6.9;1.8
15;2021-02-17;141;468;10039;2995;7.0;2.1
15;2021-02-18;87;748;10126;3743;7.1;2.6
15;2021-02-19;90;434;10216;4177;7.2;2.9
15;2021-02-20;21;262;10237;4439;7.2;3.1
15;2021-02-21;0;0;10237;4439;7.2;3.1
15;2021-02-22;23;500;10260;4939;7.2;3.5
15;2021-02-23;180;456;10440;5395;7.3;3.8
15;2021-02-24;31;464;10471;5859;7.3;4.1
15;2021-02-25;228;1001;10699;6860;7.5;4.8
15;2021-02-26;185;474;10884;7334;7.6;5.1
15;2021-02-27;146;87;11030;7421;7.7;5.2
15;2021-02-28;1;0;11031;7421;7.7;5.2
15;2021-03-01;121;226;11152;7647;7.8;5.4
15;2021-03-02;249;306;11401;7953;8.0;5.6
15;2021-03-03;207;29;11608;7982;8.1;5.6
15;2021-03-04;244;245;11852;8227;8.3;5.8
15;2021-03-05;347;172;12199;8399;8.5;5.9
15;2021-03-06;679;0;12878;8399;9.0;5.9
15;2021-03-07;80;0;12958;8399;9.1;5.9
15;2021-03-08;93;106;13051;8505;9.1;6.0
